Row ID,Battery Life,Beach Name,UMAP-0,UMAP-1,Measurement Timestamp,Turbidity,UMAP-0-0,UMAP-1-1,Water Temperature,Wave Height,Wave Period
14781,-1,2,27.7172,-39.8705,1438401600,0,10.7243,2.51647,1,0,-1
14782,-1,2,27.7406,-39.5624,1438405200,0,10.6629,2.49735,1,0,0
14783,-1,2,27.7847,-39.2538,1438408800,0,10.538,2.46732,1,0,-1
14784,-1,2,27.8532,-38.9214,1438412400,0,10.4697,2.48112,1,0,0
14785,-1,2,27.9448,-38.6067,1438416000,0,10.4146,2.49795,1,0,0
14786,-1,2,28.0622,-38.3193,1438419600,0,10.37,2.52377,1,0,-1
14787,-1,2,28.2211,-38.0425,1438423200,0,10.3136,2.57335,1,0,-1
14788,-1,2,28.4148,-37.7703,1438426800,0,10.3285,2.55575,1,1,-1
14789,-1,2,28.6298,-37.5399,1438430400,0,10.2208,2.7196,1,1,0
14790,-1,2,28.8444,-37.3653,1438434000,0,10.1941,2.78194,1,0,-1
14791,-1,2,29.0686,-37.2231,1438437600,0,10.1711,2.86124,1,0,0
14792,-1,2,29.323,-37.1046,1438441200,0,10.1558,2.94103,1,0,-1
14793,-1,2,29.6021,-37.0117,1438444800,0,10.1396,3.07971,1,0,0
14794,-1,2,29.9076,-36.9393,1438448400,0,10.1359,3.15917,1,0,-1
14795,-1,2,30.2345,-36.8856,1438452000,0,10.1332,3.219,1,1,1
14796,-1,2,30.5616,-36.8402,1438455600,0,10.1281,3.28101,1,0,1
14797,-1,2,30.8621,-36.7991,1438459200,0,10.1563,3.40429,1,-1,1
14798,-1,2,31.1238,-36.7538,1438462800,0,10.1348,3.56797,1,-1,0
14799,-1,2,31.3631,-36.6983,1438466400,0,10.1523,3.84616,1,0,0
14800,-1,2,31.5988,-36.6225,1438470000,0,10.162,4.08939,1,0,0
14801,-1,2,31.8587,-36.5099,1438473600,0,10.1629,4.23772,1,0,3
14802,-1,2,32.5001,-36.1261,1438480800,0,10.1709,4.4032,1,0,1
14803,-1,2,32.7312,-35.9295,1438484400,0,10.165,4.54385,1,0,1
14804,-1,2,32.9104,-35.7293,1438488000,0,10.1858,4.71576,1,0,-2
14805,-1,2,33.0638,-35.4997,1438491600,0,10.2291,4.97351,1,0,-2
14806,-1,2,33.1984,-35.2304,1438495200,0,10.2513,5.1124,1,0,3
14807,-1,2,33.3117,-34.9356,1438498800,0,10.2447,5.2204,1,-1,1
14808,-1,2,33.4013,-34.6227,1438502400,0,10.2561,5.30491,1,0,1
14809,-1,2,33.474,-34.301,1438506000,0,10.278,5.38296,1,0,-1
14810,-1,2,33.544,-33.977,1438509600,0,10.3007,5.4675,1,0,-2
14811,-1,2,33.6268,-33.6562,1438513200,0,10.3073,5.53665,1,0,1
14812,-1,2,33.7269,-33.3454,1438516800,0,10.362,5.66722,1,-1,-1
14813,-1,2,33.8481,-33.0407,1438520400,0,10.3785,5.69212,1,0,-1
14814,-1,2,34.0013,-32.7491,1438524000,0,10.4627,5.81059,1,-1,-1
14815,-1,2,34.1781,-32.4653,1438527600,0,10.496,5.85724,1,0,-1
14816,-1,2,34.3534,-32.1931,1438531200,0,10.5478,5.90118,1,-1,-1
14817,-1,2,34.5355,-31.9273,1438534800,0,10.5619,5.90523,1,-1,-1
14818,-1,2,34.7187,-31.6486,1438538400,0,10.636,5.9034,1,-1,2
14819,-1,2,34.9046,-31.3428,1438542000,0,10.7444,5.85184,1,-1,1
14820,-1,2,35.0754,-31.0329,1438545600,0,10.8181,5.79693,1,-1,3
14821,-1,2,35.2188,-30.7308,1438549200,0,10.9254,5.7142,1,-1,0
14822,-1,2,35.3369,-30.4268,1438552800,0,10.976,5.66356,1,-1,4
14823,-1,2,35.4294,-30.1127,1438556400,0,11.0308,5.6111,1,2,-1
14824,-1,2,35.4947,-29.7849,1438560000,0,11.0856,5.56706,1,1,0
14825,-1,2,35.5281,-29.4556,1438563600,0,11.1503,5.51301,1,1,0
14826,-1,2,35.5268,-29.1314,1438567200,0,11.2376,5.44212,1,1,-1
14827,-1,2,35.4926,-28.8166,1438570800,0,11.2868,5.39692,1,1,0
14828,-1,2,35.4237,-28.503,1438574400,0,11.3439,5.33958,1,1,1
14829,-1,2,35.3182,-28.1856,1438578000,0,11.3766,5.30612,1,1,0
14830,-1,2,35.1816,-27.8761,1438581600,0,11.4076,5.26954,1,1,1
14831,-1,2,35.0216,-27.5934,1438585200,0,11.4425,5.22033,1,1,0
14832,-1,2,34.8466,-27.3441,1438588800,0,11.4678,5.16,1,1,0
14833,-1,2,34.6582,-27.1245,1438592400,0,11.5079,5.11851,1,2,0
14834,-1,2,34.447,-26.9202,1438596000,0,11.5412,5.05564,1,1,0
14835,-1,2,34.208,-26.7232,1438599600,0,11.5919,4.95097,1,1,1
14836,-1,2,33.9326,-26.5271,1438603200,0,11.6023,4.90786,1,1,1
14837,-1,2,33.6281,-26.334,1438606800,0,11.6312,4.82821,1,1,0
14838,-1,2,33.3312,-26.1616,1438610400,0,11.665,4.81913,1,1,0
14839,-1,2,33.0503,-26.0092,1438614000,0,11.6758,4.75433,1,1,-1
14840,-1,2,32.769,-25.8638,1438617600,0,11.7133,4.68548,1,1,-1
14841,-1,2,32.4727,-25.7144,1438621200,0,11.7414,4.63951,1,1,-1
14842,-1,2,32.1668,-25.5604,1438624800,0,11.773,4.59415,1,1,-1
14843,-1,2,31.8659,-25.4041,1438628400,0,11.8195,4.53571,1,1,0
14844,-1,2,31.5642,-25.2406,1438632000,0,11.9272,4.44113,1,1,-1
14845,-1,2,31.2563,-25.0625,1438635600,0,12.0197,4.36592,1,0,0
14846,-1,2,30.9339,-24.8606,1438639200,0,12.0338,4.35704,1,0,-1
14847,-1,2,30.6311,-24.6516,1438642800,0,12.1007,4.30621,1,0,1
14848,-1,2,30.3708,-24.4473,1438646400,0,12.1705,4.26301,1,0,1
14849,-1,2,30.142,-24.2385,1438650000,0,12.2528,4.2226,1,0,1
14850,-1,2,29.9371,-24.0175,1438653600,0,12.3086,4.21149,1,0,1
14851,-1,2,29.7511,-23.7775,1438657200,0,12.3673,4.20835,1,0,0
14852,-1,2,29.5692,-23.4952,1438660800,0,12.4561,4.20345,1,1,0
14853,-1,2,29.4114,-23.2014,1438664400,0,12.5295,4.2185,1,1,0
14854,-1,2,29.2988,-22.9395,1438668000,0,12.5664,4.22364,1,0,0
14855,-1,2,29.2243,-22.7094,1438671600,0,12.5965,4.23043,1,1,-1
14856,-1,2,29.1747,-22.4742,1438675200,0,12.7233,4.25505,1,1,-1
14857,-1,2,29.1254,-21.7813,1438682400,0,12.8069,4.28467,1,1,-1
14858,-1,2,29.1281,-21.3954,1438686000,0,12.8251,4.29241,1,0,-1
14859,-1,2,29.1461,-21.076,1438689600,0,12.8085,4.32428,1,0,-1
14860,-1,2,29.1771,-20.7714,1438693200,0,12.8743,4.27325,1,0,-1
14861,-1,2,29.2191,-20.4648,1438696800,0,12.8863,4.26464,1,0,-1
14862,-1,2,29.2685,-20.1536,1438700400,0,12.9161,4.20333,1,0,0
14863,-1,2,29.409,-19.321,1438707600,0,12.9725,4.1362,1,0,1
14864,-1,2,29.4658,-18.9014,1438711200,0,-1.07755,-6.97822,1,0,2
14865,-1,2,29.5045,-18.4521,1438714800,0,14.4198,1.82404,1,1,-1
14866,-1,2,29.5164,-17.9565,1438718400,0,11.2091,-10.933,1,1,-1
14867,-1,2,29.489,-17.4424,1438722000,0,-4.94928,15.3286,1,1,-1
14868,-1,2,29.4176,-16.9334,1438725600,0,-3.95215,6.45786,1,1,-1
14869,-1,2,29.3012,-16.4387,1438729200,0,-12.3339,-4.83693,1,1,-1
14870,-1,2,29.1396,-15.9563,1438732800,0,17.8537,11.5924,1,0,-1
14871,-1,2,28.9378,-15.4897,1438736400,0,5.80343,15.4788,1,0,-1
14872,-1,2,28.7014,-15.0371,1438740000,0,11.9302,2.39992,1,1,-1
14873,-1,2,28.4398,-14.6023,1438743600,0,-4.99724,6.10931,1,0,-1
14874,-1,2,28.165,-14.1922,1438747200,0,12.001,1.52668,1,0,-2
14875,-1,2,27.894,-13.8215,1438750800,0,-4.15443,-4.15673,1,0,-1
14876,-1,2,27.6207,-13.4736,1438754400,0,-9.7005,6.48844,1,0,1
14877,-1,2,27.2969,-13.0831,1438758000,0,-9.67914,6.47025,1,0,-2
14878,-1,2,26.9726,-12.7091,1438761600,0,-9.68372,6.47115,1,0,1
14879,-1,2,26.6816,-12.3794,1438765200,0,-7.18809,6.05527,1,0,0
14880,-1,2,26.3833,-12.0532,1438768800,0,-11.678,4.94872,1,0,0
14881,-1,2,26.0607,-11.7118,1438772400,0,11.7661,-0.386544,1,0,0
14882,-1,2,25.734,-11.3801,1438776000,0,-6.32519,-11.1877,1,-1,0
14883,-1,2,25.4313,-11.0796,1438779600,0,3.06098,-0.995117,1,0,0
14884,-1,2,25.1451,-10.7983,1438783200,0,-5.79305,-10.6172,1,0,-1
14885,-1,2,24.9182,-10.5725,1438786800,0,15.8226,-0.113303,1,0,-1
14886,-1,2,24.7892,-10.4439,1438790400,0,-10.8411,-3.4257,1,0,-1
14887,-1,2,24.7025,-10.3576,1438794000,0,2.74217,-0.76303,1,1,-1
14888,-1,2,7.25765,28.7604,1438808400,0,12.9204,-10.484,1,1,-1
14889,-1,2,7.37975,28.7722,1438812000,0,1.35617,18.4203,1,2,-1
14890,-1,2,7.58182,28.7874,1438815600,0,9.75533,13.2537,1,2,-1
14891,-1,2,7.95422,28.8083,1438819200,0,3.26626,5.85437,1,2,0
14892,-1,2,8.42983,28.8199,1438822800,0,-1.58107,-5.88641,1,2,-1
14893,-1,2,8.9076,28.804,1438826400,0,7.88435,-3.16138,1,2,-1
14894,-1,2,9.36332,28.7472,1438830000,0,-7.19728,11.5418,1,2,0
14895,-1,2,9.76519,28.6524,1438833600,0,17.5347,-3.54178,1,2,0
14896,-1,2,10.0973,28.5305,1438837200,0,3.72905,-12.5521,1,2,0
14897,-1,2,10.4148,28.3674,1438840800,0,18.6604,0.0397232,1,2,0
14898,-1,2,11.0317,27.9657,1438848000,0,18.6555,0.0399046,1,2,-1
14899,-1,2,11.1663,27.8598,1438851600,0,3.51618,19.9166,1,2,-1
14900,-1,2,17.0351,16.9046,1438858800,0,-5.77371,5.47515,1,2,0
14901,-1,2,17.1644,16.7503,1438862400,0,11.1363,-8.76181,1,1,0
14902,-1,2,17.3384,16.5551,1438866000,0,0.917608,9.52481,1,1,-1
14903,-1,2,17.6227,16.2596,1438869600,0,7.34858,12.2818,1,1,0
14904,-1,2,17.9805,15.9194,1438873200,0,-6.56078,-6.8551,1,1,0
14905,-1,2,18.3566,15.5966,1438876800,0,5.6451,-12.065,2,1,-1
14906,-1,2,18.7628,15.3003,1438880400,0,3.99501,-12.2348,2,1,-1
14907,-1,2,19.201,15.0448,1438884000,0,2.17421,10.1535,2,1,-1
14908,-1,2,19.6677,14.8473,1438887600,0,14.3687,13.4439,2,1,-1
14909,-1,2,20.1576,14.7161,1438891200,0,3.64849,-10.3325,2,1,-1
14910,-1,2,20.6373,14.6645,1438894800,0,-5.57256,17.238,2,1,-1
14911,-1,2,21.0466,14.6835,1438898400,0,-1.52142,-6.70323,2,1,0
14912,-1,2,21.3933,14.7556,1438902000,0,10.3952,11.1947,2,1,-1
14913,-1,2,26.0053,17.1655,1438905600,0,3.27856,-2.76452,1,1,-1
14914,-1,2,26.3671,17.3172,1438909200,0,-5.94121,11.039,1,1,-1
14915,-1,2,26.7491,17.457,1438912800,0,10.6008,-3.52149,1,1,-1
14916,-1,2,27.2031,17.6017,1438916400,0,-2.00512,-10.8243,1,1,-1
14917,-1,2,27.6913,17.7337,1438920000,0,15.4507,-0.994673,1,1,-1
14918,-1,2,28.1963,17.8446,1438923600,0,18.5207,0.758014,1,0,0
14919,-1,2,28.709,17.9296,1438927200,0,8.42979,15.3659,1,0,-1
14920,-1,2,29.2268,17.9841,1438930800,0,12.9894,-6.3044,1,0,0
14921,-1,2,29.7375,18.0014,1438934400,0,10.2592,-4.47468,1,0,2
14922,-1,2,30.2342,17.9757,1438938000,0,-5.26515,9.45008,1,0,-1
14923,-1,2,30.7152,17.9023,1438941600,0,8.95705,-12.1175,1,0,0
14924,-1,2,31.2266,17.7686,1438945200,0,3.36123,-5.79377,1,0,0
14925,-1,2,31.7275,17.5855,1438948800,0,-1.01955,-13.055,1,0,-1
14926,-1,2,32.1736,17.3731,1438952400,0,0.23945,-6.46577,0,0,-1
14927,-1,2,32.6112,17.1197,1438956000,0,3.81123,5.939,0,0,-1
14928,-1,2,33.0459,16.8329,1438959600,0,16.0062,-0.80081,0,0,-1
14929,-1,2,33.4543,16.5429,1438963200,0,9.25282,-0.454915,0,0,-1
14930,-1,2,33.7915,16.2967,1438966800,0,15.7884,3.72795,0,1,-1
14931,-1,2,34.0664,16.098,1438970400,0,13.2435,-8.27479,0,1,-1
14932,-1,2,40.7871,11.9598,1438974000,0,17.1782,1.48462,0,1,-1
14933,-1,2,41.0697,11.7472,1438977600,0,4.59624,10.8864,0,0,-1
14934,-1,2,41.3636,11.5175,1438981200,0,8.09217,18.8701,0,0,-1
14935,-1,2,41.6665,11.2753,1438984800,0,-10.417,6.59744,0,0,-1
14936,-1,2,41.9464,11.0507,1438988400,0,15.3145,-6.42182,0,0,-1
14937,-1,2,47.4873,6.7232,1438992000,0,-6.50774,12.7793,0,0,-1
14938,-1,2,47.7427,6.46482,1438995600,0,2.02746,11.1656,0,0,0
14939,-1,2,48.0296,6.13751,1438999200,0,4.52935,16.1118,0,0,0
14940,-1,2,48.3442,5.73603,1439002800,0,9.91117,-6.48251,0,0,-1
14941,-1,2,48.6515,5.30096,1439006400,0,9.9745,14.3541,0,0,0
14942,-1,2,48.9463,4.84484,1439010000,0,6.99532,-1.95761,0,0,0
14943,-1,2,49.2251,4.37796,1439013600,0,10.2248,14.3009,0,0,3
14944,-1,2,49.497,3.90231,1439017200,0,15.3784,0.0610165,0,0,0
14945,-1,2,49.762,3.42159,1439020800,0,-6.93862,-3.92269,0,0,0
14946,-1,2,50.0235,2.93674,1439024400,0,-7.69704,0.764141,0,0,-1
14947,-1,2,50.2777,2.46054,1439028000,0,4.71719,11.9885,0,0,0
14948,-1,2,50.5201,1.99887,1439031600,0,-10.4278,-5.51651,0,0,0
14949,-1,2,50.7561,1.54395,1439035200,0,-9.77366,-7.1019,0,0,0
14950,-1,2,50.995,1.07165,1439038800,0,-4.8004,4.4707,0,1,-1
14951,-1,2,51.2219,0.605302,1439042400,0,-2.2022,-12.4743,0,1,-1
14952,-1,2,51.4313,0.15004,1439046000,0,-3.1367,-4.78065,0,1,-1
14953,-1,2,51.6291,-0.306783,1439049600,0,4.98917,-2.20132,0,1,-1
14954,-1,2,51.8168,-0.774166,1439053200,0,12.3333,13.5336,0,1,-1
14955,-1,2,51.9905,-1.24162,1439056800,0,9.93026,12.0998,0,1,-1
14956,-1,2,52.142,-1.69123,1439060400,0,-1.63992,-13.2019,0,1,-1
14957,-1,2,52.2909,-2.17469,1439064000,0,-3.71423,7.47837,0,1,-1
14958,-1,2,52.4267,-2.66606,1439067600,0,8.25323,15.5546,0,1,-1
14959,-1,2,52.5373,-3.11889,1439071200,0,7.84216,9.0299,0,1,-1
14960,-1,2,52.6176,-3.50409,1439074800,0,4.92025,0.970211,0,1,0
14961,-1,2,52.6751,-3.87025,1439078400,0,1.49331,20.711,0,1,-1
14962,-1,2,52.7904,-5.22287,1439085600,0,1.4944,20.711,0,0,0
14963,-1,2,52.7779,-5.59116,1439089200,0,10.2553,-10.76,0,0,-1
14964,-1,2,52.7239,-5.96918,1439092800,0,4.4614,-2.95944,0,0,-1
14965,-1,2,52.6079,-6.44744,1439096400,0,18.066,5.31805,0,0,-1
14966,-1,2,52.4362,-6.95147,1439100000,0,10.5513,16.2631,0,0,3
14967,-1,2,52.2308,-7.3923,1439103600,0,-11.1398,-5.78172,0,0,0
14968,-1,2,52.013,-7.75496,1439107200,0,6.4355,8.39555,0,0,0
14969,-1,2,51.7903,-8.0435,1439110800,0,8.12889,14.9586,0,0,-1
14970,-1,2,46.6163,-11.9794,1439114400,0,-13.4971,-0.621858,0,0,-1
14971,-1,2,46.3467,-12.2315,1439118000,0,12.1048,2.88266,0,0,-1
14972,-1,2,46.0589,-12.5228,1439121600,0,18.491,11.1959,0,0,-1
14973,-1,2,45.7909,-12.8122,1439125200,0,-4.59,-1.58545,0,0,-1
14974,-1,2,45.5673,-13.0714,1439128800,0,-0.92854,9.35628,0,0,-1
14975,-1,2,41.608,-18.4506,1439132400,0,16.5413,6.46162,0,0,-1
14976,-1,2,41.3964,-18.7492,1439136000,0,0.0290798,18.6761,0,0,-1
14977,-1,2,41.1649,-19.0646,1439139600,0,0.591995,-7.16489,0,0,-1
14978,-1,2,40.8917,-19.4236,1439143200,0,-7.95267,13.1467,1,0,2
14979,-1,2,40.5954,-19.791,1439146800,0,-2.43869,-0.882552,0,0,1
14980,-1,2,40.2518,-20.1848,1439150400,0,-4.51684,0.0263854,0,-1,1
14981,-1,2,39.8922,-20.5595,1439154000,0,-11.9098,9.94283,0,0,-1
14982,-1,2,39.5383,-20.8848,1439157600,0,1.60895,-8.66897,0,-1,0
14983,-1,2,39.1574,-21.1893,1439161200,0,-12.707,7.79761,0,-1,-1
14984,-1,2,38.7511,-21.4679,1439164800,0,10.7384,-4.42517,0,-1,2
14985,-1,2,38.3382,-21.7066,1439168400,0,-6.56782,11.429,0,-1,2
14986,-1,2,37.9366,-21.8955,1439172000,0,3.66231,-10.5643,0,-1,1
14987,-1,2,37.5837,-22.0252,1439175600,0,-7.60214,-8.29129,0,0,1
14988,-1,2,37.2914,-22.099,1439179200,0,8.61005,18.1011,0,-1,0
14989,-1,2,25.8141,-19.6565,1439182800,0,-0.0421448,7.02161,0,-1,4
14990,-1,2,25.5523,-19.5017,1439186400,0,-6.9568,12.4085,0,-1,3
14991,-1,2,25.2565,-19.2935,1439190000,0,14.1498,12.8094,0,-1,2
14992,-1,2,24.8977,-19.0069,1439193600,0,-8.17803,-2.90689,0,-1,1
14993,-1,2,24.5229,-18.6693,1439197200,0,0.82599,-13.6112,0,-1,1
14994,-1,2,24.1586,-18.3022,1439200800,0,6.61799,16.0576,1,0,-1
14995,-1,2,23.8133,-17.929,1439204400,0,16.874,5.05312,1,0,-1
14996,-1,2,23.4949,-17.5503,1439208000,0,3.62923,-4.04544,1,0,-1
14997,-1,2,23.1968,-17.1632,1439211600,0,-3.61933,6.71429,1,0,3
14998,-1,2,22.8966,-16.7354,1439215200,0,3.60793,10.2383,1,0,-1
14999,-1,2,22.6122,-16.3119,1439218800,0,13.9231,13.2501,1,2,-1
15000,-1,2,22.369,-15.9232,1439222400,0,16.649,4.44746,1,1,-1
15001,-1,2,22.1385,-15.5278,1439226000,0,16.608,5.02888,1,1,-1
15002,-1,2,21.905,-15.1043,1439229600,0,-14.1339,1.57672,1,1,-1
15003,-1,2,21.6776,-14.6695,1439233200,0,-10.5828,7.55246,1,1,-1
15004,-2,2,21.4582,-14.2288,1439236800,0,-4.52816,17.3717,1,1,-1
15005,-1,2,21.2482,-13.7836,1439240400,0,9.92767,15.3852,1,1,-1
15006,-1,2,21.0562,-13.3495,1439244000,0,1.78039,19.7397,1,0,-1
15007,-1,2,20.8605,-12.905,1439247600,0,5.01992,-13.895,1,1,-1
15008,-1,2,20.6671,-12.4537,1439251200,0,15.8384,12.7726,1,0,-1
15009,-1,2,20.4699,-12.0031,1439254800,0,0.646192,-8.15187,1,0,-1
15010,-1,2,20.2681,-11.5596,1439258400,0,16.9064,-2.64678,1,1,-1
15011,-1,2,20.0389,-11.0916,1439262000,0,-2.45192,7.08935,1,1,-1
15012,-1,2,19.7949,-10.6237,1439265600,0,3.23044,5.26336,1,1,-1
15013,-1,2,19.5557,-10.205,1439269200,0,6.61269,-12.1951,1,1,-1
15014,-1,2,19.2963,-9.79431,1439272800,0,-4.609,5.6471,1,2,-1
15015,-1,2,19.0243,-9.40591,1439276400,0,-10.5148,1.60566,1,2,-1
15016,-1,2,18.7762,-9.09653,1439280000,0,-3.13365,15.6709,1,2,0
15017,-1,2,18.5584,-8.86249,1439283600,0,1.73254,-6.47736,1,2,-1
15018,-1,2,11.3781,-3.95583,1439287200,0,16.9434,4.58264,1,2,-1
15019,-1,2,11.1401,-3.72578,1439290800,0,17.9737,-4.83222,1,2,0
15020,-1,2,10.9006,-3.45681,1439294400,0,-9.50638,8.85573,1,1,0
15021,-1,2,10.632,-3.11581,1439298000,0,18.048,9.44613,1,1,-1
15022,-1,2,10.3396,-2.70175,1439301600,0,-0.80729,-3.54227,1,2,-1
15023,-1,2,10.0628,-2.28652,1439305200,0,-1.26089,0.564463,1,2,-1
15024,-1,2,9.81718,-1.89903,1439308800,0,-7.90018,12.6782,1,3,0
15025,-1,2,9.55597,-1.46922,1439312400,0,8.53428,12.9011,1,2,0
15026,-1,2,9.30002,-1.02634,1439316000,0,9.04165,2.20369,1,2,0
15027,-1,2,9.07978,-0.611079,1439319600,0,-10.9348,4.91459,1,2,0
15028,-1,2,8.89193,-0.200864,1439323200,0,-12.8161,9.05383,1,2,1
15029,-1,2,8.74271,0.206849,1439326800,0,-10.1534,10.7278,1,2,0
15030,-1,2,8.62725,0.647425,1439330400,0,9.02945,10.8361,1,2,1
15031,-1,2,8.54955,1.13134,1439334000,0,10.5514,8.45388,1,2,1
15032,-1,2,8.51722,1.60777,1439337600,0,12.7368,9.26571,1,2,1
15033,-1,2,8.52341,2.0558,1439341200,0,-1.23926,9.42047,1,2,1
15034,-1,2,8.5598,2.489,1439344800,0,-1.8065,0.0754328,1,2,1
15035,-1,2,8.62451,2.98181,1439348400,0,14.2413,-0.056548,1,2,1
15036,-1,2,8.69964,3.49258,1439352000,0,-8.78621,-5.56676,1,2,1
15037,-1,2,8.77094,3.97644,1439355600,0,-5.56894,18.3794,1,2,1
15038,-1,2,8.84345,4.50163,1439359200,0,-2.92791,4.5877,1,2,1
15039,-2,2,8.90696,5.03555,1439362800,0,7.03557,13.3704,1,2,1
15040,-2,2,8.9496,5.50721,1439366400,0,7.922,-0.372124,1,2,0
15041,-2,2,8.97387,5.96452,1439370000,0,9.01076,-5.54289,1,2,1
15042,-2,2,8.9815,6.4356,1439373600,0,-2.00443,-0.64577,1,2,1
15043,-2,2,8.97286,6.88768,1439377200,0,-7.90927,-4.02568,1,2,1
15044,-2,2,8.95069,7.31254,1439380800,0,0.752112,-3.35246,1,2,1
15045,-2,2,8.9222,7.72705,1439384400,0,13.309,0.162113,1,2,1
15046,-2,2,8.89806,8.04728,1439388000,0,6.74068,-10.8389,1,2,1
15047,-2,2,8.8812,8.27822,1439391600,0,-4.62745,1.12645,1,2,1
15048,-2,2,12.6847,43.4829,1439395200,0,0.552582,8.32336,1,2,1
15049,-2,2,12.7958,43.7222,1439398800,0,-2.75132,4.0934,1,2,1
15050,-2,2,12.94,44.0268,1439402400,0,-6.95253,7.98934,1,1,1
15051,-2,2,13.1348,44.4336,1439406000,0,14.8552,11.5059,1,1,1
15052,-2,2,13.3457,44.8867,1439409600,0,13.8792,-6.48386,1,1,1
15053,-2,2,13.5537,45.3572,1439413200,0,6.3619,17.5155,1,1,1
15054,-2,2,13.7443,45.8276,1439416800,0,1.18781,10.9594,1,1,1
15055,-2,2,13.9188,46.3083,1439420400,0,-2.701,-6.34558,1,0,1
15056,-2,2,14.0733,46.794,1439424000,0,-2.83343,1.80207,1,0,1
15057,-2,2,14.2078,47.2826,1439427600,0,7.50186,13.898,1,1,1
15058,-2,2,14.3278,47.7847,1439431200,0,8.552,-9.3385,1,1,1
15059,-2,2,14.4343,48.2872,1439434800,0,9.31884,2.55173,1,0,1
15060,-2,2,14.5317,48.7845,1439438400,0,14.2298,-4.21246,1,0,1
15061,-2,2,14.6272,49.2911,1439442000,0,-8.50247,-8.3125,1,0,1
15062,-2,2,14.7225,49.793,1439445600,0,17.1191,0.205099,1,0,3
15063,-2,2,14.821,50.2967,1439449200,0,-7.73519,7.60092,1,0,0
15064,-2,2,14.9226,50.7962,1439452800,0,7.04103,7.97539,1,-1,0
15065,-2,2,15.0212,51.2646,1439456400,0,3.05958,-11.257,1,0,0
15066,-2,2,15.1019,51.6444,1439460000,0,-4.20939,1.68341,1,0,-2
15067,-2,2,15.1681,51.9593,1439463600,0,10.9039,-5.93924,1,0,-1
15068,3,2,16.4374,58.6611,1439470800,0,10.9428,-5.98538,1,-1,-1
15069,3,2,16.5688,59.0069,1439474400,0,-5.59739,5.02812,1,1,0
15070,3,2,16.7529,59.4148,1439478000,0,12.7788,-3.28421,1,0,1
15071,3,2,16.9887,59.8608,1439481600,0,6.31301,-6.94171,1,0,1
15072,3,2,17.266,60.3104,1439485200,0,0.611171,-6.83656,1,0,1
15073,3,2,17.5752,60.7413,1439488800,0,-5.66214,-1.03547,1,-1,2
15074,3,2,17.9124,61.1452,1439492400,0,-5.0579,7.82033,1,-1,1
15075,3,2,18.2621,61.5087,1439496000,0,14.8076,14.6098,1,-1,1
15076,3,2,18.5781,61.7946,1439499600,0,-6.82895,14.5942,1,-1,0
15077,3,2,18.8648,62.0168,1439503200,0,7.58859,14.4101,1,-1,0
15078,3,2,25.2675,65.4439,1439506800,0,8.64151,13.6756,1,-1,3
15079,2,2,25.5841,65.6417,1439510400,0,11.4203,3.10194,1,-1,3
15080,2,2,25.9585,65.8858,1439514000,0,-8.08883,-7.75698,1,-1,1
15081,2,2,26.3942,66.1797,1439517600,0,0.567314,20.0526,1,-1,1
15082,2,2,26.8466,66.4928,1439521200,0,16.459,4.04113,0,-1,3
15083,2,2,27.2992,66.8096,1439524800,0,-0.803082,-1.58417,0,-1,3
15084,2,2,27.7591,67.1312,1439528400,0,1.1286,-9.63246,0,-1,3
15085,2,2,28.218,67.4488,1439532000,0,-5.26245,5.50482,0,-1,3
15086,2,2,28.6772,67.7617,1439535600,0,-9.2653,-4.05313,0,-1,2
15087,2,2,29.1467,68.0767,1439539200,0,18.7155,-3.97967,0,-1,1
15088,2,2,29.618,68.3898,1439542800,0,0.054405,-10.2795,0,-1,1
15089,2,2,30.0752,68.6944,1439546400,0,2.29491,17.5411,0,-1,3
15090,2,2,30.5231,68.998,1439550000,0,-0.75329,8.71365,0,-1,0
15091,2,2,30.9547,69.3024,1439553600,0,9.37874,-0.236665,0,0,0
15092,2,2,31.4199,69.6498,1439557200,0,6.65356,10.0453,0,0,-1
15093,2,2,31.8612,70.0084,1439560800,0,5.91594,14.3877,1,0,-1
15094,2,2,32.2491,70.3622,1439564400,0,-7.1697,-2.68139,1,0,-1
15095,2,2,32.6115,70.7457,1439568000,0,-8.46085,5.05427,1,0,-1
15096,2,2,32.9522,71.1745,1439571600,0,3.78724,-2.35411,1,0,-1
15097,2,2,33.2509,71.635,1439575200,0,5.05595,17.2469,1,0,2
15098,2,2,33.492,72.1164,1439578800,0,-0.755781,18.4203,1,1,1
15099,2,2,33.6628,72.5933,1439582400,0,-10.6528,-7.54096,1,0,-2
15100,2,2,33.7793,73.1056,1439586000,0,-1.25629,12.2235,1,1,-2
15101,2,2,33.8346,73.623,1439589600,0,1.88849,-8.40661,1,2,-1
15102,2,2,33.8262,74.2051,1439593200,0,1.87264,-8.40306,1,1,0
15103,2,2,33.7574,74.7821,1439596800,0,1.88971,-8.3946,1,0,0
15104,2,2,33.6391,75.2539,1439600400,0,19.4738,6.33797,1,0,0
15105,2,2,33.4555,75.7147,1439604000,0,8.77389,16.0099,1,0,-1
15106,2,2,33.2017,76.1754,1439607600,0,-7.55943,-3.3435,1,0,-1
15107,2,2,32.8571,76.655,1439611200,0,6.11978,-7.6305,1,0,-1
15108,2,2,32.4665,77.097,1439614800,0,9.1282,-5.68741,1,0,-1
