Row ID,Battery Life,Beach Name,UMAP-0,UMAP-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,u_0_trx,u_1_trx,AscendingManifold,MorseSmaleManifold
13793,-1.04523,1,9.07988,-53.596,1435082400,-0.107591,0.526205,-0.154268,-1.21327,164,56,7,8
13794,-1.59409,2,9.07988,-53.596,1435082400,-0.138471,-0.564605,0.181268,0.0764631,164,56,7,8
13795,0.464131,3,9.07988,-53.596,1435082400,-0.115392,-0.623568,-0.316251,0.0764631,164,56,7,8
13796,-1.59409,4,9.07989,-53.596,1435082400,-0.130995,-0.387717,0.00771482,0.0764631,164,56,7,8
13797,0.601345,5,9.07988,-53.596,1435082400,-0.118317,-0.594086,0.29697,0.0764631,164,56,7,8
13798,-1.59409,0,9.30694,-54.0165,1435086000,-0.0705339,-0.151866,-0.0732766,0.0764631,164,56,7,8
13799,-1.04523,1,9.30696,-54.0165,1435086000,-0.0949133,0.614649,-0.131128,0.0764631,164,56,7,8
13800,-1.59409,2,9.30696,-54.0165,1435086000,-0.140746,-0.594086,0.100276,0.0764631,164,56,7,8
13801,0.464131,3,9.30696,-54.0165,1435086000,-0.119943,-0.653049,-0.30468,0.0764631,164,56,7,8
13802,-1.59409,4,9.30696,-54.0165,1435086000,-0.13392,-0.476161,0.204408,0.0764631,164,56,7,8
13803,0.601345,5,9.30696,-54.0165,1435086000,-0.117017,-0.594086,0.377961,0.0764631,164,56,7,8
13804,0.601345,5,9.49467,-54.4708,1435089600,-0.116042,-0.623568,0.33168,0.0764631,165,55,7,8
13805,-1.59409,0,9.49467,-54.4708,1435089600,-0.0773601,-0.24031,-0.119557,0.0764631,165,55,7,8
13806,-1.04523,1,9.49467,-54.4708,1435089600,-0.108241,0.40828,-0.235259,-1.21327,165,55,7,8
13807,-1.59409,2,9.49467,-54.4708,1435089600,-0.138796,-0.623568,0.019285,0.0764631,165,55,7,8
13808,0.464131,3,9.49467,-54.4708,1435089600,-0.119618,-0.653049,-0.165838,0.0764631,165,55,7,8
13809,-1.59409,4,9.49467,-54.4708,1435089600,-0.134245,-0.505642,0.0308552,0.0764631,165,55,7,8
13810,-1.59409,4,9.63614,-54.9441,1435093200,-0.13262,-0.476161,-0.188979,-0.568405,165,54,7,8
13811,0.601345,5,9.63614,-54.9441,1435093200,-0.107916,-0.623568,0.146557,0.0764631,165,54,7,8
13812,-1.59409,0,9.63614,-54.9441,1435093200,-0.0812608,-0.358235,-0.0732766,-0.568405,165,54,7,8
13813,-1.04523,1,9.63614,-54.9441,1435093200,-0.10369,0.378798,-0.26997,-1.21327,165,54,7,8
13814,-1.59409,2,9.63614,-54.9441,1435093200,-0.139446,-0.68253,-0.119557,0.0764631,165,54,7,8
13815,0.464131,3,9.63614,-54.9441,1435093200,-0.123193,-0.68253,-0.455093,0.0764631,165,54,7,8
13816,-1.59409,0,9.73322,-55.4327,1435096800,-0.093288,-0.417198,-0.154268,0.0764631,165,53,7,8
13817,-1.04523,1,9.73322,-55.4327,1435096800,-0.10629,0.290354,-0.223689,-1.21327,165,53,7,8
13818,-1.59409,2,9.73321,-55.4327,1435096800,-0.138796,-0.741493,-0.038566,-0.568405,165,53,7,8
13819,0.464131,3,9.73321,-55.4327,1435096800,-0.122218,-0.68253,-0.617076,0.0764631,165,53,7,8
13820,-1.59409,4,9.73321,-55.4327,1435096800,-0.13392,-0.564605,-0.30468,-0.568405,165,53,7,8
13821,0.601345,5,9.73321,-55.4327,1435096800,-0.0952383,-0.623568,0.169698,0.0764631,165,53,7,8
13822,0.601345,5,9.78962,-55.932,1435100400,-0.0880871,-0.653049,0.192838,0.0764631,165,52,7,8
13823,-1.73131,0,9.78962,-55.932,1435100400,-0.0884121,-0.299273,-0.26997,0.0764631,165,52,7,8
13824,-1.04523,1,9.78962,-55.932,1435100400,-0.101739,0.290354,-0.339391,-1.21327,165,52,7,8
13825,-1.59409,2,9.78962,-55.932,1435100400,-0.136196,-0.741493,-0.200549,0.721331,165,52,7,8
13826,0.464131,3,9.78962,-55.932,1435100400,-0.123518,-0.712012,-0.640216,0.0764631,165,52,7,8
13827,-1.59409,4,9.78962,-55.932,1435100400,-0.134245,-0.535124,-0.188979,0.0764631,165,52,7,8
13828,-1.59409,4,9.81341,-56.4278,1435104000,-0.130345,-0.594086,-0.2584,-0.568405,165,52,7,8
13829,-1.73131,0,9.81341,-56.4278,1435104000,-0.0949133,-0.269791,-0.28154,-0.568405,165,52,7,8
13830,-1.04523,1,9.81341,-56.4278,1435104000,-0.100439,0.0839848,-0.455093,0.0764631,165,52,7,8
13831,-1.59409,2,9.81341,-56.4278,1435104000,-0.137171,-0.770974,-0.096417,-0.568405,165,52,7,8
13832,0.464131,3,9.81341,-56.4278,1435104000,-0.119618,-0.712012,-0.744348,0.0764631,165,52,7,8
13833,0.601345,5,9.81341,-56.4278,1435104000,-0.0939381,-0.594086,0.00771482,0.0764631,165,52,7,8
13834,-1.73131,0,9.81366,-56.9287,1435107600,-0.0962135,-0.328754,-0.374102,0.0764631,165,51,7,8
13835,-1.04523,1,9.81366,-56.9287,1435107600,-0.0984889,0.0250221,-0.593935,-0.568405,165,51,7,8
13836,-1.59409,2,9.81366,-56.9287,1435107600,-0.138146,-0.800456,0.0539956,0.0764631,165,51,7,8
13837,0.464131,3,9.81366,-56.9287,1435107600,-0.117342,-0.712012,-0.813769,0.0764631,165,51,7,8
13838,-1.59409,4,9.81366,-56.9287,1435107600,-0.126444,-0.68253,-0.235259,-0.568405,165,51,7,8
13839,0.601345,5,9.81366,-56.9287,1435107600,-0.10304,-0.653049,-0.0501362,0.0764631,165,51,7,8
13840,-1.73131,0,9.7987,-57.4319,1435111200,-0.105315,-0.269791,-0.397242,-0.568405,165,50,7,8
13841,-1.04523,1,9.79871,-57.4319,1435111200,-0.111816,-0.0929033,-0.640216,-0.568405,165,50,7,8
13842,-1.59409,2,9.7987,-57.4319,1435111200,-0.140096,-0.800456,-0.30468,0.0764631,165,50,7,8
13843,0.464131,3,9.79871,-57.4319,1435111200,-0.120593,-0.712012,-0.88319,0.0764631,165,50,7,8
13844,-1.59409,4,9.79871,-57.4319,1435111200,-0.13262,-0.712012,-0.408812,0.0764631,165,50,7,8
13845,0.601345,5,9.7987,-57.4319,1435111200,-0.121568,-0.712012,-0.177408,-0.568405,165,50,7,8
13846,0.601345,5,9.77818,-57.9357,1435114800,-0.117017,-0.712012,-0.26997,-0.568405,165,49,7,8
13847,0.464131,3,9.77818,-57.9357,1435114800,-0.122218,-0.712012,-0.894761,-0.568405,165,49,7,8
13848,-1.73131,0,9.77818,-57.9357,1435114800,-0.111491,-0.299273,-0.501374,0.0764631,165,49,7,8
13849,-1.04523,1,9.77818,-57.9357,1435114800,-0.112141,-0.122385,-0.744348,0.0764631,165,49,7,8
13850,-1.59409,2,9.77818,-57.9357,1435114800,-0.139771,-0.829937,-0.30468,-0.568405,165,49,7,8
13851,-1.59409,4,9.77817,-57.9357,1435114800,-0.132295,-0.741493,-0.26997,0.0764631,165,49,7,8
13852,-1.59409,4,9.75869,-58.4444,1435118400,-0.134245,-0.770974,-0.466663,-0.568405,165,48,1,2
13853,0.601345,5,9.75869,-58.4444,1435118400,-0.118643,-0.741493,-0.397242,0.0764631,165,48,1,2
13854,-1.73131,0,9.75869,-58.4444,1435118400,-0.113442,-0.299273,-0.593935,0.0764631,165,48,1,2
13855,-1.18245,1,9.75869,-58.4444,1435118400,-0.113442,-0.122385,-0.84848,0.0764631,165,48,1,2
13856,-1.73131,2,9.75869,-58.4444,1435118400,-0.140096,-0.829937,-0.316251,-0.568405,165,48,1,2
13857,0.464131,3,9.75869,-58.4444,1435118400,-0.123193,-0.712012,-0.87162,0.0764631,165,48,1,2
13858,0.601345,5,9.74512,-58.9618,1435122000,-0.124494,-0.741493,-0.362531,0.0764631,165,47,1,2
13859,-1.73131,0,9.74512,-58.9618,1435122000,-0.10694,-0.387717,-0.617076,0.0764631,165,47,1,2
13860,-1.18245,1,9.74512,-58.9618,1435122000,-0.115392,-0.181347,-0.88319,0.0764631,165,47,1,2
13861,-1.73131,2,9.74512,-58.9618,1435122000,-0.140421,-0.859418,-0.443523,0.0764631,165,47,1,2
13862,0.464131,3,9.74512,-58.9618,1435122000,-0.118643,-0.741493,-0.894761,-0.568405,165,47,1,2
13863,-1.59409,4,9.74512,-58.9618,1435122000,-0.13002,-0.770974,-0.524514,0.0764631,165,47,1,2
13864,-1.59409,4,9.74113,-59.482,1435125600,-0.13327,-0.800456,-0.536084,-0.568405,165,46,1,2
13865,-1.73131,0,9.74113,-59.482,1435125600,-0.105965,-0.44668,-0.582365,0.0764631,165,46,1,2
13866,-1.18245,1,9.74113,-59.482,1435125600,-0.117667,-0.269791,-0.790629,0.0764631,165,46,1,2
13867,-1.73131,2,9.74113,-59.482,1435125600,-0.141072,-0.859418,-0.408812,0.0764631,165,46,1,2
13868,0.464131,3,9.74113,-59.482,1435125600,-0.123843,-0.741493,-0.84848,0.0764631,165,46,1,2
13869,0.601345,5,9.74113,-59.482,1435125600,-0.125469,-0.770974,-0.455093,-0.568405,165,46,1,2
13870,-1.73131,0,9.74735,-60.0033,1435129200,-0.099139,-0.476161,-0.605506,0.0764631,165,45,1,2
13871,-1.18245,1,9.74735,-60.0033,1435129200,-0.117667,-0.299273,-0.952612,0.0764631,165,45,1,2
13872,-1.73131,2,9.74735,-60.0033,1435129200,-0.140746,-0.829937,-0.582365,0.0764631,165,45,1,2
13873,0.464131,3,9.74735,-60.0033,1435129200,-0.126769,-0.741493,-0.941041,-0.568405,165,45,1,2
13874,-1.59409,4,9.74735,-60.0033,1435129200,-0.13262,-0.800456,-0.640216,-0.568405,165,45,1,2
13875,0.601345,5,9.74735,-60.0033,1435129200,-0.124494,-0.770974,-0.501374,-0.568405,165,45,1,2
13876,0.601345,5,9.76356,-60.514,1435132800,-0.120268,-0.770974,-0.489804,0.0764631,165,44,1,2
13877,-1.73131,0,9.76356,-60.514,1435132800,-0.10434,-0.505642,-0.605506,0.0764631,165,44,1,2
13878,-1.18245,1,9.76356,-60.514,1435132800,-0.116042,-0.299273,-0.998892,0.0764631,165,44,1,2
13879,-1.73131,2,9.76356,-60.514,1435132800,-0.140746,-0.829937,-0.617076,0.0764631,165,44,1,2
13880,0.464131,3,9.76356,-60.514,1435132800,-0.127094,-0.741493,-1.0336,0.0764631,165,44,1,2
13881,-1.59409,4,9.76356,-60.514,1435132800,-0.13457,-0.770974,-0.755918,0.0764631,165,44,1,2
13882,0.601345,5,9.78849,-61.0185,1435136400,-0.111816,-0.741493,-0.582365,0.0764631,165,44,1,2
13883,-1.59409,4,9.78849,-61.0185,1435136400,-0.136521,-0.741493,-0.767488,0.0764631,165,44,1,2
13884,-1.73131,0,9.78849,-61.0185,1435136400,-0.0858116,-0.476161,-0.651786,0.0764631,165,44,1,2
13885,-1.18245,1,9.78849,-61.0185,1435136400,-0.118968,-0.269791,-1.04517,0.0764631,165,44,1,2
13886,-1.73131,2,9.78849,-61.0185,1435136400,-0.142047,-0.800456,-0.686497,0.0764631,165,44,1,2
13887,0.464131,3,9.78849,-61.0185,1435136400,-0.127744,-0.712012,-1.04517,0.0764631,165,44,1,2
13888,-1.59409,4,9.82444,-61.5559,1435140000,-0.134895,-0.712012,-0.663357,0.0764631,165,43,1,2
13889,0.601345,5,9.82444,-61.5559,1435140000,-0.107916,-0.712012,-0.559225,0.0764631,165,43,1,2
13890,-1.18245,1,9.82444,-61.5559,1435140000,-0.120918,-0.24031,-1.02203,-0.568405,165,43,1,2
13891,-1.73131,2,9.82444,-61.5559,1435140000,-0.142372,-0.770974,-0.674927,0.721331,165,43,1,2
13892,0.464131,3,9.82444,-61.5559,1435140000,-0.129694,-0.653049,-0.952612,-0.568405,165,43,1,2
13893,-1.73131,0,9.86802,-62.0737,1435143600,-0.113767,-0.387717,-0.397242,0.0764631,165,42,1,2
13894,-1.18245,1,9.86802,-62.0737,1435143600,-0.119618,-0.210829,-1.06831,0.0764631,165,42,1,2
13895,-1.73131,2,9.86802,-62.0737,1435143600,-0.144322,-0.712012,-0.721208,0.0764631,165,42,1,2
13896,0.464131,3,9.86802,-62.0737,1435143600,-0.13002,-0.623568,-0.767488,-0.568405,165,42,1,2
13897,-1.59409,4,9.86802,-62.0737,1435143600,-0.134895,-0.653049,-0.767488,0.0764631,165,42,1,2
13898,0.601345,5,9.86802,-62.0737,1435143600,-0.123193,-0.623568,-0.582365,0.0764631,165,42,1,2
13899,-1.73131,0,9.9164,-62.5277,1435147200,-0.117667,-0.358235,-0.698067,0.0764631,166,41,1,2
13900,-1.18245,1,9.9164,-62.5277,1435147200,-0.124169,-0.0339406,-0.663357,-0.568405,166,41,1,2
13901,-1.73131,2,9.9164,-62.5277,1435147200,-0.143672,-0.653049,-0.420382,0.0764631,166,41,1,2
13902,0.464131,3,9.9164,-62.5277,1435147200,-0.127744,-0.564605,-0.790629,-0.568405,166,41,1,2
13903,-1.59409,4,9.9164,-62.5277,1435147200,-0.13522,-0.594086,-0.536084,0.0764631,166,41,1,2
13904,0.601345,5,9.9164,-62.5277,1435147200,-0.124819,-0.535124,-0.663357,0.0764631,166,41,1,2
13905,-1.18245,1,9.97952,-63.0097,1435150800,-0.118643,-0.0339406,-0.894761,0.0764631,166,40,1,2
13906,-1.86852,2,9.97952,-63.0097,1435150800,-0.143347,-0.44668,-0.709637,0.0764631,166,40,1,2
13907,0.464131,3,9.97952,-63.0097,1435150800,-0.127419,-0.476161,-0.466663,-1.21327,166,40,1,2
13908,-1.59409,4,9.97952,-63.0097,1435150800,-0.13457,-0.417198,-0.686497,-0.568405,166,40,1,2
13909,0.601345,5,9.97952,-63.0097,1435150800,-0.118643,-0.387717,-0.698067,0.0764631,166,40,1,2
13910,0.601345,5,10.0566,-63.512,1435154400,-0.123193,-0.476161,-0.431953,0.721331,166,39,1,2
13911,-1.18245,1,10.0566,-63.512,1435154400,-0.114417,-0.0929033,-0.998892,0.0764631,166,39,1,2
13912,-1.86852,2,10.0566,-63.512,1435154400,-0.142047,-0.44668,-0.640216,0.0764631,166,39,1,2
13913,0.464131,3,10.0566,-63.512,1435154400,-0.120268,-0.505642,-0.431953,0.0764631,166,39,1,2
13914,-1.59409,4,10.0566,-63.512,1435154400,-0.13327,-0.44668,-0.617076,0.0764631,166,39,1,2
13915,-1.59409,4,10.1342,-63.955,1435158000,-0.129694,-0.387717,-0.744348,0.0764631,166,38,1,2
13916,0.601345,5,10.1342,-63.955,1435158000,-0.123843,-0.44668,-0.547655,0.0764631,166,38,1,2
13917,-1.73131,0,10.1342,-63.955,1435158000,-0.120593,-0.328754,-0.767488,0.0764631,166,38,1,2
13918,-1.18245,1,10.1342,-63.955,1435158000,-0.114092,-0.0339406,-0.87162,-1.21327,166,38,1,2
13919,-2.00574,2,10.1342,-63.955,1435158000,-0.137171,-0.328754,-0.709637,0.0764631,166,38,1,2
13920,0.464131,3,10.1342,-63.955,1435158000,-0.118643,-0.358235,-0.593935,-0.568405,166,38,1,2
13921,0.601345,5,10.2167,-64.3744,1435161600,-0.126769,-0.44668,-0.559225,-0.568405,166,38,1,2
13922,-1.73131,0,10.2167,-64.3744,1435161600,-0.107916,-0.151866,-0.709637,0.0764631,166,38,1,2
13923,-1.18245,1,10.2167,-64.3744,1435161600,-0.113442,-0.122385,-0.952612,-0.568405,166,38,1,2
13924,0.464131,3,10.2167,-64.3744,1435161600,-0.113442,-0.44668,-0.802199,-0.568405,166,38,1,2
13925,-1.59409,4,10.2167,-64.3744,1435161600,-0.13457,-0.358235,-0.408812,-0.568405,166,38,1,2
13926,-1.59409,4,10.3089,-64.8081,1435165200,-0.134895,-0.476161,-0.779059,-0.568405,166,37,1,2
13927,0.601345,5,10.3089,-64.8081,1435165200,-0.129044,-0.417198,-0.651786,0.0764631,166,37,1,2
13928,-1.73131,0,10.3089,-64.8081,1435165200,-0.117992,-0.299273,-0.767488,0.0764631,166,37,1,2
13929,-1.18245,1,10.3089,-64.8081,1435165200,-0.116692,-0.24031,-0.929471,-0.568405,166,37,1,2
13930,0.464131,3,10.3089,-64.8081,1435165200,-0.105315,-0.44668,-0.767488,-0.568405,166,37,1,2
13931,0.601345,5,10.4007,-65.2243,1435168800,-0.126119,-0.181347,-0.559225,0.0764631,166,36,1,2
13932,-1.73131,0,10.4007,-65.2243,1435168800,-0.114417,-0.0929033,-0.709637,0.0764631,166,36,1,2
13933,-1.18245,1,10.4007,-65.2243,1435168800,-0.123843,-0.0339406,-0.998892,0.0764631,166,36,1,2
13934,0.464131,3,10.4007,-65.2243,1435168800,-0.106615,-0.505642,-0.732778,0.0764631,166,36,1,2
13935,-1.59409,4,10.4007,-65.2243,1435168800,-0.131645,-0.476161,-0.732778,2.01107,166,36,1,2
13936,-1.59409,4,10.4921,-65.6339,1435172400,-0.136521,-0.535124,-0.802199,0.721331,167,35,1,2
13937,0.601345,5,10.4921,-65.6339,1435172400,-0.125794,-0.269791,-0.501374,0.721331,167,35,1,2
13938,-1.73131,0,10.4921,-65.6339,1435172400,-0.113767,-0.210829,-0.83691,0.0764631,167,35,1,2
13939,-1.18245,1,10.4921,-65.6338,1435172400,-0.107591,-0.210829,-1.0336,-0.568405,167,35,1,2
13940,0.464131,3,10.4921,-65.6339,1435172400,-0.104665,-0.535124,-0.779059,-0.568405,167,35,1,2
13941,-1.18245,1,10.5878,-66.0719,1435176000,-0.113117,-0.24031,-0.975752,0.0764631,167,35,1,2
13942,0.464131,3,10.5878,-66.0719,1435176000,-0.10629,-0.505642,-0.802199,0.0764631,167,35,1,2
13943,-1.59409,4,10.5879,-66.0719,1435176000,-0.132945,-0.44668,-0.686497,0.721331,167,35,1,2
13944,0.601345,5,10.5879,-66.0719,1435176000,-0.126119,-0.299273,-0.547655,1.3662,167,35,1,2
13945,-1.73131,0,10.6787,-66.5094,1435179600,-0.116692,-0.387717,-0.767488,0.721331,167,34,-1,0
13946,-1.18245,1,10.6787,-66.5094,1435179600,-0.117342,-0.24031,-1.04517,-0.568405,167,34,-1,0
13947,0.464131,3,10.6787,-66.5094,1435179600,-0.108891,-0.505642,-0.443523,0.721331,167,34,-1,0
13948,0.601345,5,10.6787,-66.5094,1435179600,-0.129044,-0.328754,-0.582365,0.721331,167,34,-1,0
13949,-1.59409,4,10.6787,-66.5094,1435179600,-0.131645,-0.535124,-0.84848,3.94567,167,34,-1,0
13950,-1.73131,4,10.7551,-66.9139,1435183200,-0.13522,-0.564605,-0.964182,0.0764631,167,33,-1,0
13951,-1.73131,0,10.7551,-66.9139,1435183200,-0.120918,-0.476161,-0.929471,0.721331,167,33,-1,0
13952,-1.18245,1,10.7551,-66.9139,1435183200,-0.122868,-0.210829,-1.11459,1.3662,167,33,-1,0
13953,0.464131,3,10.7551,-66.9139,1435183200,-0.109541,-0.535124,-0.212119,-0.568405,167,33,-1,0
13954,0.601345,5,10.7551,-66.9139,1435183200,-0.120918,-0.387717,-0.767488,0.721331,167,33,-1,0
13955,-1.86852,0,10.8219,-67.317,1435186800,-0.118317,-0.505642,-0.941041,0.721331,167,33,-1,0
13956,-1.18245,1,10.8219,-67.317,1435186800,-0.117992,-0.358235,-1.16088,0.721331,167,33,-1,0
13957,0.464131,3,10.8219,-67.317,1435186800,-0.105315,-0.535124,-0.941041,0.0764631,167,33,-1,0
13958,-1.73131,4,10.8219,-67.317,1435186800,-0.136521,-0.564605,-0.964182,3.3008,167,33,-1,0
13959,0.601345,5,10.8219,-67.317,1435186800,-0.118968,-0.417198,-0.721208,0.0764631,167,33,-1,0
13960,0.601345,5,10.8789,-67.7245,1435190400,-0.116042,-0.44668,-0.755918,-0.568405,167,32,-1,0
13961,-1.86852,0,10.8789,-67.7245,1435190400,-0.117667,-0.535124,-1.02203,0.0764631,167,32,-1,0
13962,-1.18245,1,10.8789,-67.7245,1435190400,-0.119293,-0.417198,-1.17245,0.721331,167,32,-1,0
13963,0.464131,3,10.8789,-67.7245,1435190400,-0.108891,-0.564605,-1.16088,0.0764631,167,32,-1,0
13964,-1.73131,4,10.8789,-67.7245,1435190400,-0.135871,-0.594086,-0.917901,2.01107,167,32,-1,0
13965,-1.73131,4,10.9252,-68.136,1435194000,-0.136521,-0.594086,-0.975752,1.3662,167,31,-1,0
13966,0.601345,5,10.9252,-68.136,1435194000,-0.120268,-0.44668,-0.84848,2.01107,167,31,-1,0
13967,-1.86852,0,10.9252,-68.136,1435194000,-0.121243,-0.564605,-1.09145,2.01107,167,31,-1,0
13968,-1.18245,1,10.9252,-68.136,1435194000,-0.118643,-0.44668,-1.19559,0.0764631,167,31,-1,0
13969,0.326916,3,10.9252,-68.136,1435194000,-0.107591,-0.564605,-1.2303,0.0764631,167,31,-1,0
13970,-1.86852,0,10.9598,-68.5428,1435197600,-0.117342,-0.564605,-1.21873,1.3662,167,30,-1,0
13971,-1.18245,1,10.9598,-68.5428,1435197600,-0.115067,-0.44668,-1.27658,1.3662,167,30,-1,0
13972,0.326916,3,10.9598,-68.5428,1435197600,-0.10629,-0.564605,-1.2303,1.3662,167,30,-1,0
13973,-1.73131,4,10.9598,-68.5428,1435197600,-0.136846,-0.623568,-0.917901,0.721331,167,30,-1,0
13974,0.601345,5,10.9598,-68.5428,1435197600,-0.119943,-0.44668,-0.998892,1.3662,167,30,-1,0
13975,-1.86852,0,10.9841,-68.9531,1435201200,-0.120593,-0.594086,-0.84848,-0.568405,167,30,-1,0
13976,-1.18245,1,10.9841,-68.9531,1435201200,-0.120268,-0.44668,-1.2303,-0.568405,167,30,-1,0
13977,0.464131,3,10.9841,-68.9531,1435201200,-0.107265,-0.564605,-1.16088,0.0764631,167,30,-1,0
13978,0.601345,5,10.9841,-68.9531,1435201200,-0.113767,-0.476161,-0.640216,-0.568405,167,30,-1,0
13979,-1.73131,4,10.9841,-68.9531,1435201200,-0.13522,-0.653049,-1.02203,1.3662,167,30,-1,0
13980,-1.73131,4,11.0006,-69.3962,1435204800,-0.135546,-0.68253,-0.87162,0.0764631,167,29,-1,0
13981,-1.18245,1,11.0006,-69.3962,1435204800,-0.122543,-0.44668,-1.13773,0.0764631,167,29,-1,0
13982,0.326916,3,11.0006,-69.3962,1435204800,-0.110191,-0.594086,-1.29972,0.0764631,167,29,-1,0
13983,0.601345,5,11.0006,-69.3962,1435204800,-0.117992,-0.505642,-0.744348,-0.568405,167,29,-1,0
13984,-1.86852,0,11.0108,-69.8437,1435208400,-0.122543,-0.623568,-0.941041,0.0764631,167,28,-1,0
13985,-1.18245,1,11.0108,-69.8437,1435208400,-0.121893,-0.476161,-1.27658,-0.568405,167,28,-1,0
13986,0.326916,3,11.0108,-69.8437,1435208400,-0.112141,-0.564605,-1.28815,0.0764631,167,28,-1,0
13987,0.601345,5,11.0108,-69.8437,1435208400,-0.114092,-0.535124,-0.929471,0.0764631,167,28,-1,0
13988,-1.73131,4,11.0108,-69.8437,1435208400,-0.136846,-0.68253,-0.929471,0.0764631,167,28,-1,0
13989,0.601345,5,11.017,-70.2551,1435212000,-0.071184,-0.535124,-1.16088,0.0764631,167,27,-1,0
13990,-1.73131,4,11.017,-70.2551,1435212000,-0.136196,-0.712012,-1.13773,0.0764631,167,27,-1,0
13991,-1.86852,0,11.017,-70.2551,1435212000,-0.121568,-0.653049,-1.25344,0.721331,167,27,-1,0
13992,-1.18245,1,11.017,-70.2551,1435212000,-0.122218,-0.476161,-1.16088,0.0764631,167,27,-1,0
13993,0.326916,3,11.017,-70.2551,1435212000,-0.105965,-0.564605,-1.32286,0.0764631,167,27,-1,0
13994,-1.73131,4,11.0221,-70.6562,1435215600,-0.136846,-0.800456,-1.02203,0.0764631,167,27,-1,0
13995,-1.86852,0,11.0221,-70.6562,1435215600,-0.123193,-0.68253,-1.20716,0.0764631,167,27,-1,0
13996,-1.18245,1,11.0221,-70.6562,1435215600,-0.116042,-0.505642,-1.10302,-1.21327,167,27,-1,0
13997,0.326916,3,11.0221,-70.6562,1435215600,-0.112141,-0.564605,-1.27658,0.0764631,167,27,-1,0
13998,0.601345,5,11.0221,-70.6562,1435215600,-0.111491,-0.653049,-1.10302,0.0764631,167,27,-1,0
13999,-1.86852,0,11.0293,-71.0421,1435219200,-0.122543,-0.68253,-0.975752,0.0764631,167,26,-1,0
14000,-1.18245,1,11.0293,-71.0421,1435219200,-0.117017,-0.505642,-0.83691,-1.21327,167,26,-1,0
14001,0.326916,3,11.0293,-71.0421,1435219200,-0.10369,-0.594086,-1.33443,0.0764631,167,26,-1,0
14002,0.464131,5,11.0293,-71.0421,1435219200,-0.128719,-0.712012,-0.84848,0.0764631,167,26,-1,0
14003,-1.73131,4,11.0293,-71.0421,1435219200,-0.13522,-0.829937,-1.09145,0.0764631,167,26,-1,0
14004,0.326916,3,11.0389,-71.3673,1435222800,-0.101089,-0.594086,-1.0336,-0.568405,167,26,-1,0
14005,-1.73131,4,11.0389,-71.3673,1435222800,-0.135546,-0.829937,-0.790629,0.0764631,167,26,-1,0
14006,-1.86852,0,11.0389,-71.3673,1435222800,-0.120918,-0.623568,-1.05674,0.0764631,167,26,-1,0
14007,-1.18245,1,11.0389,-71.3673,1435222800,-0.118317,-0.44668,-0.941041,-1.21327,167,26,-1,0
14008,0.601345,5,11.0389,-71.3673,1435222800,-0.130345,-0.741493,-0.570795,-0.568405,167,26,-1,0
14009,0.464131,5,11.0497,-71.6017,1435226400,-0.124819,-0.68253,-1.11459,0.0764631,167,25,-1,0
14010,-1.86852,0,11.0497,-71.6017,1435226400,-0.120918,-0.564605,-1.01046,0.0764631,167,25,-1,0
14011,-1.18245,1,11.0497,-71.6017,1435226400,-0.115392,-0.328754,-1.17245,-0.568405,167,25,-1,0
14012,0.326916,3,11.0497,-71.6017,1435226400,-0.117017,-0.505642,-0.894761,-0.568405,167,25,-1,0
14013,-1.73131,4,11.0497,-71.6017,1435226400,-0.138796,-0.741493,-0.165838,-0.568405,167,25,-1,0
14014,1.83628,4,11.065,-71.7977,1435230000,0.0796429,-0.151866,-0.2584,-0.568405,168,25,-1,0
14015,-1.86852,0,11.065,-71.7977,1435230000,-0.115717,-0.387717,-1.1493,0.0764631,168,25,-1,0
14016,-1.18245,1,11.065,-71.7977,1435230000,-0.117342,-0.210829,-1.24187,-1.21327,168,25,-1,0
14017,0.326916,3,11.065,-71.7977,1435230000,-0.124819,-0.24031,-0.894761,-0.568405,168,25,-1,0
14018,0.464131,5,11.065,-71.7977,1435230000,-0.130345,-0.564605,-1.01046,0.0764631,168,25,-1,0
14019,-1.18245,1,13.8524,-82.4462,1435237200,-0.118643,-0.0929033,-0.929471,-0.568405,172,6,-1,0
14020,2.65957,2,13.8524,-82.4462,1435237200,-0.134895,-0.623568,-0.894761,0.0764631,172,6,-1,0
14021,0.326916,3,13.8524,-82.4462,1435237200,-0.124819,-0.151866,-1.13773,0.0764631,172,6,-1,0
14022,2.38514,4,13.8524,-82.4462,1435237200,-0.138146,-0.505642,-0.512944,-0.568405,172,6,-1,0
14023,0.464131,5,13.8524,-82.4462,1435237200,-0.132945,-0.387717,-0.755918,0.0764631,172,6,-1,0
14024,0.464131,5,14.0113,-82.5703,1435240800,-0.13262,-0.299273,-0.779059,0.0764631,173,6,-1,0
14025,2.38514,0,14.0113,-82.5703,1435240800,-0.120593,-0.210829,-1.07988,-0.568405,173,6,-1,0
14026,-1.18245,1,14.0113,-82.5703,1435240800,-0.117342,-0.0929033,-0.83691,-1.21327,173,6,-1,0
14027,2.65957,2,14.0113,-82.5703,1435240800,-0.148548,-0.476161,-0.721208,0.0764631,173,6,-1,0
14028,0.326916,3,14.0113,-82.5703,1435240800,-0.121243,-0.0339406,-0.952612,0.0764631,173,6,-1,0
14029,2.38514,4,14.0113,-82.5703,1435240800,-0.137496,-0.44668,-0.559225,0.0764631,173,6,-1,0
