Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
7953,-0.221943,4,24.5336,74.5336,1407236400,-0.124169,0.20191,-0.316251,-0.568405,191,279,126,127
7954,-0.221943,4,24.8257,74.7858,1407240000,-0.125144,0.349317,-0.374102,-0.568405,192,280,126,127
7955,-0.221943,1,24.8257,74.7858,1407240000,-0.127744,0.8505,-1.13773,-0.568405,192,280,126,127
7956,0.0524863,2,24.8257,74.7858,1407240000,-0.13197,0.378798,0.00771482,-0.568405,192,280,126,127
7957,-0.496373,3,24.8257,74.7858,1407240000,-0.107916,0.614649,-0.30468,-0.568405,192,280,126,127
7958,-0.221943,1,25.1312,75.0236,1407243600,-0.127094,0.938944,-1.09145,-0.568405,192,280,126,127
7959,0.0524863,2,25.1312,75.0236,1407243600,-0.114417,0.40828,-0.0269958,-0.568405,192,280,126,127
7960,-0.496373,3,25.1312,75.0236,1407243600,-0.107265,0.703093,-0.408812,-0.568405,192,280,126,127
7961,-0.221943,4,25.1312,75.0236,1407243600,-0.115392,0.437761,-0.188979,-0.568405,192,280,126,127
7962,-0.221943,1,25.4457,75.2428,1407247200,-0.127094,0.997907,-1.02203,-0.568405,193,280,126,127
7963,0.0524863,2,25.4457,75.2428,1407247200,-0.112141,0.496724,0.239119,-0.568405,193,280,126,127
7964,-0.496373,3,25.4457,75.2428,1407247200,-0.105315,0.821019,-0.154268,-0.568405,193,280,126,127
7965,-0.221943,4,25.4457,75.2428,1407247200,-0.120593,0.526205,-0.177408,-0.568405,193,280,126,127
7966,-0.221943,4,25.7714,75.4448,1407250800,-0.104665,0.64413,0.262259,-0.568405,193,281,126,127
7967,-0.221943,1,25.7714,75.4448,1407250800,-0.128719,1.05687,-1.0336,-0.568405,193,281,126,127
7968,0.0524863,2,25.7714,75.4448,1407250800,-0.10304,0.585168,0.806058,-1.21327,193,281,126,127
