Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
Osterman Beach,6/13/2014 20:00,16.8,3.22,1.209,0.129,4,12.2,6/13/2014 20:00,OstermanBeach201406132000
Osterman Beach,6/13/2014 21:00,16.8,3.27,1.237,0.118,4,12.2,6/13/2014 21:00,OstermanBeach201406132100
Osterman Beach,6/13/2014 22:00,16.8,3.19,1.212,0.121,4,12.2,6/13/2014 22:00,OstermanBeach201406132200
Osterman Beach,6/13/2014 23:00,16.7,3.09,1.262,0.116,4,12.2,6/13/2014 23:00,OstermanBeach201406132300
Ohio Street Beach,7/27/2018 13:00,22.5,1.4,,0.234,5,10,7/27/2018 13:00,OhioStreetBeach201807271300
Ohio Street Beach,6/30/2019 8:00,18.1,0.4,,0.093,6,10.2,6/30/2019 8:00,OhioStreetBeach201906300800
Ohio Street Beach,6/26/2021 16:00,19.7,1.15,,0.154,3,11.5,6/26/2021 16:00,OhioStreetBeach202106261600
Ohio Street Beach,6/30/2019 9:00,18.1,0.49,,0.097,4,10.2,6/30/2019 9:00,OhioStreetBeach201906300900
Ohio Street Beach,6/27/2021 11:00,18.1,1.05,,0.139,3,11.4,6/27/2021 11:00,OhioStreetBeach202106271100
Ohio Street Beach,6/30/2019 10:00,18.3,0.54,,0.15,4,10.2,6/30/2019 10:00,OhioStreetBeach201906301000
Ohio Street Beach,6/27/2021 17:00,19.7,0.9,,0.182,3,11.4,6/27/2021 17:00,OhioStreetBeach202106271700
Ohio Street Beach,6/30/2019 11:00,18.3,0.6,,0.163,4,10.2,6/30/2019 11:00,OhioStreetBeach201906301100
Ohio Street Beach,6/30/2019 12:00,18.3,0.7,,0.168,4,10.2,6/30/2019 12:00,OhioStreetBeach201906301200
Ohio Street Beach,6/30/2019 13:00,19,0.76,,0.201,4,10.2,6/30/2019 13:00,OhioStreetBeach201906301300
Ohio Street Beach,6/30/2019 14:00,18.9,0.83,,0.186,3,10.2,6/30/2019 14:00,OhioStreetBeach201906301400
Ohio Street Beach,6/30/2019 15:00,18.4,0.8,,0.171,3,10.2,6/30/2019 15:00,OhioStreetBeach201906301500
Ohio Street Beach,6/30/2019 16:00,18.3,0.82,,0.175,3,10.2,6/30/2019 16:00,OhioStreetBeach201906301600
Ohio Street Beach,6/30/2019 17:00,18.3,0.85,,0.151,3,10.1,6/30/2019 17:00,OhioStreetBeach201906301700
Ohio Street Beach,6/30/2019 18:00,18.3,0.77,,0.135,7,10.1,6/30/2019 18:00,OhioStreetBeach201906301800
Ohio Street Beach,6/30/2019 19:00,18.4,0.79,,0.143,3,10.1,6/30/2019 19:00,OhioStreetBeach201906301900
Ohio Street Beach,6/30/2019 20:00,18.4,0.86,,0.139,3,10.1,6/30/2019 20:00,OhioStreetBeach201906302000
Ohio Street Beach,6/30/2019 21:00,18.4,0.82,,0.119,3,10.1,6/30/2019 21:00,OhioStreetBeach201906302100
Ohio Street Beach,6/30/2019 22:00,18.6,0.79,,0.114,3,10.1,6/30/2019 22:00,OhioStreetBeach201906302200
Ohio Street Beach,6/30/2019 23:00,18.5,0.86,,0.099,3,10.1,6/30/2019 23:00,OhioStreetBeach201906302300
Ohio Street Beach,7/27/2018 14:00,22.7,1.7,,0.265,3,10,7/27/2018 14:00,OhioStreetBeach201807271400
Ohio Street Beach,7/27/2018 15:00,22.6,1.61,,0.242,3,10,7/27/2018 15:00,OhioStreetBeach201807271500
Ohio Street Beach,7/27/2018 16:00,22.7,1.53,,0.236,3,10,7/27/2018 16:00,OhioStreetBeach201807271600
Ohio Street Beach,7/27/2018 17:00,22.6,1.36,,0.215,3,13.2,7/27/2018 17:00,OhioStreetBeach201807271700
Osterman Beach,6/13/2014 0:00,14.9,3.48,1.253,0.121,4,12.3,6/13/2014 0:00,OstermanBeach201406132400
Osterman Beach,6/14/2014 1:00,16.5,3.1,1.306,0.117,6,12.2,6/14/2014 1:00,OstermanBeach201406140100
Osterman Beach,6/14/2014 2:00,16.4,3,1.259,0.104,3,12.2,6/14/2014 2:00,OstermanBeach201406140200
Osterman Beach,6/14/2014 3:00,16.1,2.81,1.317,0.102,4,12.2,6/14/2014 3:00,OstermanBeach201406140300
Osterman Beach,6/14/2014 4:00,16,3.35,1.29,0.112,4,12.2,6/14/2014 4:00,OstermanBeach201406140400
Osterman Beach,6/14/2014 5:00,15.9,3.23,1.281,0.097,3,12.1,6/14/2014 5:00,OstermanBeach201406140500
Osterman Beach,6/14/2014 6:00,15.9,3.07,1.259,0.102,3,12.1,6/14/2014 6:00,OstermanBeach201406140600
Osterman Beach,6/14/2014 7:00,15.8,2.86,1.245,0.1,3,12.1,6/14/2014 7:00,OstermanBeach201406140700
Osterman Beach,6/14/2014 8:00,15.9,2.85,1.271,0.107,3,12.1,6/14/2014 8:00,OstermanBeach201406140800
Osterman Beach,6/14/2014 9:00,16.1,2.75,1.279,0.104,3,12.1,6/14/2014 9:00,OstermanBeach201406140900
Osterman Beach,6/14/2014 10:00,16.5,2.77,1.31,0.104,3,12.1,6/14/2014 10:00,OstermanBeach201406141000
Osterman Beach,6/14/2014 11:00,16.9,2.64,1.311,0.103,4,12.1,6/14/2014 11:00,OstermanBeach201406141100
Osterman Beach,6/14/2014 12:00,16.7,2.55,1.294,0.127,3,12.1,6/14/2014 12:00,OstermanBeach201406141200
Osterman Beach,6/14/2014 13:00,16.8,2.49,1.302,0.146,2,12.1,6/14/2014 13:00,OstermanBeach201406141300
Osterman Beach,6/14/2014 14:00,17.2,2.53,1.326,0.17,2,12.1,6/14/2014 14:00,OstermanBeach201406141400
Osterman Beach,6/14/2014 15:00,17.6,2.72,1.314,0.203,2,12.1,6/14/2014 15:00,OstermanBeach201406141500
Osterman Beach,6/14/2014 16:00,17.8,2.88,1.34,0.219,2,12.1,6/14/2014 16:00,OstermanBeach201406141600
Osterman Beach,6/14/2014 17:00,17.8,3.19,1.326,0.235,2,12.1,6/14/2014 17:00,OstermanBeach201406141700
Osterman Beach,6/14/2014 18:00,18,3.34,1.281,0.21,2,12.1,6/14/2014 18:00,OstermanBeach201406141800
Osterman Beach,6/14/2014 19:00,17.4,2.96,1.301,0.213,2,12.1,6/14/2014 19:00,OstermanBeach201406141900
Osterman Beach,6/14/2014 20:00,17.4,3.01,1.235,0.232,3,12.1,6/14/2014 20:00,OstermanBeach201406142000
Osterman Beach,6/14/2014 21:00,17.7,3.64,1.33,0.211,3,12.1,6/14/2014 21:00,OstermanBeach201406142100
Osterman Beach,6/14/2014 22:00,17.5,3.46,1.281,0.179,3,12,6/14/2014 22:00,OstermanBeach201406142200
Osterman Beach,6/14/2014 23:00,17.4,3.38,1.274,0.175,2,12,6/14/2014 23:00,OstermanBeach201406142300
Osterman Beach,6/14/2014 0:00,16.6,3.13,1.211,0.115,8,12.2,6/14/2014 0:00,OstermanBeach201406142400
Osterman Beach,6/15/2014 1:00,16.8,2.54,1.31,0.178,2,12,6/15/2014 1:00,OstermanBeach201406150100
Osterman Beach,6/15/2014 2:00,16.9,2.82,1.259,0.172,2,12,6/15/2014 2:00,OstermanBeach201406150200
Osterman Beach,6/15/2014 3:00,16.8,2.79,1.341,0.195,3,12,6/15/2014 3:00,OstermanBeach201406150300
Osterman Beach,6/15/2014 4:00,16.7,3.6,1.285,0.181,3,12,6/15/2014 4:00,OstermanBeach201406150400
Osterman Beach,6/15/2014 5:00,16.6,2.79,1.302,0.173,3,12,6/15/2014 5:00,OstermanBeach201406150500
Osterman Beach,6/15/2014 6:00,16.5,2.67,1.338,0.183,3,12,6/15/2014 6:00,OstermanBeach201406150600
