WSPD,GST,ATMP,Date,Original_Data,UMAP-0,UMAP-1
-0.393323807,0.294413096,0.655998956,1560866400,6/18/2019 14:00,18.342356,15.596198
0.094919753,0.294413096,0.6143407,1560870000,6/18/2019 15:00,18.379997,15.518423
0.094919753,0.294413096,0.6143407,1560873600,6/18/2019 16:00,18.466547,15.339878
0.094919753,0.143133408,0.624755264,1560877200,6/18/2019 17:00,18.581072,15.257325
0.094919753,0.294413096,0.635169828,1560880800,6/18/2019 18:00,18.761068,15.0602665
0.290217177,0.143133408,0.655998956,1560884400,6/18/2019 19:00,18.843037,14.972097
0.615712884,0.596972474,0.687242648,1560888000,6/18/2019 20:00,19.002697,14.798938
0.290217177,0.294413096,0.708071777,1560891600,6/18/2019 21:00,19.037601,14.725451
-0.718819514,-0.492241285,0.780973725,1560895200,6/18/2019 22:00,19.046604,14.713354
-0.881567367,-0.643520973,0.853875673,1560898800,6/18/2019 23:00,19.225468,14.473266
-1.239612645,-0.794800662,0.853875673,1560902400,6/19/2019 0:00,19.41069,14.215027
-1.076864791,-0.643520973,0.760144597,1560906000,6/19/2019 1:00,19.537058,14.037672
-0.881567367,-0.492241285,0.708071777,1560909600,6/19/2019 2:00,19.669525,13.796459
-0.881567367,-0.794800662,0.687242648,1560913200,6/19/2019 3:00,19.824467,13.552768
-1.239612645,-0.794800662,0.676828084,1560916800,6/19/2019 4:00,19.986092,13.3309
-1.076864791,-0.643520973,0.655998956,1560920400,6/19/2019 5:00,20.12373,13.100811
-1.076864791,-0.643520973,0.655998956,1560924000,6/19/2019 6:00,20.181557,12.957113
-0.718819514,-0.15942597,0.645584392,1560927600,6/19/2019 7:00,20.170376,12.641487
-0.393323807,0.143133408,0.635169828,1560931200,6/19/2019 8:00,20.316498,12.446256
-0.55607166,0.294413096,0.645584392,1560934800,6/19/2019 9:00,20.517574,12.107485
-1.076864791,-0.643520973,0.635169828,1560938400,6/19/2019 10:00,20.68668,11.879032
-0.881567367,-0.643520973,0.6143407,1560942000,6/19/2019 11:00,20.917665,11.63503
-1.076864791,-0.794800662,0.655998956,1560945600,6/19/2019 12:00,21.079048,11.310887
-0.718819514,-0.340961596,0.708071777,1560949200,6/19/2019 13:00,21.117998,11.043875
-1.239612645,-0.794800662,0.822631981,1560952800,6/19/2019 14:00,21.245111,10.746305
-0.881567367,-0.492241285,0.760144597,1560956400,6/19/2019 15:00,21.326258,10.465681
-1.076864791,-0.946080351,0.843461109,1560960000,6/19/2019 16:00,21.442747,10.182693
-1.076864791,-0.794800662,0.853875673,1560963600,6/19/2019 17:00,21.5255,9.933941
-1.076864791,-0.794800662,0.864290237,1560967200,6/19/2019 18:00,21.694372,9.693014
-0.718819514,-0.643520973,0.833046545,1560970800,6/19/2019 19:00,21.745222,9.607051
-0.718819514,-0.643520973,0.822631981,1560974400,6/19/2019 20:00,21.797325,9.380816
-0.718819514,-0.340961596,0.853875673,1560981600,6/19/2019 22:00,21.926237,8.861386
-0.55607166,-0.340961596,0.843461109,1560985200,6/19/2019 23:00,21.962858,8.576519
-0.718819514,-0.492241285,0.812217417,1560988800,6/20/2019 0:00,21.959154,8.487054
-0.55607166,-0.340961596,0.770559161,1560992400,6/20/2019 1:00,21.891735,8.374975
-0.55607166,-0.340961596,0.760144597,1560996000,6/20/2019 2:00,21.884108,8.106111
-0.393323807,-0.008146281,0.739315469,1560999600,6/20/2019 3:00,21.705292,7.9144464
-0.393323807,-0.15942597,0.749730033,1561003200,6/20/2019 4:00,21.8153,7.464792
-0.718819514,-0.340961596,0.760144597,1561006800,6/20/2019 5:00,21.762354,7.141252
-0.230575953,0.143133408,0.760144597,1561010400,6/20/2019 6:00,21.884432,6.7807355
-0.230575953,-0.008146281,0.760144597,1561014000,6/20/2019 7:00,21.960955,6.4895706
-0.55607166,-0.008146281,0.749730033,1561017600,6/20/2019 8:00,22.063217,6.196992
-0.393323807,0.143133408,0.739315469,1561021200,6/20/2019 9:00,22.196678,5.9788465
-0.0678281,0.929787789,0.739315469,1561024800,6/20/2019 10:00,22.271948,5.781225
-0.881567367,-0.340961596,0.739315469,1561028400,6/20/2019 11:00,22.400702,5.607825
-0.55607166,-0.340961596,0.749730033,1561032000,6/20/2019 12:00,22.40058,5.441459
-0.0678281,0.143133408,0.760144597,1561035600,6/20/2019 13:00,22.33074,5.2638226
-0.718819514,-0.492241285,0.822631981,1561039200,6/20/2019 14:00,22.314564,5.0923214
-0.393323807,-0.008146281,0.812217417,1561042800,6/20/2019 15:00,22.374966,4.9053965
-0.393323807,-0.008146281,0.833046545,1561046400,6/20/2019 16:00,22.46645,4.680804
-0.393323807,-0.008146281,0.843461109,1561050000,6/20/2019 17:00,22.489574,4.5697265
-0.230575953,0.143133408,0.843461109,1561053600,6/20/2019 18:00,22.600164,4.4172654
-0.230575953,0.143133408,0.853875673,1561057200,6/20/2019 19:00,22.721487,4.202912
-0.393323807,-0.340961596,0.853875673,1561060800,6/20/2019 20:00,22.727276,3.9470487
-0.718819514,-0.008146281,0.874704801,1561064400,6/20/2019 21:00,22.990206,3.8984766
-0.55607166,-0.492241285,0.905948493,1561068000,6/20/2019 22:00,23.057066,3.6447308
-0.881567367,-0.643520973,0.926777621,1561071600,6/20/2019 23:00,23.24432,3.412084
-0.718819514,-0.643520973,0.874704801,1561075200,6/21/2019 0:00,23.263168,3.2884278
-1.076864791,-1.097360039,0.801802853,1561078800,6/21/2019 1:00,23.338512,3.0880687
-1.076864791,-0.794800662,0.791388289,1561082400,6/21/2019 2:00,23.320696,2.9006052
-0.718819514,-0.492241285,0.780973725,1561086000,6/21/2019 3:00,23.237818,2.6783392
-0.881567367,-0.643520973,0.770559161,1561089600,6/21/2019 4:00,23.064545,2.6010273
-0.393323807,-0.340961596,0.770559161,1561093200,6/21/2019 5:00,22.912731,2.4541368
-0.230575953,-0.15942597,0.770559161,1561096800,6/21/2019 6:00,22.645502,2.547186
-0.230575953,-0.008146281,0.780973725,1561100400,6/21/2019 7:00,22.35187,2.5326502
-0.393323807,-0.15942597,0.780973725,1561104000,6/21/2019 8:00,22.128403,2.6056454
0.094919753,0.143133408,0.770559161,1561107600,6/21/2019 9:00,21.956547,2.7356727
-0.393323807,0.143133408,0.780973725,1561111200,6/21/2019 10:00,21.702667,2.7285123
-0.55607166,0.143133408,0.780973725,1561114800,6/21/2019 11:00,21.589165,2.8651915
-0.55607166,0.294413096,0.791388289,1561118400,6/21/2019 12:00,21.426058,2.8853078
-0.718819514,-0.008146281,0.812217417,1561122000,6/21/2019 13:00,21.316715,3.0741954
-0.230575953,0.445692785,0.801802853,1561125600,6/21/2019 14:00,21.217367,3.2699413
-0.55607166,0.143133408,0.812217417,1561129200,6/21/2019 15:00,21.043543,3.376444
-0.55607166,-0.15942597,0.822631981,1561132800,6/21/2019 16:00,20.90717,3.541966
-0.0678281,0.294413096,0.874704801,1561136400,6/21/2019 17:00,20.74315,3.6417627
0.094919753,0.445692785,0.843461109,1561140000,6/21/2019 18:00,20.624098,3.7149765
0.094919753,0.294413096,1.041337825,1561143600,6/21/2019 19:00,20.449648,3.7569149
0.290217177,0.445692785,0.978850441,1561147200,6/21/2019 20:00,20.29885,3.8036687
0.290217177,0.445692785,0.926777621,1561150800,6/21/2019 21:00,20.111202,3.8530178
0.094919753,0.294413096,0.947606749,1561154400,6/21/2019 22:00,19.953306,3.930477
-0.0678281,0.596972474,0.864290237,1561158000,6/21/2019 23:00,19.812592,3.902292
0.452965031,0.7785081,0.895533929,1561161600,6/22/2019 0:00,19.562136,4.0178823
0.290217177,0.7785081,0.843461109,1561165200,6/22/2019 1:00,19.519648,4.0863185
0.941208591,0.929787789,1.041337825,1561168800,6/22/2019 2:00,19.374428,4.106563
0.778460738,1.081067477,0.895533929,1561172400,6/22/2019 3:00,19.358294,4.278703
0.778460738,0.929787789,0.853875673,1561176000,6/22/2019 4:00,19.21256,4.427037
-0.0678281,0.7785081,0.801802853,1561179600,6/22/2019 5:00,19.209894,4.43541
0.094919753,0.7785081,0.801802853,1561183200,6/22/2019 6:00,19.358858,4.550066
-0.55607166,0.143133408,0.770559161,1561186800,6/22/2019 7:00,19.451555,4.493912
-0.718819514,0.143133408,0.770559161,1561190400,6/22/2019 8:00,19.515854,4.631472
-0.230575953,0.294413096,0.749730033,1561194000,6/22/2019 9:00,19.492056,4.6548796
-0.55607166,0.143133408,0.749730033,1561197600,6/22/2019 10:00,19.358456,4.891958
-0.393323807,0.294413096,0.749730033,1561201200,6/22/2019 11:00,19.325949,5.04938
-0.393323807,0.294413096,0.760144597,1561204800,6/22/2019 12:00,19.401787,5.1193995
0.452965031,0.7785081,0.780973725,1561208400,6/22/2019 13:00,19.27867,5.3331194
-0.55607166,0.294413096,0.833046545,1561212000,6/22/2019 14:00,19.235188,5.5117407
0.094919753,0.445692785,0.843461109,1561215600,6/22/2019 15:00,19.09713,5.641572
-0.55607166,-0.008146281,0.864290237,1561219200,6/22/2019 16:00,19.082201,5.775475
-0.393323807,0.143133408,0.874704801,1561222800,6/22/2019 17:00,18.97418,5.774571
-0.0678281,0.294413096,0.864290237,1561226400,6/22/2019 18:00,19.041153,5.8942294
-0.0678281,0.294413096,0.874704801,1561230000,6/22/2019 19:00,19.14766,5.9678206
-0.0678281,0.294413096,0.874704801,1561233600,6/22/2019 20:00,19.10431,6.046778
0.615712884,0.596972474,0.989265005,1561237200,6/22/2019 21:00,19.249798,6.225549
0.452965031,0.596972474,1.176727158,1561240800,6/22/2019 22:00,19.412731,6.425588
0.615712884,0.929787789,1.145483465,1561244400,6/22/2019 23:00,19.621836,6.5759015
0.452965031,0.7785081,0.968435877,1561248000,6/23/2019 0:00,19.570549,6.613542
0.615712884,0.7785081,1.114239773,1561251600,6/23/2019 1:00,19.767982,6.775736
0.290217177,0.596972474,1.072581517,1561255200,6/23/2019 2:00,19.748945,6.6775136
0.615712884,0.7785081,0.895533929,1561258800,6/23/2019 3:00,19.84147,6.661787
0.615712884,0.7785081,1.114239773,1561262400,6/23/2019 4:00,19.968218,6.6131454
1.103956445,0.929787789,0.874704801,1561266000,6/23/2019 5:00,20.021126,6.5277843
1.299253869,1.081067477,0.770559161,1561269600,6/23/2019 6:00,20.096851,6.443213
1.103956445,1.383626854,0.989265005,1561273200,6/23/2019 7:00,20.110994,6.3439627
1.103956445,1.232347166,0.999679569,1561276800,6/23/2019 8:00,20.255718,6.3445616
1.103956445,1.383626854,1.020508697,1561280400,6/23/2019 9:00,20.490965,6.249403
1.103956445,1.383626854,0.874704801,1561284000,6/23/2019 10:00,20.446285,6.243351
0.615712884,1.232347166,0.791388289,1561287600,6/23/2019 11:00,20.463455,6.188077
1.103956445,1.383626854,0.801802853,1561291200,6/23/2019 12:00,20.42127,6.070836
0.941208591,1.232347166,1.030923261,1561294800,6/23/2019 13:00,20.339428,5.9583726
0.778460738,1.081067477,0.978850441,1561298400,6/23/2019 14:00,20.348997,5.7859974
0.452965031,1.081067477,0.864290237,1561302000,6/23/2019 15:00,20.453129,5.6962647
-0.230575953,0.445692785,0.926777621,1561305600,6/23/2019 16:00,20.572222,5.5146174
-0.230575953,0.445692785,0.874704801,1561309200,6/23/2019 17:00,20.706333,5.362071
-0.55607166,0.143133408,0.885119365,1561312800,6/23/2019 18:00,20.867147,5.41605
-0.55607166,-0.008146281,0.885119365,1561316400,6/23/2019 19:00,21.02292,5.4284787
-0.393323807,0.143133408,0.885119365,1561320000,6/23/2019 20:00,21.069088,5.3329663
-0.55607166,-0.008146281,0.905948493,1561323600,6/23/2019 21:00,21.210888,5.4127135
0.452965031,0.7785081,0.926777621,1561327200,6/23/2019 22:00,21.357582,5.535396
0.615712884,0.596972474,0.968435877,1561330800,6/23/2019 23:00,21.448479,5.5941415
0.094919753,0.7785081,0.843461109,1561334400,6/24/2019 0:00,21.630438,5.7889585
0.452965031,0.929787789,0.864290237,1561338000,6/24/2019 1:00,21.814205,5.95105
0.452965031,1.232347166,0.822631981,1561341600,6/24/2019 2:00,21.97473,6.1449766
-0.0678281,0.929787789,0.822631981,1561345200,6/24/2019 3:00,22.106312,6.420374
0.094919753,1.081067477,0.812217417,1561348800,6/24/2019 4:00,22.33725,6.6233306
0.452965031,1.383626854,0.822631981,1561352400,6/24/2019 5:00,22.47278,6.9062667
-0.393323807,0.596972474,0.791388289,1561356000,6/24/2019 6:00,22.67477,7.1797037
-0.393323807,0.445692785,0.791388289,1561359600,6/24/2019 7:00,22.866894,7.2223783
0.094919753,0.596972474,0.770559161,1561363200,6/24/2019 8:00,22.993338,7.4400806
0.094919753,0.445692785,0.760144597,1561366800,6/24/2019 9:00,23.022114,7.6491585
0.094919753,0.445692785,0.760144597,1561370400,6/24/2019 10:00,23.095572,7.8305597
-0.0678281,0.143133408,0.760144597,1561374000,6/24/2019 11:00,23.176504,8.007806
-0.881567367,-0.643520973,0.780973725,1561377600,6/24/2019 12:00,23.211016,8.108177
1.103956445,2.321560924,8.050339412,1561381200,6/24/2019 13:00,23.335384,8.267179
1.624749575,2.019001547,0.083197935,1561384800,6/24/2019 14:00,23.516195,8.471117
1.299253869,1.383626854,0.124856191,1561388400,6/24/2019 15:00,23.743565,8.685554
0.778460738,1.232347166,0.072783371,1561392000,6/24/2019 16:00,23.774626,8.787816
0.452965031,0.596972474,0.072783371,1561395600,6/24/2019 17:00,23.889761,8.873041
-0.0678281,-0.15942597,0.083197935,1561399200,6/24/2019 18:00,23.963966,8.984272
-0.718819514,-0.794800662,0.176929011,1561402800,6/24/2019 19:00,24.075693,9.116093
-0.393323807,-0.643520973,0.239416396,1561406400,6/24/2019 20:00,24.161522,9.225062
0.094919753,-0.008146281,0.364391164,1561410000,6/24/2019 21:00,24.235485,9.427795
0.941208591,0.7785081,0.624755264,1561413600,6/24/2019 22:00,24.298576,9.588769
0.941208591,1.232347166,0.801802853,1561417200,6/24/2019 23:00,24.374138,9.805759
0.941208591,1.081067477,0.864290237,1561420800,6/25/2019 0:00,24.35119,9.880606
0.778460738,1.081067477,0.885119365,1561424400,6/25/2019 1:00,24.434381,10.1068325
-0.55607166,-0.340961596,0.780973725,1561428000,6/25/2019 2:00,24.460243,10.297348
-0.230575953,-0.340961596,0.833046545,1561431600,6/25/2019 3:00,24.494762,10.544462
0.094919753,-0.15942597,0.593511572,1561435200,6/25/2019 4:00,24.475677,10.635628
-0.230575953,-0.15942597,0.56226788,1561438800,6/25/2019 5:00,24.598059,10.832028
-0.230575953,-0.15942597,0.531024188,1561442400,6/25/2019 6:00,24.473082,10.994623
-0.230575953,-0.492241285,0.541438752,1561446000,6/25/2019 7:00,24.488419,11.220203
-0.393323807,-0.340961596,0.645584392,1561449600,6/25/2019 8:00,24.469395,11.403508
-0.230575953,-0.008146281,0.739315469,1561453200,6/25/2019 9:00,24.502075,11.576206
0.615712884,0.596972474,0.791388289,1561456800,6/25/2019 10:00,24.469046,11.715605
-0.55607166,-0.008146281,0.739315469,1561460400,6/25/2019 11:00,24.55191,11.735015
0.094919753,0.294413096,0.728900905,1561464000,6/25/2019 12:00,24.69748,11.91251
0.615712884,0.596972474,0.843461109,1561467600,6/25/2019 13:00,24.79706,11.877523
-1.076864791,-0.794800662,0.760144597,1561471200,6/25/2019 14:00,24.853846,11.872212
-0.881567367,-0.643520973,0.780973725,1561474800,6/25/2019 15:00,25.22499,12.066319
-0.718819514,-0.492241285,0.801802853,1561478400,6/25/2019 16:00,25.311989,12.175408
-0.718819514,-0.340961596,0.822631981,1561482000,6/25/2019 17:00,25.466637,12.184232
-0.718819514,-0.340961596,0.853875673,1561485600,6/25/2019 18:00,25.353754,12.29263
-1.239612645,-0.946080351,0.905948493,1561489200,6/25/2019 19:00,25.392164,12.350766
-1.239612645,-1.248639728,0.968435877,1561492800,6/25/2019 20:00,25.29864,12.568195
-1.239612645,-1.430175354,0.853875673,1561496400,6/25/2019 21:00,25.199963,12.748929
-1.239612645,-1.097360039,0.697657212,1561500000,6/25/2019 22:00,25.10928,12.929202
-1.239612645,-1.430175354,0.655998956,1561503600,6/25/2019 23:00,24.991127,13.099747
-1.239612645,-0.946080351,0.655998956,1561507200,6/26/2019 0:00,24.886383,13.212661
0.778460738,0.7785081,0.551853316,1561510800,6/26/2019 1:00,24.761787,13.326194
0.778460738,1.534906543,0.374805728,1561514400,6/26/2019 2:00,24.717237,13.369298
-0.393323807,-0.008146281,0.364391164,1561518000,6/26/2019 3:00,24.536232,13.532489
-0.393323807,-0.008146281,0.40604942,1561521600,6/26/2019 4:00,24.383581,13.65807
-0.230575953,-0.15942597,0.45812224,1561525200,6/26/2019 5:00,24.244062,13.78288
0.778460738,0.596972474,0.478951368,1561528800,6/26/2019 6:00,24.047642,13.812302
1.103956445,0.929787789,0.468536804,1561532400,6/26/2019 7:00,23.785658,13.791915
0.941208591,0.929787789,0.45812224,1561536000,6/26/2019 8:00,23.530539,13.7551
0.941208591,0.7785081,0.468536804,1561539600,6/26/2019 9:00,23.282253,13.737163
0.615712884,0.445692785,0.499780496,1561543200,6/26/2019 10:00,23.006725,13.679081
0.615712884,0.445692785,0.551853316,1561546800,6/26/2019 11:00,22.936615,13.639848
0.452965031,0.294413096,0.583097008,1561550400,6/26/2019 12:00,22.864492,13.739702
0.094919753,-0.15942597,0.635169828,1561557600,6/26/2019 14:00,22.800396,13.458121
0.290217177,-0.008146281,0.749730033,1561561200,6/26/2019 15:00,22.708815,13.313548
0.094919753,-0.15942597,0.749730033,1561564800,6/26/2019 16:00,22.661463,13.156064
-0.0678281,-0.340961596,0.760144597,1561572000,6/26/2019 18:00,22.581575,13.045897
-0.393323807,-0.643520973,0.780973725,1561575600,6/26/2019 19:00,22.497286,12.969087
-0.393323807,-0.643520973,0.780973725,1561579200,6/26/2019 20:00,22.355038,12.770897
-0.0678281,-0.340961596,0.780973725,1561582800,6/26/2019 21:00,22.178373,12.637393
0.094919753,-0.15942597,0.791388289,1561586400,6/26/2019 22:00,22.000454,12.558012
0.094919753,-0.008146281,0.791388289,1561590000,6/26/2019 23:00,21.781967,12.431755
0.094919753,-0.15942597,0.770559161,1561593600,6/27/2019 0:00,21.601927,12.25291
0.290217177,-0.008146281,0.780973725,1561597200,6/27/2019 1:00,21.363432,12.163775
-0.0678281,-0.15942597,0.770559161,1561600800,6/27/2019 2:00,21.1726,12.0478735
-0.393323807,-0.643520973,0.770559161,1561604400,6/27/2019 3:00,21.022902,11.927889
-0.393323807,-0.643520973,0.770559161,1561608000,6/27/2019 4:00,20.752668,11.873351
-0.55607166,-0.794800662,0.739315469,1561611600,6/27/2019 5:00,20.517553,11.771389
-0.718819514,-0.946080351,0.718486341,1561615200,6/27/2019 6:00,20.24282,11.752529
-0.718819514,-0.946080351,0.708071777,1561618800,6/27/2019 7:00,19.967508,11.755465
-0.230575953,-0.492241285,0.697657212,1561622400,6/27/2019 8:00,19.77619,11.686623
-0.230575953,-0.492241285,0.66641352,1561626000,6/27/2019 9:00,19.662941,11.6159315
-0.55607166,-0.946080351,0.66641352,1561629600,6/27/2019 10:00,19.463406,11.558004
-0.393323807,-0.794800662,0.655998956,1561633200,6/27/2019 11:00,19.420553,11.49
-0.718819514,-0.946080351,0.676828084,1561636800,6/27/2019 12:00,19.357033,11.508526
-0.881567367,-1.097360039,0.760144597,1561647600,6/27/2019 15:00,19.0219,11.409015
-0.881567367,-1.097360039,0.791388289,1561651200,6/27/2019 16:00,19.041487,11.438177
-0.881567367,-1.097360039,0.822631981,1561654800,6/27/2019 17:00,19.05455,11.572991
-0.881567367,-0.946080351,0.822631981,1561658400,6/27/2019 18:00,18.959246,11.725804
-1.076864791,-1.097360039,0.885119365,1561662000,6/27/2019 19:00,18.924797,11.8459425
-0.393323807,-0.643520973,0.864290237,1561665600,6/27/2019 20:00,18.829992,11.998516
-0.55607166,-0.643520973,0.916363057,1561669200,6/27/2019 21:00,18.886444,12.140097
-0.55607166,-0.794800662,0.947606749,1561672800,6/27/2019 22:00,18.825006,12.26616
-0.881567367,-0.946080351,0.978850441,1561676400,6/27/2019 23:00,18.847994,12.433204
-0.881567367,-0.946080351,1.010094133,1561680000,6/28/2019 0:00,18.837591,12.5481825
-1.239612645,-1.248639728,0.968435877,1561683600,6/28/2019 1:00,18.730604,12.654478
-1.565108351,-1.581455043,0.926777621,1561687200,6/28/2019 2:00,18.731071,12.722187
-0.393323807,-0.492241285,0.708071777,1561690800,6/28/2019 3:00,18.573954,12.919673
-0.393323807,-0.492241285,0.728900905,1561694400,6/28/2019 4:00,18.44084,13.011575
-0.230575953,-0.492241285,0.708071777,1561698000,6/28/2019 5:00,18.27126,13.07253
-0.393323807,-0.643520973,0.770559161,1561701600,6/28/2019 6:00,18.127584,13.148893
-1.076864791,-1.248639728,0.791388289,1561705200,6/28/2019 7:00,17.927923,13.11716
-0.55607166,-0.643520973,0.760144597,1561708800,6/28/2019 8:00,17.800798,13.033198
-1.076864791,-1.248639728,0.791388289,1561712400,6/28/2019 9:00,17.693323,12.907279
-1.239612645,-1.430175354,0.749730033,1561716000,6/28/2019 10:00,17.72046,12.750232
-1.076864791,-0.946080351,0.749730033,1561719600,6/28/2019 11:00,17.637253,12.571332
-1.076864791,-0.946080351,0.770559161,1561723200,6/28/2019 12:00,17.621443,12.385895
-1.076864791,-0.946080351,0.812217417,1561726800,6/28/2019 13:00,17.690924,12.218997
-1.076864791,-0.946080351,0.812217417,1561730400,6/28/2019 14:00,17.628782,11.955717
-0.881567367,-0.643520973,0.770559161,1561734000,6/28/2019 15:00,17.60941,11.752756
-1.402360498,-1.248639728,0.801802853,1561737600,6/28/2019 16:00,17.717625,11.502594
-1.565108351,-1.430175354,0.895533929,1561741200,6/28/2019 17:00,17.798153,11.323403
-1.402360498,-1.248639728,0.926777621,1561744800,6/28/2019 18:00,17.925886,11.159912
-1.239612645,-1.097360039,0.937192185,1561748400,6/28/2019 19:00,17.965721,10.97276
-1.076864791,-0.946080351,0.968435877,1561752000,6/28/2019 20:00,18.04273,10.806432
-1.076864791,-0.946080351,1.020508697,1561755600,6/28/2019 21:00,18.106804,10.674335
-0.393323807,-0.340961596,0.66641352,1561759200,6/28/2019 22:00,18.20696,10.483218
0.290217177,0.143133408,0.531024188,1561762800,6/28/2019 23:00,18.388704,10.252264
-0.881567367,-0.946080351,0.572682444,1561766400,6/29/2019 0:00,18.437399,10.147592
2.275740989,2.472840613,0.3539766,1561770000,6/29/2019 1:00,18.516026,10.000893
0.094919753,-0.008146281,0.45812224,1561773600,6/29/2019 2:00,18.590164,9.850317
-1.402360498,-1.430175354,0.603926136,1561777200,6/29/2019 3:00,18.695415,9.588014
-1.402360498,-1.430175354,0.749730033,1561780800,6/29/2019 4:00,18.773184,9.49462
-0.230575953,-0.340961596,0.583097008,1561784400,6/29/2019 5:00,18.700184,9.388922
-0.393323807,-0.492241285,0.624755264,1561788000,6/29/2019 6:00,18.67459,9.41339
-0.393323807,-0.643520973,0.541438752,1561791600,6/29/2019 7:00,18.821196,9.233829
-0.718819514,-0.643520973,0.51019506,1561795200,6/29/2019 8:00,18.871035,9.068168
-0.881567367,-1.097360039,0.56226788,1561798800,6/29/2019 9:00,18.916063,9.029058
-0.393323807,-0.492241285,0.520609624,1561802400,6/29/2019 10:00,18.987644,8.948007
-0.393323807,-0.643520973,0.499780496,1561806000,6/29/2019 11:00,19.14067,8.844615
-0.881567367,-0.946080351,0.56226788,1561809600,6/29/2019 12:00,19.236172,8.747509
-0.55607166,-0.643520973,0.520609624,1561813200,6/29/2019 13:00,19.384783,8.576656
-0.393323807,-0.15942597,0.45812224,1561816800,6/29/2019 14:00,19.501703,8.554899
-0.55607166,-0.340961596,0.291489216,1561820400,6/29/2019 15:00,19.577684,8.484547
-0.881567367,-0.794800662,0.468536804,1561824000,6/29/2019 16:00,19.624378,8.349239
-0.718819514,-0.492241285,0.541438752,1561827600,6/29/2019 17:00,19.667612,8.215373
-1.076864791,-1.097360039,0.531024188,1561831200,6/29/2019 18:00,19.672838,8.23728
-0.393323807,-0.340961596,0.6143407,1561834800,6/29/2019 19:00,19.725037,8.274377
-1.565108351,-1.732734732,0.937192185,1561989600,7/1/2019 14:00,-8.018412,-7.3834934
-1.565108351,-1.732734732,0.999679569,1561993200,7/1/2019 15:00,-7.9927053,-7.305888
-1.402360498,-1.248639728,0.916363057,1561996800,7/1/2019 16:00,-8.06049,-7.347057
-1.402360498,-1.248639728,0.812217417,1562000400,7/1/2019 17:00,-8.006429,-7.315159
-1.076864791,-1.097360039,0.801802853,1562004000,7/1/2019 18:00,-7.894326,-7.225124
-1.076864791,-0.946080351,0.864290237,1562007600,7/1/2019 19:00,-7.872151,-7.1266017
-0.881567367,-0.946080351,0.853875673,1562011200,7/1/2019 20:00,-7.7491555,-7.009885
-0.881567367,-0.643520973,0.874704801,1562014800,7/1/2019 21:00,-7.674517,-6.8516216
-0.393323807,-0.492241285,0.853875673,1562018400,7/1/2019 22:00,-7.5012755,-6.709809
-0.55607166,-0.340961596,0.916363057,1562022000,7/1/2019 23:00,-7.475787,-6.690504
-0.0678281,-0.008146281,0.864290237,1562025600,7/2/2019 0:00,-7.2718706,-6.621439
-0.0678281,0.294413096,1.082996081,1562029200,7/2/2019 1:00,-7.171625,-6.723522
-0.55607166,-0.008146281,0.780973725,1562032800,7/2/2019 2:00,-7.0390186,-6.6833034
-0.230575953,-0.008146281,0.749730033,1562036400,7/2/2019 3:00,-6.8941827,-6.668578
-0.718819514,-0.340961596,0.728900905,1562040000,7/2/2019 4:00,-6.7605705,-6.728854
-0.55607166,-0.15942597,0.708071777,1562043600,7/2/2019 5:00,-6.720882,-6.859181
-0.718819514,-0.15942597,0.728900905,1562047200,7/2/2019 6:00,-6.669325,-6.87308
-0.55607166,-0.492241285,0.687242648,1562050800,7/2/2019 7:00,-6.4866986,-7.078412
-0.393323807,-0.340961596,0.697657212,1562054400,7/2/2019 8:00,-6.3479633,-7.1558213
-0.881567367,-0.643520973,0.708071777,1562058000,7/2/2019 9:00,-6.2239237,-7.2779956
-0.881567367,-0.643520973,0.718486341,1562061600,7/2/2019 10:00,-6.072303,-7.390976
-1.239612645,-1.248639728,0.478951368,1562065200,7/2/2019 11:00,-5.967154,-7.5157075
-1.402360498,-0.794800662,0.624755264,1562068800,7/2/2019 12:00,-5.786158,-7.671273
-1.565108351,-1.581455043,0.583097008,1562072400,7/2/2019 13:00,-5.7233257,-7.7734604
-0.230575953,-0.008146281,0.531024188,1562076000,7/2/2019 14:00,-5.554973,-7.940504
0.778460738,0.445692785,0.531024188,1562079600,7/2/2019 15:00,-5.486839,-8.086261
0.290217177,-0.008146281,0.416463984,1562083200,7/2/2019 16:00,-5.286359,-8.276608
-1.076864791,-0.946080351,0.437293112,1562086800,7/2/2019 17:00,-5.2173114,-8.463591
0.290217177,0.143133408,0.395634856,1562090400,7/2/2019 18:00,-5.116949,-8.668237
0.452965031,0.294413096,0.489365932,1562094000,7/2/2019 19:00,-4.852276,-8.962499
0.452965031,0.294413096,0.51019506,1562097600,7/2/2019 20:00,-4.7532344,-9.091879
0.290217177,0.143133408,0.541438752,1562101200,7/2/2019 21:00,-4.551466,-9.225556
0.452965031,0.445692785,0.728900905,1562104800,7/2/2019 22:00,-4.425861,-9.420217
-0.55607166,-0.008146281,0.6143407,1562108400,7/2/2019 23:00,-4.286696,-9.571483
-0.718819514,-0.15942597,0.603926136,1562112000,7/3/2019 0:00,-4.170312,-9.587876
-0.718819514,-0.340961596,0.6143407,1562115600,7/3/2019 1:00,-4.0634093,-9.651523
-0.393323807,-0.008146281,0.6143407,1562119200,7/3/2019 2:00,-3.9323804,-9.829766
-0.718819514,-0.340961596,0.624755264,1562122800,7/3/2019 3:00,-3.8088496,-9.917571
-0.881567367,-0.946080351,0.593511572,1562126400,7/3/2019 4:00,-3.7354627,-10.020963
