#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2020 03 30 00 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 30 01 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 30 02 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 03 30 03 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 30 04 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 30 05 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 30 06 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 30 07 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 03 30 08 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 30 09 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 03 30 10 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 30 11 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 03 30 12 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 03 30 13 00 999  8.2  8.8 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 03 30 14 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 30 15 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 03 30 16 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 03 30 17 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  22.3 999.0 999.0 99.0 99.00
2020 03 30 18 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 03 30 19 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 30 20 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 30 21 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 03 30 22 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 30 23 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 31 00 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 31 01 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 31 02 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 31 03 00 999  8.2 10.3 99.00 99.00 99.00 999 9999.0  27.2 999.0 999.0 99.0 99.00
2020 03 31 04 00 999  7.7 10.3 99.00 99.00 99.00 999 9999.0  24.9 999.0 999.0 99.0 99.00
2020 03 31 05 00 999  4.1  7.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 31 06 00 999  4.1  7.2 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 31 07 00 999  3.6  7.2 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 31 08 00 999  3.6  6.7 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 31 09 00 999  4.6  7.7 99.00 99.00 99.00 999 9999.0  23.9 999.0 999.0 99.0 99.00
2020 03 31 10 00 999  3.1  6.7 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 31 11 00 999  4.6  9.3 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 31 12 00 999  9.8 13.4 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 31 13 00 999 10.8 13.9 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 31 14 00 999 10.8 13.4 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 03 31 15 00 999  9.8 12.4 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 03 31 16 00 999  5.7  9.3 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 03 31 17 00 999  7.2  9.8 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 31 18 00 999  6.7  8.8 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 03 31 19 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 03 31 20 00 999  4.1  6.2 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 31 21 00 999  4.1  6.7 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 03 31 22 00 999  3.1  5.1 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 03 31 23 00 999  4.1  6.2 99.00 99.00 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2020 04 01 00 00 999  3.1  4.6 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 04 01 01 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  18.4 999.0 999.0 99.0 99.00
2020 04 01 02 00 999  4.1  8.2 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2020 04 01 03 00 999  6.7 10.8 99.00 99.00 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2020 04 01 04 00 999  7.7 10.8 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2020 04 01 05 00 999  7.7 10.8 99.00 99.00 99.00 999 9999.0  16.7 999.0 999.0 99.0 99.00
2020 04 01 06 00 999  9.8 12.4 99.00 99.00 99.00 999 9999.0  15.9 999.0 999.0 99.0 99.00
2020 04 01 07 00 999  9.8 11.8 99.00 99.00 99.00 999 9999.0  15.4 999.0 999.0 99.0 99.00
2020 04 01 08 00 999  8.2 10.3 99.00 99.00 99.00 999 9999.0  15.0 999.0 999.0 99.0 99.00
2020 04 01 09 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  14.8 999.0 999.0 99.0 99.00
2020 04 01 10 00 999  8.8 10.8 99.00 99.00 99.00 999 9999.0  14.9 999.0 999.0 99.0 99.00
2020 04 01 11 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  14.8 999.0 999.0 99.0 99.00
2020 04 01 12 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  14.7 999.0 999.0 99.0 99.00
2020 04 01 13 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  15.0 999.0 999.0 99.0 99.00
2020 04 01 14 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  15.2 999.0 999.0 99.0 99.00
2020 04 01 15 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  15.7 999.0 999.0 99.0 99.00
2020 04 01 16 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  15.9 999.0 999.0 99.0 99.00
2020 04 01 17 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  15.9 999.0 999.0 99.0 99.00
2020 04 01 18 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  16.7 999.0 999.0 99.0 99.00
2020 04 01 19 00 999  5.1  6.7 99.00 99.00 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2020 04 01 20 00 999  4.1  5.7 99.00 99.00 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2020 04 01 21 00 999  3.1  5.1 99.00 99.00 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2020 04 01 22 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2020 04 01 23 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 02 00 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2020 04 02 01 00 999  4.1  5.7 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2020 04 02 02 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 02 03 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 02 04 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 02 05 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 02 06 00 999  5.1  6.7 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 02 07 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 02 08 00 999  5.1  6.7 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 04 02 09 00 999  4.6  6.7 99.00 99.00 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2020 04 02 10 00 999  5.1  6.7 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 02 11 00 999  4.6  6.7 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 02 12 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 02 13 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 02 14 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 02 15 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 02 16 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 02 17 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 02 18 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 02 19 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 02 20 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 02 21 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2020 04 02 22 00 999  5.7  7.2 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 02 23 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 03 00 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 03 01 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2020 04 03 02 00 999  9.8 11.3 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 03 03 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 03 04 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 03 05 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 03 06 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 03 07 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 03 08 00 999  6.7  7.2 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 03 09 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 03 10 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 03 11 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 03 12 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 03 13 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 03 14 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 03 15 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 03 16 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 03 17 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2020 04 03 18 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2020 04 03 19 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 03 20 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 04 03 21 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 04 03 22 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 04 03 23 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 04 04 00 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 04 01 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 04 02 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 04 03 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 04 04 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 04 05 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  20.7 999.0 999.0 99.0 99.00
2020 04 04 06 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  20.8 999.0 999.0 99.0 99.00
2020 04 04 07 00 999  4.1  4.6 99.00 99.00 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2020 04 04 08 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2020 04 04 09 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 04 10 00 999  4.1  4.6 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 04 11 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 04 12 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 04 13 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 04 14 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 04 15 00 999  6.7  7.2 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 04 16 00 999  5.1  6.7 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 04 17 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 04 18 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 04 19 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2020 04 04 20 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 04 04 21 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 04 04 22 00 999 10.3 11.8 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2020 04 04 23 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2020 04 05 00 00 999  9.3 10.8 99.00 99.00 99.00 999 9999.0  16.8 999.0 999.0 99.0 99.00
2020 04 05 01 00 999 11.3 13.9 99.00 99.00 99.00 999 9999.0  16.5 999.0 999.0 99.0 99.00
2020 04 05 02 00 999 11.3 13.4 99.00 99.00 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2020 04 05 03 00 999  9.8 12.4 99.00 99.00 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2020 04 05 04 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2020 04 05 05 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2020 04 05 06 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2020 04 05 07 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2020 04 05 08 00 999 13.9 16.5 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2020 04 05 09 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2020 04 05 10 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2020 04 05 11 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2020 04 05 12 00 999  6.7  7.2 99.00 99.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2020 04 05 13 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2020 04 05 14 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2020 04 05 15 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2020 04 05 16 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2020 04 05 17 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 05 18 00 999  3.6  4.1 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 05 19 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  20.9 999.0 999.0 99.0 99.00
2020 04 05 20 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 05 21 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 05 22 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 04 05 23 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 06 00 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 06 01 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 06 02 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 06 03 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 06 04 00 999  6.7  7.2 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 06 05 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 06 06 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 06 07 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 06 08 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 06 09 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 04 06 10 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2020 04 06 11 00 999  6.7  9.8 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 06 12 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 06 13 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 06 14 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 04 06 15 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 04 06 16 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 06 17 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.7 999.0 999.0 99.0 99.00
2020 04 06 18 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 06 19 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 06 20 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 06 21 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 06 22 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 06 23 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 07 00 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 07 01 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 07 02 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 07 03 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2020 04 07 04 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2020 04 07 05 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 07 06 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 07 07 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2020 04 07 08 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2020 04 07 09 00 999  5.1  5.1 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 07 10 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 07 11 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 07 12 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 07 13 00 999  3.6  4.1 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 07 14 00 999  3.1  3.6 99.00 99.00 99.00 999 9999.0  22.1 999.0 999.0 99.0 99.00
2020 04 07 15 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 04 07 16 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 04 07 17 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 04 07 18 00 999  2.6  4.1 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 04 07 19 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 04 07 20 00 999  1.0  2.1 99.00 99.00 99.00 999 9999.0  25.3 999.0 999.0 99.0 99.00
2020 04 07 21 00 999  1.0  2.1 99.00 99.00 99.00 999 9999.0  25.3 999.0 999.0 99.0 99.00
2020 04 07 22 00 999  1.0  2.1 99.00 99.00 99.00 999 9999.0  25.1 999.0 999.0 99.0 99.00
2020 04 07 23 00 999  1.0  2.6 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 04 08 00 00 999  1.0  1.5 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 04 08 01 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 04 08 02 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 04 08 03 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 08 04 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 04 08 05 00 999  1.5  2.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 08 06 00 999  1.5  2.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 08 07 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 04 08 08 00 999  2.6  3.1 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 04 08 09 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 04 08 10 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 04 08 11 00 999  2.1  3.1 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 04 08 12 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 04 08 13 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 04 08 14 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 08 15 00 999  1.0  2.1 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
