Row ID,Battery Life,Beach Name,Component_0,Component_1,Component_2,Measurement Timestamp,Turbidity,UMAP-0,UMAP-1,Water Temperature,Wave Height,Wave Period
25125,0,3,3.46539,28.1814,12.8644,1496300400,0,1.96783,0.102956,-1,0,-1
25126,0,3,3.51369,28.0952,12.8876,1496304000,0,1.81753,-0.00242206,-1,0,-1
25127,0,3,3.56126,28.0085,12.9098,1496307600,0,1.71074,-0.0722558,-1,0,-1
25128,0,3,3.60857,27.9221,12.9309,1496311200,0,1.65218,-0.11915,-1,0,-1
25129,0,3,3.65551,27.8347,12.951,1496314800,0,1.60294,-0.158078,-1,0,-1
25130,0,3,3.70199,27.7467,12.97,1496318400,0,1.52416,-0.242238,-1,0,-1
25131,0,3,3.74761,27.6592,12.9877,1496322000,0,1.44614,-0.290103,-1,0,-1
25132,0,3,3.7931,27.5699,13.0045,1496325600,0,1.39756,-0.337893,0,0,-1
25133,0,3,3.83804,27.4809,13.0202,1496329200,0,1.29867,-0.419052,-1,0,-1
25134,0,3,3.88242,27.3913,13.0348,1496332800,0,1.20918,-0.499401,-1,0,-1
25135,0,3,3.92656,27.3024,13.0488,1496336400,0,1.11864,-0.560836,-1,0,-1
25136,0,3,3.96969,27.2131,13.0611,1496340000,0,1.02763,-0.662797,-1,0,-1
25137,0,3,4.01171,27.1254,13.0721,1496343600,0,0.992382,-0.708097,-1,0,-1
25138,0,3,4.05496,27.0336,13.082,1496347200,0,0.920842,-0.772178,-1,0,-1
25139,0,3,4.09739,26.9428,13.091,1496350800,0,0.834079,-0.850383,-1,0,-1
25140,0,3,4.13945,26.8517,13.0991,1496354400,0,0.780592,-0.899388,-1,0,-1
25141,0,3,4.18084,26.7605,13.1061,1496358000,0,0.731087,-0.946546,-1,0,-1
25142,0,3,4.2204,26.6738,13.1116,1496361600,0,0.618705,-1.05494,-1,0,-1
25143,0,3,4.26241,26.5807,13.1168,1496365200,0,0.525387,-1.13805,-1,0,-1
25144,0,3,4.3041,26.4874,13.1206,1496368800,0,0.494738,-1.15806,-1,0,-1
25145,0,3,4.345,26.3947,13.1235,1496372400,0,0.417711,-1.22341,-1,0,-1
25146,0,3,4.38646,26.3013,13.1255,1496376000,0,0.331126,-1.30755,-1,0,-1
25147,0,3,4.42784,26.2095,13.1264,1496379600,0,0.244938,-1.36341,-1,0,-1
25148,0,3,4.46827,26.1176,13.1263,1496383200,0,0.189398,-1.37417,-1,0,-1
25149,0,3,4.50894,26.0251,13.125,1496386800,0,0.123246,-1.48779,-1,0,-1
25150,0,3,4.5494,25.9324,13.1227,1496390400,0,0.0416686,-1.57434,-1,0,-1
25151,0,3,4.58967,25.8402,13.1195,1496394000,0,-0.0534745,-1.66869,-1,0,-1
25152,0,3,4.63054,25.7468,13.1153,1496397600,0,-0.119111,-1.72151,-1,0,-1
25153,0,3,4.67101,25.6544,13.1103,1496401200,0,-0.155353,-1.76114,-1,0,-1
25154,0,3,4.71145,25.5621,13.1042,1496404800,0,-0.207381,-1.81107,-1,0,-1
25155,0,3,4.75211,25.4698,13.097,1496408400,0,-0.277615,-1.88243,-1,0,-1
25156,0,3,4.79292,25.3775,13.0889,1496412000,0,-0.314867,-1.91758,-1,0,-1
25157,0,3,4.8338,25.2849,13.0799,1496415600,0,-0.353701,-1.95843,-1,0,-1
25158,0,3,4.87526,25.192,13.0701,1496419200,0,-0.436899,-2.03753,-1,0,-1
25159,0,3,4.91628,25.1007,13.0592,1496422800,0,-0.514628,-2.10815,-1,0,-1
25160,0,3,4.95748,25.0094,13.0474,1496426400,0,-0.538078,-2.1368,-1,0,-1
25161,0,3,4.99847,24.9199,13.0347,1496430000,0,-0.569776,-2.16804,-1,0,-1
25162,0,3,5.04018,24.8289,13.0211,1496433600,0,-0.634063,-2.21813,-1,0,-1
25163,0,3,5.0827,24.7372,13.0066,1496437200,0,-0.692597,-2.28158,-1,0,-1
25164,0,3,5.12536,24.6459,12.991,1496440800,0,-0.710982,-2.29391,-1,0,-1
25165,0,3,5.16791,24.5561,12.9748,1496444400,0,-0.781722,-2.36661,-1,0,-1
25166,0,3,5.20974,24.4697,12.9584,1496448000,0,-0.832414,-2.4139,-1,0,-1
25167,0,3,5.25385,24.3789,12.9402,1496451600,0,-0.88564,-2.45921,-1,0,-1
25168,0,3,5.29746,24.2901,12.9216,1496455200,0,-0.930011,-2.48715,-1,0,-1
25169,0,3,5.34066,24.1988,12.902,1496458800,0,-0.951659,-2.50614,-1,0,-1
25170,0,3,5.38616,24.1115,12.882,1496462400,0,-0.983244,-2.54934,-1,0,-1
25171,0,3,5.42956,24.0296,12.8622,1496466000,0,-1.03785,-2.58171,-1,0,-1
25172,0,3,5.47329,23.9453,12.8415,1496469600,0,-1.06848,-2.60416,-1,0,-1
25173,0,3,5.51961,23.8603,12.8185,1496473200,0,-1.09836,-2.62791,-1,0,-1
25174,0,3,5.56495,23.7766,12.7959,1496476800,0,-1.17181,-2.68106,-1,0,-1
25175,0,3,5.61057,23.6937,12.7727,1496480400,0,-1.2387,-2.72486,-1,0,-1
25176,0,3,5.65614,23.6125,12.7491,1496484000,0,-1.2696,-2.7439,-1,0,-1
25177,0,3,5.70146,23.5331,12.7253,1496487600,0,-1.29243,-2.76222,-1,0,-1
25178,0,3,5.74712,23.4541,12.7009,1496491200,0,-1.35097,-2.79389,-1,0,-1
25179,0,3,5.7918,23.3792,12.6768,1496494800,0,-1.3863,-2.81307,-1,0,-1
25180,0,3,5.83888,23.3019,12.651,1496498400,0,-1.4064,-2.82363,0,0,-1
25181,0,3,5.88503,23.2269,12.6254,1496502000,0,-1.4809,-2.86004,0,0,-1
25182,0,3,5.93007,23.1547,12.6004,1496505600,0,-1.50252,-2.87632,0,0,-1
25183,0,3,5.97644,23.0824,12.5741,1496509200,0,-1.52931,-2.8871,-1,0,-1
25184,0,3,6.02492,23.0088,12.5465,1496512800,0,-1.5418,-2.89319,-1,0,-1
25185,0,3,6.07366,22.9353,12.5181,1496516400,0,-1.58884,-2.91404,-1,0,-1
25186,0,3,6.12341,22.8636,12.4897,1496520000,0,-1.62426,-2.9321,-1,0,-1
25187,0,3,6.17616,22.7881,12.4589,1496523600,0,-1.61353,-2.92824,-1,0,-1
25188,0,3,6.23071,22.7118,12.4269,1496527200,0,-1.63428,-2.93091,-1,0,-1
25189,0,3,6.28838,22.6338,12.3933,1496530800,0,-1.66714,-2.9437,-1,0,-1
25190,0,3,6.34765,22.5536,12.3581,1496534400,0,-1.68967,-2.95297,-1,0,-1
25191,0,3,6.53347,22.3136,12.2482,1496545200,0,-1.77248,-2.96509,-1,0,-1
25192,0,3,6.59657,22.2339,12.2107,1496548800,0,-1.80739,-2.97106,-1,0,-1
25193,0,3,6.65669,22.1612,12.1749,1496552400,0,-1.81328,-2.96951,-1,0,-1
25194,0,3,6.71597,22.0912,12.1394,1496556000,0,-1.83052,-2.96148,-1,0,-1
25195,0,3,6.7703,22.0279,12.1057,1496559600,0,-1.85348,-2.94815,-1,0,-1
25196,0,3,6.82842,21.9646,12.0718,1496563200,0,-1.8612,-2.94336,-1,0,-1
25197,0,3,6.88712,21.9016,12.0365,1496566800,0,-1.87252,-2.93716,-1,0,-1
25198,0,3,6.94544,21.8413,12.0016,1496570400,0,-1.88926,-2.92014,-1,0,-1
25199,0,3,7.00467,21.7813,11.9658,1496574000,0,-1.91498,-2.93398,0,0,-1
25200,0,3,7.06395,21.7236,11.9299,1496577600,0,-1.91154,-2.89654,0,0,-1
25201,0,3,7.12452,21.6669,11.8931,1496581200,0,-1.95888,-2.83281,0,0,-1
25202,0,3,7.18537,21.6123,11.8561,1496584800,0,-1.95881,-2.81919,0,0,-1
25203,0,3,7.25096,21.5555,11.8164,1496588400,0,-1.98194,-2.79861,0,0,-1
25204,0,3,7.31658,21.5008,11.7765,1496592000,0,-1.98344,-2.76909,0,0,-1
25205,0,3,7.38475,21.4465,11.7348,1496595600,0,-1.99512,-2.7305,0,0,-1
25206,0,3,7.45392,21.3931,11.6926,1496599200,0,-1.99424,-2.7179,0,0,-1
25207,0,3,7.52374,21.3421,11.6502,1496602800,0,-2.02877,-2.67242,0,0,-1
25208,0,3,7.59645,21.2902,11.605,1496606400,0,-2.01326,-2.65903,0,0,-1
25209,0,3,7.66263,21.2402,11.5596,1496610000,0,-2.024,-2.60968,0,0,-1
25210,0,3,7.73826,21.1966,11.5167,1496613600,0,-2.0219,-2.60348,0,0,-1
25211,0,3,7.81283,21.1493,11.4688,1496617200,0,-2.03191,-2.54688,-1,0,-1
25212,0,3,7.88814,21.1067,11.4235,1496620800,0,-2.04392,-2.47831,-1,0,-1
25213,0,3,7.96243,21.0668,11.3769,1496624400,0,-2.05697,-2.39756,-1,0,-1
25214,0,3,8.04217,21.0267,11.3291,1496628000,0,-2.06141,-2.35586,-1,0,-1
25215,0,3,8.12063,20.9892,11.2801,1496631600,0,-2.06373,-2.32783,-1,0,-1
25216,0,3,8.19903,20.9542,11.2309,1496635200,0,-2.07081,-2.27585,-1,0,-1
25217,0,3,8.27871,20.9224,11.1803,1496638800,0,-2.08304,-2.19755,-1,0,-1
25218,0,3,8.35879,20.8915,11.1294,1496642400,0,-2.09073,-2.1572,-1,0,-1
25219,0,3,8.43867,20.8637,11.078,1496646000,0,-2.09654,-2.11537,-1,0,-1
25220,0,3,8.51853,20.8384,11.0261,1496649600,0,-2.11492,-2.0164,-1,0,-1
25221,0,3,8.60167,20.8154,10.9729,1496653200,0,-2.12351,-1.92259,-1,0,-1
25222,0,3,8.68237,20.7948,10.9201,1496656800,0,-2.12786,-1.88357,-1,0,-1
25223,0,3,8.76298,20.7768,10.8672,1496660400,0,-2.131,-1.84477,-1,0,-1
25224,0,3,8.8444,20.7616,10.8129,1496664000,0,-2.13973,-1.74852,-1,0,-1
25225,0,3,8.91862,20.7485,10.7581,1496667600,0,-2.15369,-1.67623,-1,0,-1
25226,0,3,8.99947,20.7376,10.7065,1496671200,0,-2.15735,-1.63658,-1,0,-1
25227,0,3,9.08066,20.7293,10.6521,1496674800,0,-2.1655,-1.59021,-1,0,-1
25228,0,3,9.15618,20.7244,10.6008,1496678400,0,-2.17747,-1.51078,-1,0,-1
25229,0,3,9.23388,20.7212,10.5465,1496682000,0,-2.1878,-1.40924,-1,0,-1
25230,0,3,9.31253,20.7206,10.4908,1496685600,0,-2.19518,-1.30389,-1,0,-1
25231,0,3,9.39147,20.7215,10.4344,1496689200,0,-2.19321,-1.29741,-1,0,-1
25232,0,3,9.46895,20.7256,10.3783,1496692800,0,-2.2013,-1.21753,-1,0,-1
25233,0,3,9.54644,20.7321,10.3214,1496696400,0,-2.2038,-1.19561,-1,0,-1
25234,0,3,9.6237,20.741,10.2631,1496700000,0,-2.20573,-1.13245,-1,0,-1
25235,0,3,9.70404,20.7524,10.2032,1496703600,0,-2.20705,-1.04574,-1,0,-1
25236,0,3,9.78301,20.766,10.1427,1496707200,0,-2.20514,-1.01639,-1,0,-1
25237,0,3,9.86191,20.7821,10.0808,1496710800,0,-2.20182,-0.897706,-1,0,-1
25238,0,3,10.0185,20.8197,9.95704,1496718000,0,-2.19933,-0.7648,-1,0,-1
25239,0,3,10.0961,20.8419,9.89413,1496721600,0,-2.19585,-0.645218,-1,0,-1
25240,0,3,10.1733,20.866,9.83071,1496725200,0,-2.20067,-0.599173,-1,0,-1
25241,0,3,10.2491,20.8922,9.76723,1496728800,0,-2.19695,-0.563619,-1,0,-1
25242,0,3,10.3217,20.9192,9.70552,1496732400,0,-2.22868,-0.548724,-1,0,-1
25243,0,3,10.3921,20.9476,9.64466,1496736000,0,-2.18923,-0.415908,-1,0,-1
25244,0,3,10.4607,20.9785,9.58233,1496739600,0,-2.18648,-0.290827,-1,0,-1
25245,0,3,10.5283,21.0094,9.52153,1496743200,0,-2.17743,-0.238313,-1,0,-1
25246,0,3,10.5929,21.0412,9.46447,1496746800,0,-2.17774,-0.116685,-1,0,-1
25247,0,3,10.6587,21.0759,9.40335,1496750400,0,-2.17407,-0.0259885,-1,0,-1
25248,0,3,10.7221,21.1121,9.34292,1496754000,0,-2.16849,0.0792462,-1,0,-1
25249,0,3,10.7852,21.1505,9.28148,1496757600,0,-2.16348,0.129631,-1,0,-1
25250,0,3,10.8468,21.19,9.22039,1496761200,0,-2.15881,0.186506,-1,0,-1
25251,0,3,10.9032,21.2268,9.15595,1496764800,0,-2.13869,0.309987,-1,0,-1
25252,0,3,10.9653,21.2723,9.09834,1496768400,0,-2.12936,0.410112,-1,0,-1
25253,0,3,11.0252,21.317,9.03571,1496772000,0,-2.12588,0.461754,-1,0,-1
25254,0,3,11.0851,21.3644,8.97075,1496775600,0,-2.12069,0.506254,-1,0,-1
25255,0,3,11.1432,21.4126,8.90593,1496779200,0,-2.10628,0.604105,-1,0,-1
25256,0,3,11.2005,21.4614,8.84173,1496782800,0,-2.09259,0.686184,-1,0,-1
25257,0,3,11.2562,21.5115,8.77709,1496786400,0,-2.08914,0.722859,-1,0,-1
25258,0,3,11.3116,21.5642,8.71054,1496790000,0,-2.0739,0.813194,-1,0,-1
25259,0,3,11.365,21.6173,8.6442,1496793600,0,-2.0509,0.948836,-1,0,-1
25260,0,3,11.419,21.6711,8.57793,1496797200,0,-2.02776,1.05448,-1,0,-1
25261,0,3,11.4708,21.7257,8.51141,1496800800,0,-1.99479,1.15807,-1,0,-1
25262,0,3,11.5215,21.7814,8.44378,1496804400,0,-1.9987,1.21653,-1,0,-1
25263,0,3,11.5709,21.8373,8.37608,1496808000,0,-1.98703,1.29083,-1,0,-1
25264,0,3,11.6205,21.8951,8.30799,1496811600,0,-1.98421,1.3841,-1,0,-1
25265,0,3,11.6675,21.9523,8.23978,1496815200,0,-1.95936,1.43939,-1,0,-1
25266,0,3,11.7133,22.0091,8.17206,1496818800,0,-1.94682,1.49799,-1,0,-1
25267,0,3,11.7548,22.0625,8.10516,1496822400,0,-1.91827,1.61777,-1,0,-1
25268,0,3,11.7997,22.1229,8.03928,1496826000,0,-1.89051,1.73537,-1,0,-1
25269,0,3,11.8436,22.1829,7.96812,1496829600,0,-1.87793,1.78601,-1,0,-1
25270,0,3,11.8848,22.2419,7.8963,1496833200,0,-1.8687,1.81782,-1,0,-1
25271,0,3,11.9247,22.2982,7.8314,1496836800,0,-1.83441,1.9366,-1,0,-1
25272,0,3,11.9647,22.3577,7.76071,1496840400,0,-1.80582,2.01706,-1,0,-1
25273,0,3,12.0038,22.4176,7.6884,1496844000,0,-1.78987,2.05877,0,0,-1
25274,0,3,12.0415,22.4767,7.61665,1496847600,0,-1.74994,2.16886,0,0,-1
25275,0,3,12.0784,22.536,7.54401,1496851200,0,-1.68462,2.31392,0,0,-1
25276,0,3,12.1143,22.5953,7.47037,1496854800,0,-1.67106,2.37059,0,0,-1
25277,0,3,12.1491,22.6538,7.3967,1496858400,0,-1.63846,2.45602,0,0,-1
25278,0,3,12.1833,22.7123,7.32216,1496862000,0,-1.62265,2.50314,0,0,-1
25279,0,3,12.216,22.77,7.24731,1496865600,0,-1.60274,2.56212,-1,0,-1
25280,0,3,12.2475,22.827,7.17171,1496869200,0,-1.55705,2.63377,-1,0,-1
25281,0,3,12.278,22.8834,7.09536,1496872800,0,-1.54617,2.67334,-1,0,-1
25282,0,3,12.308,22.9401,7.0178,1496876400,0,-1.53498,2.71703,-1,0,-1
25283,0,3,12.3369,22.9958,6.93975,1496880000,0,-1.49852,2.81354,-1,0,-1
25284,0,3,12.3644,23.0498,6.86264,1496883600,0,-1.4506,2.89307,-1,0,-1
25285,0,3,12.3904,23.1027,6.78259,1496887200,0,-1.43441,2.91828,-1,0,-1
25286,0,3,12.416,23.1555,6.70245,1496890800,0,-1.42043,2.94492,-1,0,-1
25287,0,3,12.4405,23.2067,6.62181,1496894400,0,-1.38725,3.00172,-1,0,-1
25288,0,3,12.4634,23.2561,6.54351,1496898000,0,-1.35429,3.04616,-1,0,-1
25289,0,3,12.4857,23.3054,6.46198,1496901600,0,-1.34661,3.06883,-1,0,-1
25290,0,3,12.5069,23.3536,6.37923,1496905200,0,-1.31082,3.12475,-1,0,-1
25291,0,3,12.5271,23.4005,6.29628,1496908800,0,-1.24839,3.17952,-1,0,-1
25292,0,3,12.5462,23.446,6.21117,1496912400,0,-1.25274,3.20646,-1,0,-1
25293,0,3,12.5641,23.4896,6.13053,1496916000,0,-1.22225,3.27713,-1,0,-1
25294,0,3,12.5813,23.5325,6.04699,1496919600,0,-1.17138,3.28813,-1,0,-1
25295,0,3,12.597,23.5733,5.96307,1496923200,0,-1.12967,3.32915,-1,0,-1
25296,0,3,12.6117,23.613,5.87644,1496926800,0,-1.09032,3.36414,-1,0,-1
25297,0,3,12.6254,23.6508,5.79063,1496930400,0,-1.07525,3.38494,0,0,-1
25298,0,3,12.6381,23.6885,5.7028,1496934000,0,-1.03892,3.40983,-1,0,-1
25299,0,3,12.6491,23.7229,5.61674,1496937600,0,-0.979554,3.43947,-1,0,-1
25300,0,3,12.6602,23.7583,5.52463,1496941200,0,-0.939186,3.4814,-1,0,-1
25301,0,3,12.6704,23.7926,5.43112,1496944800,0,-0.91335,3.48042,-1,0,-1
25302,0,3,12.6795,23.826,5.33468,1496948400,0,-0.853013,3.51372,-1,0,-1
25303,0,3,12.6879,23.8585,5.23532,1496952000,0,-0.799321,3.55527,-1,0,-1
25304,0,3,12.7014,23.9177,5.04025,1496959200,0,-0.712055,3.57545,-1,0,-1
25305,0,3,12.7071,23.9455,4.94174,1496962800,0,-0.653843,3.6012,-1,0,-1
25306,0,3,12.7108,23.97,4.84361,1496966400,0,-0.60643,3.60819,-1,0,-1
25307,0,3,12.7135,23.9929,4.7455,1496970000,0,-0.583972,3.60963,-1,0,-1
25308,0,3,12.7151,24.0135,4.64894,1496973600,0,-0.534277,3.61817,-1,0,-1
25309,0,3,12.7155,24.0318,4.55335,1496977200,0,-0.516329,3.62147,-1,0,-1
25310,0,3,12.7147,24.0481,4.45722,1496980800,0,-0.474886,3.6271,-1,0,-1
25311,0,3,12.7122,24.0613,4.36201,1496984400,0,-0.41398,3.64173,-1,0,-1
25312,0,3,12.7092,24.0733,4.26579,1496988000,0,-0.356434,3.64983,-1,0,-1
25313,-1,3,12.7045,24.0823,4.17707,1496991600,0,-0.323445,3.66843,-1,0,-1
25314,-1,3,12.6988,24.0901,4.0804,1496995200,0,-0.213751,3.66764,-1,0,-1
25315,-1,3,12.6919,24.0962,3.9835,1496998800,0,-0.133903,3.67308,-1,0,-1
25316,-1,3,12.6835,24.0997,3.88712,1497002400,0,-0.102313,3.67381,-1,0,-1
25317,-1,3,12.6742,24.1013,3.79085,1497006000,0,-0.0750305,3.67731,-1,0,-1
25318,-1,3,12.663,24.1005,3.6907,1497009600,0,-0.0149966,3.67914,0,0,-1
25319,-1,3,12.651,24.0978,3.59313,1497013200,0,0.0476904,3.67845,0,0,-1
25320,-1,3,12.6375,24.0927,3.49583,1497016800,0,0.0787516,3.66455,0,0,-1
25321,0,3,12.6223,24.0851,3.39565,1497020400,0,0.135328,3.68097,0,0,-1
25322,-1,3,12.6064,24.0758,3.29793,1497024000,0,0.207284,3.67177,0,0,-1
25323,0,3,12.5887,24.0634,3.19956,1497027600,0,0.277222,3.65802,0,0,-1
25324,0,3,12.5695,24.0486,3.10241,1497031200,0,0.34218,3.6499,0,0,-1
25325,0,3,12.5493,24.0315,3.00549,1497034800,0,0.369797,3.64036,0,0,-1
25326,-1,3,12.5274,24.0117,2.90995,1497038400,0,0.416963,3.62472,0,0,-1
25327,-1,3,12.5046,23.9901,2.81373,1497042000,0,0.495539,3.61948,0,0,-1
25328,-1,3,12.4804,23.9657,2.7198,1497045600,0,0.506968,3.59498,0,0,-1
25329,-1,3,12.4535,23.9371,2.62394,1497049200,0,0.536244,3.58387,0,0,-1
25330,-1,3,12.4266,23.9077,2.53135,1497052800,0,0.617646,3.54975,0,0,-1
25331,-1,3,12.3986,23.876,2.43994,1497056400,0,0.682429,3.51388,-1,0,-1
25332,-1,3,12.3698,23.8429,2.34889,1497060000,0,0.718074,3.50252,-1,0,-1
25333,-1,3,12.3398,23.8068,2.26135,1497063600,0,0.755142,3.49031,-1,0,-1
25334,-1,3,12.3087,23.7686,2.17539,1497067200,0,0.824121,3.45528,-1,0,-1
25335,-1,3,12.2771,23.7296,2.09281,1497070800,0,0.886675,3.41874,-1,0,-1
25336,-1,3,12.2461,23.6888,2.01302,1497074400,0,0.908915,3.40326,-1,0,-1
25337,-1,3,12.2114,23.6418,1.931,1497078000,0,0.997702,3.35188,-1,0,-1
25338,-1,3,12.177,23.5954,1.85155,1497081600,0,1.05289,3.31042,-1,0,-1
25339,-1,3,12.142,23.5472,1.77464,1497085200,0,1.11024,3.27287,-1,0,-1
25340,-1,3,12.1063,23.4968,1.69948,1497088800,0,1.17767,3.21765,-1,0,-1
25341,-1,3,12.0709,23.4458,1.62784,1497092400,0,1.19625,3.22811,-1,0,-1
25342,-1,3,12.0353,23.3936,1.55866,1497096000,0,1.25209,3.16186,-1,0,-1
25343,-1,3,12.0002,23.3407,1.49311,1497099600,0,1.30935,3.11169,-1,0,-1
25344,-1,3,11.9646,23.2862,1.42938,1497103200,0,1.30833,3.11095,-1,0,-1
25345,-1,3,11.9289,23.2303,1.36735,1497106800,0,1.33884,3.09156,-1,0,-1
25346,-1,3,11.8945,23.175,1.31081,1497110400,0,1.3827,3.04908,-1,0,-1
25347,-1,3,11.8576,23.1144,1.25155,1497114000,0,1.4124,2.94525,-1,0,-1
25348,-1,3,11.821,23.0527,1.19508,1497117600,0,1.50237,2.94892,-1,0,-1
25349,-1,3,11.7854,22.9916,1.1427,1497121200,0,1.56666,2.88275,-1,0,-1
25350,-1,3,11.7477,22.9254,1.08926,1497124800,0,1.60555,2.84386,-1,0,-1
25351,-1,3,11.7092,22.8558,1.03549,1497128400,0,1.64248,2.79599,-1,0,-1
25352,-1,3,11.6699,22.7831,0.983699,1497132000,0,1.66394,2.78801,-1,0,-1
25353,-1,3,11.6294,22.7064,0.931809,1497135600,0,1.70496,2.75209,-1,0,-1
25354,-1,3,11.5879,22.6262,0.880328,1497139200,0,1.74337,2.71694,-1,0,-1
25355,-1,3,11.4641,22.3738,0.732696,1497150000,0,1.94295,2.53842,-1,0,-1
25356,-1,3,11.424,22.2883,0.686608,1497153600,0,1.96117,2.5243,-1,0,-1
25357,-1,3,11.3859,22.2056,0.642289,1497157200,0,2.00202,2.48989,-1,0,-1
25358,-1,3,11.3511,22.1262,0.603844,1497160800,0,2.03053,2.46217,-1,0,-1
25359,-1,3,11.3174,22.0458,0.567152,1497164400,0,2.04464,2.46433,-1,0,-1
25360,-1,3,11.2856,21.9671,0.532405,1497168000,0,2.09117,2.42875,-1,0,-1
25361,-1,3,11.2554,21.8877,0.499634,1497171600,0,2.11982,2.37244,-1,0,-1
25362,-1,3,11.2263,21.8086,0.468292,1497175200,0,2.17494,2.35117,-1,0,-1
25363,-1,3,11.1977,21.7274,0.43772,1497178800,0,2.20608,2.30558,0,0,-1
25364,-1,3,11.1708,21.6458,0.408786,1497182400,0,2.25632,2.26086,0,0,-1
25365,-1,3,11.1453,21.5643,0.381289,1497186000,0,2.31311,2.2138,-1,0,-1
25366,-1,3,11.1208,21.4812,0.354562,1497189600,0,2.33667,2.19199,-1,0,-1
25367,-1,3,11.0971,21.3963,0.328409,1497193200,0,2.38996,2.14626,0,0,-1
25368,-1,3,11.0743,21.308,0.302693,1497196800,0,2.45557,2.09662,0,0,-1
25369,-1,3,11.0528,21.2201,0.277543,1497200400,0,2.50883,2.05392,0,0,-1
25370,-1,3,11.0322,21.1295,0.252977,1497204000,0,2.55911,2.0139,0,0,-1
25371,-1,3,11.0129,21.0383,0.228905,1497207600,0,2.57117,1.97819,-1,0,-1
25372,-1,3,10.9954,20.9468,0.20545,1497211200,0,2.60486,1.93924,-1,0,-1
25373,-1,3,10.9792,20.8539,0.182036,1497214800,0,2.64922,1.89947,-1,0,-1
25374,-1,3,10.9641,20.7572,0.159266,1497218400,0,2.6724,1.87043,-1,0,-1
25375,-1,3,10.9513,20.6624,0.13723,1497222000,0,2.68729,1.8437,-1,0,-1
25376,-1,3,10.9396,20.5669,0.114876,1497225600,0,2.75102,1.79873,-1,0,-1
25377,-1,3,10.9288,20.4697,0.0927078,1497229200,0,2.80463,1.74758,-1,0,-1
25378,-1,3,10.9209,20.3738,0.0715844,1497232800,0,2.82071,1.72679,-1,0,-1
25379,-1,3,10.9151,20.2795,0.0498572,1497236400,0,2.84051,1.70972,-1,0,-1
25380,-1,3,10.9104,20.1821,0.0285018,1497240000,0,2.88872,1.67364,-1,0,-1
25381,-1,3,10.9074,20.0843,0.00713364,1497243600,0,2.92092,1.63965,-1,0,-1
25382,-1,3,10.9061,19.985,-0.0142719,1497247200,0,2.93307,1.62855,-1,0,-1
25383,-1,3,10.9066,19.887,-0.0357168,1497250800,0,2.97511,1.59398,-1,0,-1
25384,-1,3,10.91,19.7898,-0.0575359,1497254400,0,3.01594,1.55981,-1,0,-1
25385,-1,3,10.9146,19.6895,-0.0791239,1497258000,0,3.05985,1.52203,0,0,-1
25386,-1,3,10.9213,19.5922,-0.100753,1497261600,0,3.09565,1.48795,0,0,-1
25387,-1,3,10.9302,19.4935,-0.123295,1497265200,0,3.1122,1.48271,0,0,-1
25388,-1,3,10.9409,19.3958,-0.145584,1497268800,0,3.13822,1.46164,0,0,-1
25389,-1,3,10.954,19.2981,-0.168179,1497272400,0,3.17656,1.43831,0,0,-1
25390,-1,3,10.9683,19.2038,-0.19063,1497276000,0,3.1934,1.42517,0,0,-1
25391,-1,3,10.985,19.1045,-0.213574,1497279600,0,3.20742,1.41424,0,0,-1
25392,-1,3,11.0042,19.0093,-0.23727,1497283200,0,3.24556,1.39053,0,0,-1
25393,-1,3,11.0253,18.9127,-0.261248,1497286800,0,3.2972,1.36796,0,0,-1
25394,-1,3,11.0482,18.8179,-0.285405,1497290400,0,3.30607,1.36008,0,0,-1
25395,-1,3,11.0737,18.7217,-0.31022,1497294000,0,3.3278,1.35387,0,0,-1
25396,-1,3,11.1009,18.6275,-0.33498,1497297600,0,3.36594,1.33814,0,0,-1
25397,-1,3,11.1304,18.5335,-0.360112,1497301200,0,3.40687,1.3197,0,0,-1
25398,-1,3,11.1616,18.4404,-0.385589,1497304800,0,3.41656,1.31775,0,0,-1
25399,-1,3,11.1947,18.3483,-0.411178,1497308400,0,3.46202,1.30334,0,0,-1
25400,-1,3,11.2292,18.2576,-0.436872,1497312000,0,3.51169,1.27507,0,0,-1
25401,-1,3,11.2663,18.1676,-0.463098,1497315600,0,3.55987,1.25701,0,0,-1
25402,-1,3,11.3071,18.0821,-0.490346,1497319200,0,3.60088,1.24283,0,0,-1
25403,-1,3,11.3492,17.9932,-0.517,1497322800,0,3.61689,1.23922,0,0,-1
25404,-1,3,11.393,17.9045,-0.544048,1497326400,0,3.65806,1.22798,-1,0,-1
25405,-1,3,11.4367,17.8196,-0.571271,1497330000,0,3.69036,1.2156,-1,0,-1
25406,-1,3,11.4823,17.7357,-0.599088,1497333600,0,3.7026,1.20953,-1,0,-1
25407,-1,3,11.5322,17.6563,-0.626777,1497337200,0,3.7054,1.20761,-1,0,-1
25408,-1,3,11.5837,17.5753,-0.655294,1497340800,0,3.74936,1.19836,-1,0,-1
25409,-1,3,11.6362,17.4953,-0.683993,1497344400,0,3.77929,1.18918,-1,0,-1
25410,-1,3,11.6901,17.4156,-0.712863,1497348000,0,3.789,1.18187,0,0,-1
25411,-1,3,11.7459,17.3388,-0.742049,1497351600,0,3.79704,1.18929,0,0,-1
25412,-1,3,11.8054,17.2604,-0.772054,1497355200,0,3.83018,1.19388,0,0,-1
25413,-1,3,11.8636,17.1861,-0.801784,1497358800,0,3.8382,1.20395,0,0,-1
