,0,1,2,3,4,5,6
9180,1.714275,0.3763658,-0.04187889,0.12785485,0.12783046,-0.828688,1472254200.0
9181,1.9998877,0.17857409,0.6296232,0.12786052,0.12790994,-0.941844,1445480100.0
9182,1.7141504,-0.040722955,-0.1031763,0.1278484,0.12785317,-0.3012535,1430485800.0
9183,2.0000463,0.15737337,-0.106542334,0.1278483,0.12785318,-0.5650428,1439692300.0
9184,2.428368,0.5407473,-0.09867882,0.12785023,0.1278759,-0.4703594,1467296800.0
9185,1.571702,0.26283756,-0.08726191,0.1278506,0.12785314,0.37722415,1450225400.0
9186,2.5697136,-0.09083454,-0.09277794,0.12784922,0.12788719,0.26430416,1440572300.0
9187,2.1427207,-0.010937898,-0.09917468,0.12785023,0.1278418,0.22619557,1439709400.0
9188,2.4281962,0.14479873,-0.08275326,0.12785634,0.12785317,-0.1313013,1460011000.0
9189,1.9999677,0.4985772,-0.09117395,0.12784986,0.12785317,-0.112810425,1459652100.0
9190,2.4285815,0.5196267,-0.096431985,-1.0076337,-1.0075982,0.6029541,1447751700.0
9191,2.142326,0.06947853,-0.09953427,0.12785211,0.12786454,0.22804484,1457964300.0
9192,1.7150458,0.014703152,-0.1069242,0.12785219,0.12785327,0.3974833,1454211500.0
9193,1.5710912,-0.103682965,-0.11647386,0.12785119,0.12788728,0.28307873,1450472200.0
9194,1.8565866,0.052852537,-0.111327216,0.12784801,0.12790993,0.6406087,1441146500.0
9195,2.1426568,0.09417614,-0.10748979,0.12784876,0.12784179,0.39599004,1449820400.0
9196,2.2855456,0.19531403,-0.11018123,0.12784901,0.1278872,0.54657406,1441065900.0
9197,1.8574532,0.3553063,-0.10443654,0.12785614,0.12778504,0.3575031,1467348200.0
9198,2.142697,0.33849177,-0.104787245,0.12785688,0.12778504,-0.09364118,1467348200.0
9199,2.426128,0.5064236,-0.10990053,0.12785836,0.12778512,0.58357745,1463363700.0
9200,2.5708427,1.0796685,0.1298293,0.12786365,0.12790996,0.093966156,1447430400.0
9201,2.2847013,0.8521135,0.11847504,0.12786265,0.12792139,-0.1684712,1455931000.0
9202,2.2849972,0.7381427,-0.056785114,0.12786205,0.12784193,0.13201734,1473977000.0
9203,2.7143197,0.59534067,-0.0974177,0.12786017,0.1278418,1.1869496,1460209800.0
9204,1.5718333,1.1765872,-0.0073052496,0.12787212,0.12792131,-0.4508241,1469686800.0
9205,2.7142665,-0.19661239,-0.0666814,0.12786002,0.12797807,0.8478395,1430907100.0
9206,2.8570805,0.13625574,-0.07261751,0.12785593,0.12795538,0.50880784,1436697500.0
9207,1.8569419,0.077180654,-0.055318903,0.12785909,0.12803483,0.49021116,1450097200.0
9208,1.7144927,0.481672,-0.075597204,0.12785487,0.12795533,1.0172061,1450605400.0
9209,2.427985,0.56621623,-0.0030334452,0.12786677,0.12804624,0.05691924,1458511400.0
9210,2.285006,0.7092414,0.0017161744,0.12786737,0.12806897,-0.07486872,1458772200.0
9211,1.2858413,0.61225945,-0.043949135,0.12785824,0.12793271,0.64108515,1450285600.0
9212,2.142839,0.48593634,0.031908512,0.12786765,0.12798944,-0.3388821,1467411000.0
9213,2.1428308,0.48593926,0.031907987,0.12786765,0.12798944,-0.33885932,1467411000.0
9214,2.2856548,0.57862216,-0.002782793,0.12786336,0.12798944,0.05672515,1472528900.0
9215,3.0000362,0.3636981,-0.048934173,0.12786071,0.12793267,0.15109548,1445260000.0
9216,1.8569798,0.42275137,-0.08976449,0.12785673,0.12796675,0.05716982,1467454100.0
9217,1.8568318,0.41434994,-0.08978318,0.12785694,0.12796672,0.057206236,1467453600.0
9218,1.8570377,0.42274955,-0.0897669,0.12785672,0.12796673,0.057074085,1467454100.0
9219,1.2858222,0.67553145,-0.07840077,0.12785982,0.12779649,0.809976,1467473200.0
9220,2.142603,0.56180966,-0.065067165,0.1278571,0.12790996,-0.3387113,1467464000.0
9221,1.7141999,0.60812145,-0.09238984,0.12785785,0.12783046,0.037957985,1467475200.0
9222,1.5712979,0.6460473,-0.07095541,0.12785839,0.1278418,0.43363205,1467471100.0
9223,1.5714245,0.75136006,-0.10007406,0.12785783,0.12776233,0.7159675,1463271200.0
9224,1.8568615,0.74290127,-0.097428024,0.12785727,0.12778503,0.339404,1463271600.0
9225,2.1420667,0.73016185,-0.09482798,0.12785628,0.12779637,-0.05591869,1463276200.0
9226,1.8571924,0.8440992,-0.1034843,0.1278562,0.12778503,0.094461724,1459060100.0
9227,1.4284104,0.62078935,-0.09674213,0.12785786,0.12781909,0.4338776,1467478800.0
9228,2.1428366,0.2712239,-0.10060962,0.12785506,0.12780774,0.16921245,1449764700.0
9229,1.5714666,-0.13349876,-0.08993081,0.1278555,0.12776235,0.48962796,1457441000.0
9230,1.8571326,0.12773888,-0.10868842,0.12785427,0.12785321,-0.1312886,1462469000.0
9231,1.9999896,0.3679638,-0.11059072,0.1278501,0.12790996,-0.50844365,1467523100.0
9232,2.142865,0.38060394,-0.10321987,0.12784973,0.1278191,-0.508443,1467523000.0
9233,1.9998695,0.36797366,-0.11058936,0.1278501,0.12790994,-0.5082704,1467523100.0
9234,2.1427596,0.37639573,-0.10362103,0.12785107,0.12787586,-0.5082664,1467525100.0
9235,2.2854617,0.17054047,-0.11124653,0.12785324,0.12785286,-0.65850544,1467723400.0
9236,2.99993,0.014169142,-0.076391675,0.12786,0.1278418,0.018964393,1445252400.0
9237,2.1390686,0.44480494,-0.01481999,0.12785955,0.12783045,-0.18836881,1433192000.0
9238,2.0000515,0.8146342,-0.086811,-1.007823,-1.0078624,0.075624205,1451506700.0
9239,1.8571352,0.78926986,-0.029252099,-1.0076499,-1.0076811,0.35805136,1460055000.0
9240,1.5715399,0.61649173,-0.041232027,0.12785919,0.12785316,0.20752926,1459707400.0
9241,1.4285961,0.35958576,-0.107986465,0.12785581,0.12781909,-0.24461064,1462953100.0
9242,1.9998814,0.21629587,-0.11121736,0.12785725,0.1277964,-0.30102995,1463748200.0
9243,1.5715008,-0.16276285,-0.11908572,0.12785745,0.12781909,8.0183054e-05,1456007600.0
9244,1.4284853,0.19078127,-0.124560125,0.12785737,0.12776233,0.50871277,1458621300.0
9245,1.7137871,-0.34331354,-0.115223065,0.12785703,0.12777369,0.4523138,1453106300.0
9246,2.1428182,-0.04492028,-0.07239211,0.12785289,0.12788722,0.73480743,1476277100.0
9247,2.1428144,-0.053463805,-0.07544953,0.12785256,0.12784182,0.32037687,1457877800.0
9248,2.0008154,0.10290185,-0.011656185,0.12785643,0.1278153,-0.97680146,1440282000.0
9249,1.8571153,0.5744182,-0.10281168,0.12785524,0.1277964,-0.357608,1471082500.0
9250,1.7142918,0.7134455,-0.090995885,0.12785639,0.12783046,-0.32007298,1460824400.0
9251,1.8571754,0.72180766,-0.06533521,0.12785645,0.12784177,-0.24465035,1450336600.0
9252,2.2856238,0.85252285,3.5632586,0.12786318,0.12801214,-0.28229555,1442034700.0
9253,2.7143352,0.60387516,3.4947715,0.12785822,0.12795539,-0.07511235,1446851300.0
9254,2.0001175,0.90301406,3.5601609,0.12786345,0.12800083,0.056714837,1442026100.0
9255,2.2857032,0.700813,-0.11000343,0.12785544,0.12775098,-0.13165885,1464556300.0
9256,2.142616,0.51551056,-0.08277864,0.12785536,0.12775098,-0.3953966,1460570800.0
9257,2.4284377,0.6418217,-0.11917127,0.12785721,0.1277964,0.7535548,1448890400.0
9258,1.9998386,0.74294907,-0.114544466,0.12785614,0.12779638,0.58417475,1452648800.0
9259,2.1426437,0.6081113,-0.12375179,0.12785554,0.12790997,0.3953361,1460603600.0
9260,1.5716299,0.637797,-0.11480177,0.12785271,0.1278532,0.03776872,1463505500.0
9261,1.8565998,0.5238189,-0.10701475,0.12785147,0.12785314,-0.658698,1463062000.0
9262,2.285666,0.6038957,-0.08003333,-1.0076911,-1.0077498,0.18854693,1457215500.0
9263,2.00011,-0.47438812,-0.05329791,0.12785548,0.12784185,-0.037404653,1462193700.0
9264,2.5711863,0.33425024,0.023622738,0.12785734,0.12788723,0.13201477,1423070600.0
9265,2.2856722,0.48171037,-0.11400093,0.12784772,0.12800078,-0.8849956,1481948200.0
9266,2.571104,0.4396694,0.0073926235,0.12785581,0.12795539,-0.30113956,1436251500.0
9267,1.9999101,0.6924836,-0.098768495,0.12784836,0.12787591,-0.45186514,1465037700.0
9268,2.428565,0.38903758,-0.11076876,0.12784801,0.12786452,-0.7156281,1496192500.0
9269,2.571284,0.9367849,-0.111843735,0.1278501,0.1278191,-0.52698,1460150100.0
9270,2.571078,0.58705175,-0.12281279,0.12785193,0.12778506,0.0189385,1472257400.0
9271,1.5711972,0.6840306,-0.11972765,0.12785128,0.12785323,-0.1313398,1454453500.0
9272,1.8570083,0.78954023,-0.12383062,0.12785108,0.1278419,-0.4704874,1463306100.0
9273,1.4282699,0.6802791,-0.117020994,0.12785193,0.12785308,-0.28133208,1462869100.0
9274,1.8562375,1.0167885,-0.12043752,0.12785017,0.12787583,0.094481446,1467734400.0
9275,1.5714056,0.9536333,-0.11029205,0.12785053,0.12784193,0.7732489,1467738500.0
9276,1.8569833,1.0041673,-0.12061294,0.1278501,0.12790997,0.094882526,1467736400.0
9277,1.571555,0.93254083,-0.12704007,0.12785102,0.12792136,0.4145883,1467743200.0
9278,2.2855182,0.9830496,-0.11367945,0.12785193,0.12787579,-0.16888724,1455394800.0
9279,2.143874,0.882074,-0.11698031,0.12785162,0.12784192,0.0936229,1459513500.0
9280,1.5717816,0.6249294,-0.13594334,0.1278503,0.12790994,-0.45280656,1467765200.0
9281,1.8571544,0.4859301,-0.13287868,0.1278502,0.12793265,-0.18820353,1458645200.0
9282,2.0000086,0.14886943,-0.12285743,0.12784931,0.1277964,0.3391052,1418138400.0
9283,1.8570153,0.4859881,-0.1328782,0.1278502,0.12793264,-0.18813667,1458647800.0
9284,1.4286464,0.60388654,-0.13252129,0.12785056,0.12796676,-0.0942018,1467767800.0
9285,1.8571442,0.4859334,-0.13287874,0.12785019,0.12793267,-0.18820679,1458645500.0
9286,1.571567,0.5238538,-0.13629797,0.12785293,0.12787595,-0.45226955,1467787400.0
9287,1.5712795,0.5281124,-0.1364698,0.12785333,0.12787592,-0.45154843,1467786400.0
9288,1.5713037,0.5196596,-0.13633582,0.12785254,0.12787588,-0.4516095,1467788400.0
9289,1.5713401,0.5322742,-0.13602175,0.12785317,0.12785314,-0.47054452,1467795100.0
9290,1.4288257,0.5659416,-0.13261527,0.12785342,0.1277964,-0.13233079,1467797600.0
9291,1.7139738,-0.7514937,-0.09135475,0.12785918,0.12780775,0.056345847,1452536800.0
9292,1.5713658,0.9746546,-0.13570802,0.12785181,0.1278645,0.056601956,1468491100.0
9293,1.571387,1.0462737,-0.12631778,0.12785324,0.12778504,0.16971762,1469845900.0
9294,1.8571814,1.1010578,-0.13490139,0.12785423,0.1278759,0.7160597,1465541400.0
9295,1.7142549,1.029438,-0.1330129,0.12785177,0.12786451,0.395696,1469169200.0
9296,2.571122,0.9199587,-0.12749125,-1.0079716,-1.007859,1.3185558,1450635300.0
9297,2.1432848,0.33423844,-0.13287657,0.12785143,0.12798943,0.923094,1436174500.0
9298,2.1423082,0.12011768,-0.08293865,0.1278552,0.12785307,0.17005208,1437959800.0
9299,2.428274,0.4565135,-0.11517329,0.12785439,0.12794398,0.50886476,1445184900.0
9300,2.1434932,0.09831193,-0.12658188,0.12785311,0.127853,0.73492086,1440226300.0
9301,2.428121,0.27983913,-0.11162393,0.12785274,0.12785323,0.50910205,1436120800.0
9302,1.4284716,0.7051137,-0.11265877,0.12785716,0.12788723,0.7348207,1458861700.0
9303,1.4288293,0.09838159,-0.114319764,0.12785102,0.12790996,0.35812664,1453338400.0
9304,1.2857494,0.44797993,-0.122722924,0.12785006,0.12792131,0.8666777,1463018500.0
9305,1.0000726,0.25420645,-0.11580312,0.12785049,0.12790994,0.56532437,1458178400.0
9306,1.7142318,0.29631975,-0.12137271,0.1278507,0.1279213,0.6594314,1458177000.0
9307,1.1441592,0.18719184,-0.044783127,0.12785219,0.12786455,0.30250344,1437407000.0
9308,2.1430206,0.12369723,-0.046437014,0.12785251,0.12793256,-0.16720615,1432743300.0
9309,2.8566647,0.52426356,-0.043391507,0.12785053,0.12780769,0.39556503,1446369300.0
9310,1.9999076,0.62076455,-0.11297118,-1.0075397,-1.0075042,0.019047184,1450531700.0
9311,1.5712457,0.5367727,-0.13183841,0.12785041,0.1278872,1.0551744,1460068600.0
9312,1.9998039,0.24603494,-0.13328183,0.12785032,0.12792127,1.1115522,1451455600.0
9313,2.5695112,0.5455954,-0.13243316,0.12785055,0.12797798,1.356321,1455236400.0
9314,2.8559966,0.0023453585,-0.09494254,0.12785669,0.12784177,1.0741013,1449383800.0
9315,2.0001962,-0.8954807,0.41619608,0.12785408,0.12779638,0.49012363,1448100200.0
9316,1.7141436,-1.3087292,0.16208391,0.1278546,0.12783045,0.13205878,1425585900.0
9317,1.8570684,0.0019125177,0.199476,0.127855,0.12776232,0.71658874,1453845900.0
9318,2.0000734,0.99151707,-0.119948015,0.1278531,0.12778503,0.41468945,1442639100.0
9319,2.4283004,1.0252699,-0.09195585,0.12785488,0.1278532,0.6969887,1478133900.0
9320,2.1427686,1.0126517,-0.086607516,0.12785523,0.12784182,0.47136536,1474408100.0
9321,2.2858267,0.26696402,-0.06496988,0.12785904,0.1278872,0.7543332,1485261200.0
9322,2.4285781,-0.39883202,-0.11728523,0.12785481,0.12777369,0.81014633,1493109400.0
9323,2.1428206,-0.03230663,-0.1281161,0.1278517,0.12796672,1.0926963,1498095500.0
9324,2.714191,-0.0827714,-0.10654703,0.12785506,0.12779638,0.90437984,1515667300.0
9325,1.5714356,1.1811846,-0.11544385,0.12785372,0.12783043,-0.5459167,1492124200.0
9326,2.5711405,0.26236144,-0.10487969,0.1278542,0.12787585,0.84773517,1522347900.0
9327,2.2857754,0.79764086,-0.06067613,0.12785482,0.12780777,-0.22597873,1451833100.0
9328,2.4286277,0.300568,-0.11665768,0.12784968,0.12785318,0.92316794,1455098000.0
9329,2.4713302,-0.22485815,-0.1406294,0.12786238,0.12784253,0.28867617,1502473900.0
9330,2.142288,0.67575276,-0.07661366,0.12785414,0.12784177,0.4528853,1446195100.0
9331,1.8572304,0.59543544,-0.10331019,0.127852,0.1279213,0.20732401,1446096400.0
9332,1.8573322,0.69662935,-0.12510255,0.1278543,0.1278645,1.1117029,1463590900.0
9333,1.8573459,0.515662,-0.111768715,0.12785341,0.12781154,0.41542745,1459161600.0
9334,2.0000777,0.730468,-0.122852005,0.12785342,0.12785317,1.0739998,1459267600.0
9335,1.9999555,1.025246,-0.11957741,0.12785336,0.12786452,0.7348412,1459618300.0
9336,2.5699713,0.20453353,0.07653034,0.12785253,0.12788719,0.6220828,1460108800.0
9337,1.9996315,-0.09074691,0.07580069,0.12785044,0.12787588,0.49028265,1456164700.0
9338,2.284672,-0.6430397,0.080953,0.12785111,0.12789853,0.35826656,1451937800.0
9339,2.2857087,0.8566724,-0.07603663,0.12785487,0.12794401,-0.77208227,1416604300.0
9340,1.7144095,0.56616527,-0.107127026,0.12785444,0.12787588,0.50883543,1451216100.0
9341,2.285567,0.95784545,-0.05246447,0.12785335,0.12778503,-0.39539784,1442897000.0
9342,2.142835,1.0715791,0.01311578,0.127854,0.12777367,-0.5084967,1442895000.0
9343,1.857419,0.29247296,0.00035437132,0.12786336,0.12790994,0.8291594,1449718000.0
9344,2.2860477,0.4017386,-0.036146533,0.12785694,0.12783043,0.527725,1441327900.0
9345,2.1425588,0.27125105,-0.11409551,-1.0075126,-1.0075394,0.09453564,1455131300.0
9346,2.8573906,0.27507597,-0.01253381,-1.0082133,-1.0082842,0.39570603,1503307300.0
9347,2.2860408,-0.0069067786,-0.11198244,0.12785406,0.12777369,0.32041684,1441152300.0
9348,2.4288552,-0.023564652,0.11446269,0.12785296,0.1278078,0.5090214,1452783200.0
9349,2.5712702,0.6585618,-0.12259025,-2.1433413,-2.143323,0.56520647,1525416800.0
9350,2.5713496,0.4775355,-0.10789197,0.1278544,0.12788723,-0.13176256,1509687300.0
9351,3.0000355,0.06462813,-0.12595686,-1.0080314,-1.0081024,0.54648155,1471854200.0
9352,2.2812047,0.14882314,-0.08222214,0.12785743,0.12783052,0.39982358,1451201900.0
9353,1.7142255,0.22907639,-0.06008778,0.1278594,0.12784177,0.8479583,1463064700.0
9354,2.142825,0.72595847,-0.1119486,0.12785955,0.12781912,0.7916029,1467887700.0
9355,2.1426322,0.60386914,0.008157079,0.12786211,0.12788723,0.470988,1450991000.0
9356,1.9997513,0.6460031,-0.10690512,0.12785773,0.12781908,-0.15032944,1468634100.0
9357,2.2853382,0.55755794,0.028284071,0.1278625,0.12789859,0.188631,1442468000.0
9358,2.000062,0.026681341,-0.11086204,0.1278579,0.12792133,0.09452476,1432389900.0
9359,2.5702758,0.4567392,-0.09429834,-1.0060747,-1.0060166,0.7538944,1455101700.0
9360,2.1426091,0.599824,-0.08937558,0.1278654,0.12793268,0.73499924,1459022800.0
9361,1.7143261,0.19938366,-0.098590836,0.12786292,0.12795536,0.678318,1467253500.0
9362,1.9999968,-0.71904963,-0.13242865,0.1278613,0.1279213,0.6029582,1466434200.0
9363,2.2856812,0.6291679,-0.09657078,0.12786235,0.12793267,0.18856777,1477658100.0
9364,1.8570809,0.29216814,-0.07917931,0.1278609,0.12795538,0.6971422,1467255000.0
9365,1.857032,0.29226148,-0.079178564,0.1278609,0.12795538,0.69714195,1467255200.0
9366,2.7142854,0.7640095,-0.06857134,0.12786143,0.12784182,-0.32002476,1464677500.0
9367,2.28572,0.77659315,-0.07122374,0.12786233,0.12786452,-0.13171318,1459683200.0
9368,1.7142107,0.4062395,-0.057642285,0.12786321,0.12794405,0.86665326,1449088000.0
9369,1.7133117,0.96605814,0.20637932,0.12786427,0.12791002,-0.92188495,1452973200.0
9370,1.7141109,0.80193496,-0.089799866,0.12786913,0.12796663,-0.03839504,1470550900.0
9371,1.9998982,0.64611685,-0.045028064,0.12786433,0.12797809,0.9231737,1458592400.0
9372,2.2856934,0.56600106,-0.057912752,0.12786475,0.12793267,0.24503891,1443534200.0
9373,1.9999653,-0.8325656,0.045335878,0.12786078,0.12787591,0.3958035,1448069500.0
9374,1.5712026,0.658697,-0.09916571,0.12785639,0.12786451,0.00027519674,1468692200.0
9375,1.5714155,-0.09544445,-0.062374443,0.1278596,0.12794402,0.84784806,1457814100.0
9376,2.4285076,-0.19229351,-0.09040479,0.12785561,0.12785317,0.13229497,1444659300.0
9377,2.4286642,0.056234173,-0.08164576,0.12786028,0.12785318,0.7160093,1449500200.0
9378,1.8571073,0.115066715,-0.0932998,0.12785517,0.12794401,0.20731173,1453919500.0
9379,2.1429427,0.50704116,-0.08942226,0.12785803,0.12793265,0.7913724,1463400200.0
9380,2.142914,1.0715473,-0.100792594,-1.0080711,-1.0080395,0.13205273,1447075200.0
9381,1.8569666,0.88615984,-0.10232834,0.1278575,0.12789857,0.8101595,1468104100.0
9382,1.7136483,0.086009994,-0.12038271,0.12785484,0.12778504,0.33941266,1431126100.0
9383,2.1428192,0.8229739,-0.072073616,0.12785783,0.12783046,0.7913393,1481487900.0
9384,2.2855875,0.7555911,-0.06497365,0.12785746,0.12781909,0.7348411,1504554100.0
9385,2.5715234,0.97462153,-0.0790882,0.12785956,0.12780775,0.678302,1450313200.0
9386,1.1431377,-0.13715175,-0.12150499,0.12785715,0.1277623,0.65957433,1431276900.0
9387,2.4283416,1.1348537,-0.08523417,0.1278604,0.1278191,0.7348505,1459242100.0
9388,2.428275,1.0295682,-0.09738614,0.12785813,0.1277964,6.643984e-05,1510550500.0
9389,2.5714974,0.55346334,-0.11754947,0.12786011,0.12789854,0.81024367,1456729700.0
9390,2.429215,0.38021985,-0.10295253,0.12785952,0.1279214,0.16982691,1456550400.0
9391,1.5708482,0.3129135,-0.08815546,0.1278563,0.12781912,-0.1509085,1482928300.0
9392,2.0002303,0.17826739,-0.105786555,0.1278574,0.12778504,0.20734237,1456501900.0
9393,2.1429427,0.8314581,-0.037975565,0.12785785,0.12785316,0.4900467,1450830000.0
9394,2.7140553,-0.60092705,-0.10205554,0.12785359,0.12785317,0.07566955,1441096100.0
9395,2.285583,0.6756035,-0.09836664,0.12785357,0.12778506,0.8101635,1464301000.0
9396,2.427466,0.20400429,-0.10452624,0.12785198,0.12788714,0.43351153,1450066800.0
9397,2.2855537,-0.21761966,-0.11431752,0.12785263,0.12792128,-0.15052974,1431920100.0
9398,1.7143008,-0.20922539,-0.11440726,0.12785238,0.1279213,-0.18819782,1431919900.0
9399,2.2856624,1.0631173,-0.103178196,0.12785305,0.12778506,-0.43286067,1510172900.0
9400,1.9998358,1.0001508,-0.092207685,0.12785368,0.1277623,0.41421536,1477700400.0
9401,2.5713406,0.6881613,-0.09279463,0.12785254,0.12776233,0.50879806,1477821200.0
9402,1.8568927,0.3596665,-0.116061404,0.12785386,0.12788726,0.18867254,1482677200.0
9403,1.8572248,-0.10385045,-0.11216001,0.12785836,0.1278191,0.52761173,1459076100.0
9404,2.2856133,0.22475353,-0.10838693,0.12785038,0.12784182,0.77250963,1432516000.0
9405,1.857153,0.4607035,-0.07684169,0.12785417,0.12780774,0.37693822,1468585300.0
9406,1.9999301,0.106765345,-0.08286597,0.12785786,0.12781909,0.1697096,1477236600.0
9407,2.7142951,0.1530862,-0.10376519,0.12785031,0.12788725,0.69710946,1423583900.0
9408,1.8570304,0.7429841,-0.085525945,0.12785284,0.12778503,0.48996595,1454579200.0
9409,2.5713723,0.22056404,-0.063941464,0.12785618,0.1277964,0.86667305,1444797000.0
9410,2.142856,0.8608511,-0.08958926,0.12785237,0.12783048,0.75362813,1463439400.0
9411,1.5712696,1.0000662,-0.091099285,0.12785219,0.12784185,0.67830175,1450417800.0
9412,1.8567988,0.25425738,-0.08452542,0.12785111,0.1278872,0.2638902,1431753900.0
9413,1.9995267,0.40152535,-0.048848785,0.12785265,0.12784185,0.43295148,1454331300.0
9414,1.9999528,1.1474307,-0.093993895,0.12785369,0.12794398,0.7536234,1468261000.0
9415,2.1422236,1.0549052,-0.078671776,0.12785332,0.12780787,0.75354946,1468262100.0
9416,2.1428716,0.80190575,-0.09058904,0.1278532,0.1277964,0.94204706,1463363600.0
9417,2.0001016,0.7516474,-0.09421195,0.12785359,0.12775096,0.5843026,1463389800.0
9418,2.2860227,0.8860742,-0.11687804,0.12785272,0.12788723,0.847902,1464449500.0
9419,2.1427085,0.9957487,-0.08556207,0.12785234,0.1277964,0.7724749,1468273900.0
9420,2.1428697,0.59560263,-0.10807478,0.12785146,0.12781912,0.65953684,1504275700.0
9421,1.7140517,0.6633837,-0.11539638,0.12785181,0.12781912,0.9982752,1455201800.0
9422,1.8573657,0.28822798,-0.11233708,0.12785344,0.1278191,0.5652177,1468330600.0
9423,2.2857194,-0.14637314,-0.12039084,0.12785338,0.12778503,0.18827386,1452547700.0
9424,2.7142332,0.1910182,-0.08142329,0.12785673,0.12784182,0.39573058,1435986600.0
9425,2.4284163,0.53687125,-0.11103159,0.12785675,0.12779641,0.5652723,1454340900.0
9426,2.571187,0.17831576,-0.105201535,0.12785979,0.1277737,0.52750754,1440445200.0
9427,1.5714974,0.3005585,-0.086187765,0.12785603,0.12784182,0.18855259,1431427700.0
9428,1.7145078,0.69658834,-0.116385564,0.12785397,0.12779638,0.56542814,1454435000.0
9429,2.4280503,0.73460555,-0.109541066,0.12785426,0.1277737,0.5087712,1464324600.0
9430,2.9999866,0.9325205,-0.10843457,0.1278544,0.12776233,0.65942365,1441516000.0
9431,2.7142546,1.2653521,-0.11449862,0.12785178,0.1278191,0.2638801,1537763600.0
9432,2.2855608,0.658636,-0.09643903,0.12785108,0.12780777,-0.018674135,1471426600.0
9433,3.2854867,-0.25995055,6.4385185,-3.2790334,-3.2790475,-0.47050267,1459301400.0
9434,2.1429381,0.41847792,0.2765663,-1.0079067,-1.00791,0.07544161,1461328400.0
9435,2.1429346,0.66698503,0.095816754,-1.0079304,-1.0079464,-0.22587742,1461561300.0
9436,2.0001073,0.0141092185,0.121785395,-1.0079154,-1.0079768,-0.56485736,1451818900.0
9437,2.1427498,0.8271909,-0.10304267,0.1278531,0.12780775,0.5652878,1455200500.0
9438,1.9999799,0.8146038,-0.11665556,0.12785056,0.12778503,0.18858853,1451279500.0
9439,1.8572655,0.47786918,-0.06569521,0.12784934,0.12778507,0.13193907,1450788700.0
9440,1.8576002,0.28357583,-0.12119621,0.12785088,0.12780777,0.49013904,1467449500.0
9441,1.8571358,0.28806034,-0.11966219,0.12785055,0.12780775,0.48993772,1467449600.0
9442,1.8570834,0.014138736,-0.1197102,0.12785085,0.12784179,0.47108027,1466960900.0
9443,1.8575792,-0.06484142,-0.11183981,0.12785155,0.12792127,0.508905,1458778400.0
9444,1.8570131,0.4775158,0.65285486,0.12785482,0.1279781,0.16985607,1451245700.0
9445,1.7143021,0.7218838,0.6613776,0.1278594,0.12801214,-0.1128514,1442641200.0
9446,2.2855165,0.47766405,-0.116604865,0.12786053,0.12783045,0.16977547,1460021200.0
9447,2.1426933,0.582844,-0.112205364,0.12786244,0.1278191,0.09447958,1460043600.0
9448,2.00017,0.4986257,-0.10622828,0.12785575,0.12781908,0.24515651,1459896400.0
9449,2.1426816,0.43121588,-0.110947005,0.12785283,0.12789859,0.07566441,1472747600.0
9450,2.0000052,0.40160513,-0.11729361,0.12785092,0.12794393,0.45231113,1468553000.0
9451,2.2856922,0.83563864,-0.060437664,0.12785222,0.12793265,0.39575088,1477929100.0
9452,2.1428385,0.524038,-0.06905488,0.12785167,0.12793265,0.50876135,1477842600.0
9453,2.1428287,0.2119488,-0.08879422,0.1278555,0.1280008,0.019060364,1449593600.0
9454,2.7141364,0.72591156,-0.09095482,0.12785476,0.12784182,0.47118858,1464488400.0
9455,1.8571649,0.72192687,-0.11620586,0.12785664,0.12793267,0.2073969,1504806400.0
9456,2.2857094,0.51534486,-0.112576425,0.12785168,0.12785318,0.41477025,1514909600.0
9457,2.5713167,-0.032071523,-0.08874621,0.12785412,0.12783045,-0.03744022,1503800400.0
9458,2.4286473,-0.42794892,0.11542931,0.12785828,0.12781909,-0.35793298,1489677000.0
9459,2.7141573,0.11103631,0.0067769047,0.12785222,0.12781912,-0.39533216,1513880800.0
9460,2.4285676,0.54076016,-0.06717969,0.12785788,0.12787588,0.37693557,1496566400.0
9461,2.2857203,0.31324333,0.08275234,0.12785833,0.12796675,0.30159956,1509460500.0
9462,2.1427512,-0.03222133,-0.11687851,0.12785612,0.12790993,0.6406361,1476474600.0
9463,2.4283254,1.0842406,-0.08632142,0.12785442,0.12786448,-0.075259864,1506210700.0
9464,2.014171,1.948497,-0.8013805,-1.7082052,-1.708229,-0.7185602,1496004000.0
9465,2.571263,0.24574526,-0.092073984,0.12785737,0.12777367,-0.30111223,1464413800.0
9466,1.8572296,-0.35631174,-0.009196089,-1.0082021,-1.0082549,-0.2635287,1475534000.0
9467,2.2855527,-0.3397224,-0.041176025,0.127855,0.12784179,-0.056373134,1477616600.0
9468,2.285708,0.13626787,-0.11225337,-1.0077721,-1.0077859,0.09437388,1499344100.0
9469,2.4284346,0.24997343,-0.10609818,0.12785359,0.12792128,0.376944,1509814400.0
9470,2.2856436,0.035128042,-0.11921793,0.12785383,0.12787588,0.772475,1508550700.0
9471,2.1428216,-0.24703005,-0.12707895,0.12785435,0.12789857,0.7912989,1508551400.0
9472,2.5714142,0.4733465,-0.10915038,0.1278537,0.12786451,0.56528205,1481600500.0
9473,2.571405,0.5617423,-0.07302609,-1.007695,-1.0076197,0.24506885,1508811000.0
9474,2.428214,0.4222894,-0.10058488,0.12785587,0.12783045,0.3768075,1497001100.0
9475,1.9999447,0.0688607,-0.03307003,0.12785544,0.12788723,0.26387838,1459444700.0
