,Beach Name,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp,Measurement_Timestamp_Org,UMAP-0,UMAP-1
112,1.0,0.0,0.0,0.4305215955238699,-0.4044971634084055,0.6869157271091667,1691848800.0,2023-07-27 19:00:00,10.253597,23.305916
113,1.0,0.0,0.0,0.12499347704278604,-0.4662866256438193,0.29927899929195706,1691852400.0,2023-07-27 20:00:00,10.541855,23.195724
114,1.0,0.0,0.0,0.12499347704278604,-0.4044971634084055,0.42849124189769283,1691856000.0,2023-07-27 21:00:00,10.780802,23.138298
115,1.0,0.0,0.0,0.048611447422515226,0.08981853447490416,0.17006675668622132,1691859600.0,2023-07-27 22:00:00,11.068751,23.04745
116,1.0,0.0,0.0,-0.027770582197755796,-0.2191287767021643,0.8161279697149024,1691863200.0,2023-07-27 23:00:00,11.291844,22.956211
117,1.0,0.0,0.0,-0.027770582197755796,0.15160799671031763,-0.08835772852525255,1691866800.0,2023-07-28 00:00:00,11.593541,22.813978
118,1.0,0.0,0.0,-0.027770582197755796,-0.6516550123500602,0.29927899929195706,1691870400.0,2023-07-28 01:00:00,11.846736,22.678854
119,1.0,0.0,0.0,-0.10415261181802682,0.2751869211811451,0.8161279697149024,1691874000.0,2023-07-28 02:00:00,12.076786,22.537334
120,1.0,0.0,0.0,-0.18053464143829773,-0.5898655501146465,0.8161279697149024,1691877600.0,2023-07-28 03:00:00,12.352182,22.428595
121,1.0,0.0,0.0,0.048611447422515226,-1.3313390969396108,0.6869157271091667,1691881200.0,2023-07-28 05:00:00,12.565773,22.368309
122,1.0,0.0,0.0,-0.4860627599193815,0.39876584565197265,0.5577034845034287,1691884800.0,2023-07-28 06:00:00,12.840158,22.229708
123,1.0,0.0,0.0,-0.6388268191599235,-0.28091823893757806,0.04085451408048553,1691888400.0,2023-07-28 07:00:00,12.978642,22.240269
124,1.0,0.0,0.0,-0.6388268191599235,-0.2191287767021643,0.17006675668622132,1691892000.0,2023-07-28 08:00:00,13.278439,22.112719
125,1.0,0.0,0.0,-0.6388268191599235,0.21339745894573167,0.5577034845034287,1691895600.0,2023-07-28 09:00:00,13.427114,22.054619
