,Unnamed: 0,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,UMAP-0,UMAP-1,UMAP-2
27563,27563,3.0,1528275600.0,-1.0,-0.0,0.0,0.0,1.0,6.9086676,6.6523805,10.661851
27712,27712,3.0,1528826400.0,-1.0,-0.0,-0.0,0.0,0.0,10.834236,8.602539,10.829729
23923,23923,3.0,1471179600.0,1.0,-0.0,0.0,0.0,-0.0,3.1291335,-0.650787,-1.8398876
13909,13909,2.0,1434934800.0,-1.0,-0.0,-1.0,0.0,-1.0,6.821548,16.886862,2.8098836
18769,18769,3.0,1404082800.0,0.0,-0.0,-1.0,-1.0,-0.0,4.4106474,-4.299661,-1.1415054
39507,39507,5.0,1441234800.0,0.0,-0.0,-0.0,-1.0,2.0,1.5431228,2.1160524,7.561646
30807,30807,3.0,1563573600.0,1.0,0.0,-0.0,-1.0,-1.0,6.8160677,3.8422139,0.24807814
29872,29872,3.0,1560193200.0,-1.0,-0.0,0.0,0.0,-1.0,11.239765,1.2204245,-0.04396558
36803,36803,4.0,1440136800.0,-2.0,1.0,-1.0,1.0,-0.0,1.5143473,3.7422128,6.445217
18580,18580,3.0,1403391600.0,-0.0,-0.0,-1.0,-1.0,0.0,-3.821754,13.081364,3.6049335
6409,6409,1.0,1435543200.0,-0.0,-0.0,-1.0,-1.0,-2.0,3.8858874,-6.363416,-0.073120065
36333,36333,4.0,1437890400.0,-0.0,0.0,-0.0,-1.0,-1.0,1.6476002,-3.0476725,11.7124605
22919,22919,3.0,1466942400.0,1.0,-0.0,0.0,-1.0,-1.0,14.318995,1.4367981,5.512758
36961,36961,4.0,1440795600.0,-2.0,-0.0,-1.0,0.0,-0.0,6.744592,11.076062,-5.650321
6599,6599,1.0,1436410800.0,-0.0,0.0,0.0,-1.0,1.0,-2.56351,2.433493,9.024332
18689,18689,3.0,1403794800.0,0.0,-0.0,-0.0,0.0,-0.0,4.1619363,4.9142178e-05,15.817204
17684,17684,2.0,1471939200.0,0.0,-0.0,-1.0,1.0,-0.0,2.045381,7.6477704,10.276269
4174,4174,1.0,1404183600.0,-0.0,-0.0,-0.0,-1.0,-1.0,13.777213,6.938731,0.6034008
30936,30936,3.0,1564113600.0,1.0,-0.0,-1.0,1.0,1.0,0.7645529,10.774759,2.1056244
19909,19909,3.0,1408352400.0,1.0,1.0,0.0,1.0,-1.0,3.8584318,14.074406,1.0732632
34410,34410,4.0,1407168000.0,0.0,-0.0,-1.0,-1.0,-0.0,-5.3193426,4.3103976,7.1662493
30218,30218,3.0,1561446000.0,-1.0,-0.0,-1.0,2.0,-0.0,11.31555,2.618117,4.1314044
31891,31891,3.0,1567566000.0,-0.0,-0.0,-0.0,-1.0,-0.0,4.3186665,7.4186463,4.0732193
7375,7375,1.0,1439388000.0,1.0,-0.0,0.0,-1.0,-1.0,9.735164,3.1489289,8.25618
14420,14420,2.0,1436925600.0,-0.0,0.0,5.0,1.0,0.0,5.463426,-0.71352047,6.6577272
15586,15586,2.0,1441512000.0,-2.0,-0.0,-1.0,0.0,-0.0,7.14265,11.2300005,10.460938
22255,22255,3.0,1464404400.0,-2.0,-0.0,-1.0,-1.0,1.0,7.4786663,2.9329557,11.504166
12001,12001,2.0,1405188000.0,-1.0,-0.0,-1.0,0.0,2.0,-0.5908745,3.0982964,7.1993527
30223,30223,3.0,1561464000.0,-0.0,-0.0,-1.0,-1.0,-0.0,11.320089,1.7596166,4.414832
27889,27889,3.0,1529488800.0,-1.0,-0.0,1.0,0.0,-0.0,9.377174,8.7115555,12.317893
10968,10968,2.0,1401361200.0,-2.0,0.0,1.0,1.0,1.0,5.9343777,7.2291813,1.7668172
12071,12071,2.0,1405443600.0,-1.0,-0.0,2.0,0.0,1.0,7.4950705,5.836175,-1.3109466
5107,5107,1.0,1407697200.0,1.0,-0.0,-0.0,-1.0,-0.0,11.623884,11.4532,10.527144
16583,16583,2.0,1467842400.0,1.0,-0.0,-1.0,1.0,2.0,1.8010607,1.887204,-4.5560207
13634,13634,2.0,1433883600.0,-1.0,-0.0,-1.0,0.0,-0.0,4.430585,-2.0994563,11.084902
29670,29670,3.0,1559437200.0,-2.0,-0.0,1.0,0.0,-0.0,6.374403,-0.6696152,1.8673823
19941,19941,3.0,1408471200.0,1.0,0.0,-1.0,-1.0,-1.0,15.336425,0.045240622,7.8868613
21116,21116,3.0,1437451200.0,0.0,-0.0,0.0,-1.0,-1.0,11.278653,1.5080872,10.468659
30992,30992,3.0,1564315200.0,1.0,-0.0,-0.0,0.0,1.0,1.08823,7.676665,1.0017445
20222,20222,3.0,1434038400.0,-1.0,-0.0,1.0,-1.0,2.0,-5.176674,-0.8825911,3.5837755
2421,2421,0.0,1437696000.0,1.0,-0.0,-1.0,3.0,-0.0,7.2752066,6.9635625,4.0172715
12011,12011,2.0,1405224000.0,-2.0,-0.0,-1.0,-1.0,2.0,11.81292,-1.4623419,3.9962692
22055,22055,3.0,1441285200.0,1.0,-0.0,-1.0,-1.0,2.0,1.0188873,3.1877413,-2.979946
6190,6190,1.0,1434700800.0,-1.0,-0.0,1.0,1.0,-1.0,6.034351,8.39365,0.050200135
39978,39978,5.0,1443254400.0,-0.0,-0.0,2.0,0.0,-0.0,12.898024,7.16648,4.171629
22747,22747,3.0,1466294400.0,0.0,-0.0,-0.0,-1.0,-0.0,3.4751196,-1.7031932,1.6427765
2054,2054,0.0,1436151600.0,0.0,-0.0,-1.0,1.0,1.0,1.9744061,7.4784675,14.416799
7536,7536,1.0,1439974800.0,0.0,-0.0,-1.0,-1.0,1.0,11.281506,11.464618,7.007055
36926,36926,4.0,1440658800.0,-2.0,3.0,-0.0,1.0,-0.0,-0.433949,5.2164288,2.4076343
21071,21071,3.0,1437256800.0,0.0,-0.0,-0.0,-1.0,-1.0,-0.49791035,10.758309,-3.7610865
12844,12844,2.0,1408298400.0,1.0,0.0,3.0,1.0,-0.0,2.86163,14.564461,1.1685764
1421,1421,0.0,1433347200.0,-1.0,0.0,0.0,-1.0,-0.0,7.3657875,7.369484,-7.3510613
8097,8097,1.0,1442160000.0,-0.0,-0.0,-0.0,1.0,-0.0,9.129057,6.072596,3.3634312
24667,24667,3.0,1474030800.0,1.0,1.0,-0.0,-1.0,-1.0,6.578751,3.5286226,1.7977891
9785,9785,1.0,1469844000.0,1.0,-0.0,2.0,0.0,-1.0,10.099982,9.214257,5.82168
23188,23188,3.0,1468278000.0,1.0,-0.0,-1.0,-1.0,1.0,-1.0546954,-1.0848299,9.580239
38637,38637,5.0,1435971600.0,0.0,-0.0,-0.0,-1.0,-0.0,-0.022119358,12.748831,5.5905333
35337,35337,4.0,1433462400.0,-2.0,0.0,-1.0,2.0,-0.0,3.7056649,-3.3419716,2.0195088
22961,22961,3.0,1467100800.0,0.0,-0.0,1.0,1.0,-1.0,1.2347349,10.742311,7.7724285
37354,37354,5.0,1403186400.0,-1.0,-0.0,0.0,0.0,0.0,12.292973,-1.0280014,9.661073
25181,25181,3.0,1496502000.0,-0.0,-0.0,0.0,-1.0,-0.0,2.363154,-2.4449,7.760879
34414,34414,4.0,1407182400.0,0.0,-0.0,-0.0,-1.0,-0.0,12.382885,-1.6333672,-1.6481836
37076,37076,4.0,1441429200.0,0.0,-0.0,0.0,4.0,2.0,-1.3608718,-3.3698754,4.8437276
1276,1276,0.0,1432540800.0,-2.0,-0.0,-1.0,-1.0,0.0,4.8315268,15.395021,2.5672328
33019,33019,3.0,1629460800.0,2.0,7.0,0.0,-1.0,1.0,2.0926614,3.8801017,4.832809
30901,30901,3.0,1563987600.0,1.0,-0.0,-0.0,1.0,2.0,2.9194655,10.391626,-0.14295246
4891,4891,1.0,1406905200.0,0.0,-0.0,-1.0,-1.0,0.0,10.523352,9.786411,1.870086
29339,29339,3.0,1534906800.0,1.0,0.0,2.0,1.0,-1.0,8.791272,8.425499,1.1098877
13148,13148,2.0,1409569200.0,-0.0,-0.0,-1.0,0.0,-2.0,6.1602488,14.337071,6.8975754
19820,19820,3.0,1408017600.0,1.0,-0.0,1.0,1.0,-1.0,9.396086,2.2979403,15.470262
14064,14064,2.0,1435572000.0,-1.0,-0.0,-1.0,-1.0,1.0,12.248621,1.2583668,-4.314735
31656,31656,3.0,1566716400.0,1.0,-0.0,0.0,0.0,1.0,1.605377,9.175916,0.77041507
11145,11145,2.0,1402005600.0,-0.0,-0.0,-0.0,-1.0,1.0,9.175468,9.218142,0.8171149
24405,24405,3.0,1473080400.0,1.0,-0.0,0.0,-1.0,0.0,6.289841,7.6091194,-5.2536235
29766,29766,3.0,1559804400.0,-1.0,-0.0,0.0,-1.0,-0.0,9.334298,2.314046,3.8289762
7264,7264,1.0,1438984800.0,2.0,-0.0,-1.0,-1.0,-1.0,2.050579,8.9059105,10.747132
582,582,0.0,1404709200.0,-1.0,-0.0,-1.0,-1.0,-0.0,5.666798,15.187256,8.057443
30050,30050,3.0,1560837600.0,-1.0,-0.0,-1.0,-1.0,0.0,6.218209,2.587802,2.0144095
9857,9857,1.0,1470204000.0,2.0,-0.0,-0.0,-1.0,-1.0,3.3890278,11.681192,1.1356554
31288,31288,3.0,1565384400.0,1.0,-0.0,-0.0,0.0,-0.0,-0.91097337,9.057657,1.3524324
18066,18066,2.0,1473346800.0,1.0,-0.0,-1.0,-1.0,-1.0,4.7601843,8.659505,-2.725953
14965,14965,2.0,1439096400.0,0.0,-0.0,0.0,-1.0,-1.0,2.6567583,15.190246,2.5374978
38218,38218,5.0,1434315600.0,-1.0,-0.0,-1.0,0.0,1.0,-0.9935015,2.4870825,8.19319
14541,14541,2.0,1437400800.0,0.0,-0.0,-1.0,3.0,-0.0,7.4667664,15.291605,0.20750749
30557,30557,3.0,1562670000.0,1.0,-0.0,-1.0,-1.0,0.0,7.078293,1.6639616,2.6268857
33910,33910,4.0,1405328400.0,-1.0,-0.0,-1.0,-1.0,1.0,10.742216,3.020463,4.9079123
1488,1488,0.0,1433624400.0,-2.0,0.0,1.0,0.0,-0.0,1.4816254,12.98141,9.893021
31547,31547,3.0,1566324000.0,1.0,-0.0,-0.0,-1.0,2.0,1.0816205,8.986386,-0.5891189
15154,15154,2.0,1439791200.0,0.0,-0.0,-1.0,-1.0,1.0,8.626322,-0.013063192,-0.46440464
7656,7656,1.0,1440493200.0,-1.0,-0.0,-0.0,1.0,1.0,-3.5487223,5.5998096,-5.3601894
17572,17572,2.0,1471507200.0,1.0,-0.0,-0.0,-1.0,0.0,6.960016,1.7779279,9.426986
2063,2063,0.0,1436184000.0,-0.0,-0.0,-1.0,-1.0,1.0,14.06665,5.301154,9.056996
24071,24071,3.0,1471737600.0,1.0,-0.0,-0.0,0.0,-1.0,6.9415803,2.257222,7.0101967
33569,33569,4.0,1404003600.0,-0.0,-0.0,-0.0,2.0,0.0,7.892349,13.843915,4.252123
14789,14789,2.0,1438430400.0,1.0,-0.0,1.0,0.0,-1.0,15.701461,5.463645,5.5439405
28580,28580,3.0,1532055600.0,1.0,-0.0,0.0,0.0,-0.0,5.343272,8.768588,11.060816
8091,8091,1.0,1442138400.0,-0.0,-0.0,-0.0,1.0,-0.0,8.981248,6.4006267,2.5077162
35806,35806,4.0,1435226400.0,-1.0,-0.0,-0.0,-1.0,-2.0,3.0370915,-4.3862047,-1.9065493
9084,9084,1.0,1467090000.0,1.0,-0.0,1.0,0.0,-1.0,1.4904878,10.720436,7.6526747
10715,10715,1.0,1473537600.0,1.0,-0.0,1.0,0.0,-1.0,5.9432945,-0.15757124,9.905504
11356,11356,2.0,1402765200.0,-1.0,-0.0,1.0,-1.0,0.0,4.2869186,13.857673,-0.42893288
24595,24595,3.0,1473771600.0,1.0,-0.0,-1.0,-1.0,-0.0,10.05203,1.5299586,7.207
725,725,0.0,1405299600.0,-1.0,-0.0,-1.0,2.0,1.0,4.8681264,2.8029268,-7.7502856
11735,11735,2.0,1404147600.0,-1.0,-0.0,-0.0,0.0,-1.0,4.621591,9.703637,13.875068
1919,1919,0.0,1435557600.0,-0.0,-0.0,-1.0,-1.0,1.0,3.7254784,2.4172757,7.390055
25986,25986,3.0,1499515200.0,1.0,-0.0,0.0,-1.0,-0.0,6.5101204,4.1092114,5.2362604
13144,13144,2.0,1409554800.0,-0.0,-0.0,-1.0,2.0,-2.0,6.513116,14.651995,6.5796847
18014,18014,2.0,1473159600.0,1.0,-0.0,-1.0,-1.0,-1.0,2.2439651,7.131042,-4.7212424
23497,23497,3.0,1469631600.0,1.0,-0.0,-1.0,-1.0,3.0,12.090329,4.560457,6.3353133
33043,33043,3.0,1629547200.0,2.0,-0.0,-0.0,0.0,1.0,0.4635533,4.789419,1.6645222
8422,8422,1.0,1443376800.0,0.0,-0.0,-1.0,-1.0,-1.0,14.1367035,7.2806263,3.1179605
11242,11242,2.0,1402354800.0,-1.0,1.0,1.0,-1.0,0.0,4.4672284,3.595784,0.816173
21504,21504,3.0,1439064000.0,1.0,-0.0,-0.0,-1.0,0.0,5.6495414,-4.5341415,2.3405719
12028,12028,2.0,1405285200.0,-1.0,-0.0,-1.0,-1.0,2.0,13.771012,4.381395,11.156895
26901,26901,3.0,1502902800.0,2.0,-0.0,0.0,-1.0,-1.0,6.008525,1.3169377,0.6989171
11180,11180,2.0,1402131600.0,-1.0,-0.0,-1.0,0.0,1.0,-1.3983761,3.5984042,0.4710417
30247,30247,3.0,1561550400.0,-1.0,-0.0,-0.0,-1.0,-0.0,10.367126,-1.1231484,2.5081344
18876,18876,3.0,1404478800.0,-0.0,-0.0,1.0,-1.0,-1.0,6.2287726,4.952069,13.970924
5509,5509,1.0,1432058400.0,-2.0,-0.0,0.0,-1.0,1.0,-0.38419342,6.3197207,14.240598
4767,4767,1.0,1406458800.0,-0.0,-0.0,-1.0,-1.0,0.0,-1.4504699,13.965677,7.007607
24264,24264,3.0,1472551200.0,1.0,-0.0,-1.0,-1.0,1.0,10.702326,7.0154567,4.556162
269,269,0.0,1403553600.0,0.0,-0.0,-0.0,1.0,0.0,13.484442,7.052558,-2.6535316
36518,36518,4.0,1439100000.0,0.0,-0.0,-0.0,3.0,1.0,5.262796,-3.769327,-1.6137137
11207,11207,2.0,1402228800.0,-1.0,1.0,4.0,1.0,0.0,7.1393256,-2.6826077,6.730255
25538,25538,3.0,1497834000.0,-1.0,-0.0,0.0,-1.0,-2.0,1.1916326,1.5723749,13.530576
37442,37442,5.0,1403517600.0,-0.0,-0.0,-1.0,-1.0,0.0,-0.38599044,-3.0451362,6.7577157
36662,36662,4.0,1439618400.0,1.0,1.0,-0.0,0.0,0.0,-0.5866001,8.863788,-3.4276485
24362,24362,3.0,1472914800.0,1.0,-0.0,0.0,0.0,0.0,3.29569,12.970695,1.7985585
17954,17954,2.0,1472936400.0,1.0,-0.0,1.0,-1.0,-1.0,7.669263,11.618712,-0.016976565
8238,8238,1.0,1442703600.0,0.0,0.0,0.0,2.0,-1.0,12.948362,2.0606363,6.118274
2134,2134,0.0,1436515200.0,-0.0,-0.0,-1.0,2.0,0.0,3.502083,-5.5846024,0.7545031
33817,33817,4.0,1404975600.0,-1.0,-0.0,-1.0,-1.0,2.0,14.216116,4.979817,7.6710773
35916,35916,4.0,1435629600.0,-1.0,-0.0,-1.0,1.0,1.0,-2.052794,7.9982357,12.806606
24042,24042,3.0,1471608000.0,1.0,-0.0,-0.0,-1.0,-1.0,0.31439763,2.683175,4.2519884
16324,16324,2.0,1466690400.0,0.0,-0.0,1.0,-1.0,-0.0,7.912138,6.674647,1.28196
1590,1590,0.0,1434067200.0,-1.0,-0.0,1.0,0.0,-1.0,12.898711,0.45301467,6.154192
4068,4068,1.0,1403798400.0,0.0,-0.0,-1.0,0.0,-1.0,15.819548,2.2359207,6.6908164
23914,23914,3.0,1471147200.0,1.0,-0.0,-0.0,0.0,-0.0,4.8812466,-1.0624413,4.38279
36063,36063,4.0,1436227200.0,-0.0,-0.0,-1.0,3.0,0.0,3.9581816,13.874234,8.44696
4360,4360,1.0,1404918000.0,0.0,-0.0,-0.0,-1.0,2.0,5.4097714,14.341209,3.9182472
717,717,0.0,1405270800.0,-1.0,-0.0,0.0,1.0,1.0,11.338057,2.1653547,9.53019
1643,1643,0.0,1434294000.0,-1.0,-0.0,-1.0,-1.0,-1.0,3.0167694,-5.5765724,10.986182
18420,18420,3.0,1402808400.0,-1.0,-0.0,-1.0,-1.0,0.0,-3.4727979,7.566959,-1.4546527
35963,35963,4.0,1435860000.0,-0.0,0.0,2.0,0.0,1.0,12.600337,6.5726657,1.2842214
8118,8118,1.0,1442235600.0,-0.0,-0.0,-1.0,-1.0,-0.0,7.9942007,8.294926,4.837454
3392,3392,1.0,1401339600.0,-1.0,-0.0,-0.0,-1.0,1.0,6.0510197,8.71951,1.4409322
20470,20470,3.0,1434999600.0,-1.0,-0.0,-1.0,-1.0,1.0,8.431717,2.141564,8.261516
4330,4330,1.0,1404810000.0,-0.0,-0.0,-1.0,1.0,2.0,6.4964757,-6.5095515,4.9129214
17050,17050,2.0,1469610000.0,-0.0,-0.0,-1.0,1.0,-0.0,13.012684,4.8200803,6.2250237
22979,22979,3.0,1467165600.0,0.0,0.0,1.0,0.0,-1.0,11.31363,6.469522,1.9276203
23522,23522,3.0,1469721600.0,1.0,-0.0,-0.0,-1.0,2.0,1.4505645,3.3090553,-3.075366
12947,12947,2.0,1408716000.0,1.0,-0.0,-1.0,0.0,-1.0,-4.1237063,9.083565,11.191086
19575,19575,3.0,1407121200.0,0.0,-0.0,-1.0,0.0,-0.0,13.16951,9.79631,8.849557
18444,18444,3.0,1402894800.0,-1.0,-0.0,-1.0,0.0,0.0,12.437176,9.887895,0.39536062
25788,25788,3.0,1498795200.0,-0.0,-0.0,0.0,-1.0,0.0,6.637602,7.119385,4.637292
27390,27390,3.0,1504753200.0,-0.0,0.0,0.0,-1.0,-0.0,-0.6540229,5.9939394,9.476884
7066,7066,1.0,1438146000.0,1.0,-0.0,-1.0,4.0,-0.0,11.986348,11.336852,6.5700574
5837,5837,1.0,1433404800.0,-1.0,-0.0,-1.0,1.0,-0.0,12.557373,6.9038363,3.4415784
28465,28465,3.0,1531623600.0,1.0,-0.0,-1.0,1.0,-0.0,4.968923,8.466358,9.946733
13978,13978,2.0,1435258800.0,-0.0,-0.0,0.0,1.0,3.0,-6.4594755,9.70834,1.7736706
9132,9132,1.0,1467262800.0,1.0,-0.0,-1.0,-1.0,-2.0,1.2220926,2.6218607,9.278128
12308,12308,2.0,1406340000.0,-1.0,-0.0,-1.0,1.0,1.0,9.623926,-0.8267773,-4.8070183
34617,34617,4.0,1407920400.0,0.0,0.0,1.0,2.0,-0.0,-2.6621487,14.610308,4.1448903
17058,17058,2.0,1469638800.0,-0.0,-0.0,0.0,-1.0,-0.0,11.586993,4.813934,6.648431
1584,1584,0.0,1434042000.0,-1.0,-0.0,1.0,-1.0,-1.0,-5.108025,5.640573,2.3082173
12392,12392,2.0,1406642400.0,0.0,0.0,0.0,1.0,0.0,-5.9863586,-0.34468964,3.5774136
32870,32870,3.0,1627732800.0,1.0,-0.0,2.0,1.0,1.0,-1.6104102,4.107725,4.506476
38298,38298,5.0,1434632400.0,-1.0,-0.0,-1.0,-1.0,1.0,3.3582819,-6.8421936,2.8525472
35179,35179,4.0,1432861200.0,-1.0,-0.0,0.0,-1.0,0.0,2.0704243,2.9273393,-0.5474835
29629,29629,3.0,1559278800.0,-1.0,-0.0,-0.0,-2.0,0.0,9.008708,-2.3795784,1.4245243
21285,21285,3.0,1438088400.0,2.0,-0.0,-1.0,-1.0,1.0,15.178436,0.99843526,-0.5427693
13577,13577,2.0,1433678400.0,-2.0,0.0,-1.0,-1.0,-0.0,2.552988,-0.781115,4.1384883
27609,27609,3.0,1528441200.0,-1.0,-0.0,1.0,0.0,1.0,9.6632595,9.82765,8.68014
23589,23589,3.0,1469966400.0,1.0,-0.0,1.0,1.0,1.0,5.9107018,11.747985,9.187245
23487,23487,3.0,1469588400.0,2.0,-0.0,-2.0,4.0,-1.0,4.9465866,10.325038,7.4125504
39264,39264,5.0,1440270000.0,-2.0,-0.0,1.0,-1.0,-1.0,8.385019,0.32500598,6.4737153
14308,14308,2.0,1436518800.0,-1.0,-0.0,-0.0,1.0,0.0,-0.4180459,9.813577,-2.2895823
26419,26419,3.0,1501124400.0,1.0,-0.0,0.0,-1.0,1.0,3.1686296,1.708929,-3.7929144
35439,35439,4.0,1433840400.0,-2.0,-0.0,-1.0,-1.0,-1.0,3.596073,-3.5579214,11.753705
34206,34206,4.0,1406430000.0,-0.0,-0.0,-1.0,0.0,0.0,4.2478824,-4.0849395,1.4727641
16106,16106,2.0,1465891200.0,-0.0,-0.0,1.0,-1.0,-0.0,7.9186535,5.807142,13.511383
35110,35110,4.0,1432512000.0,-2.0,-0.0,0.0,2.0,0.0,11.918873,5.2015195,-2.5145984
35611,35611,4.0,1434474000.0,-1.0,-0.0,1.0,0.0,-1.0,10.072776,13.359642,3.8254998
33588,33588,4.0,1404072000.0,-0.0,-0.0,-1.0,1.0,0.0,6.1355042,2.6428077,15.178469
2342,2342,0.0,1437393600.0,1.0,-0.0,-1.0,-1.0,-0.0,7.727329,6.54091,-7.7183323
17195,17195,2.0,1470139200.0,2.0,-0.0,1.0,-1.0,-2.0,-0.34554935,-2.873914,1.3121598
1981,1981,0.0,1435860000.0,-0.0,-0.0,2.0,0.0,1.0,12.649167,6.598951,1.3179649
38003,38003,5.0,1405836000.0,0.0,-0.0,-1.0,0.0,0.0,7.268126,2.1822453,-5.2927613
23213,23213,3.0,1468447200.0,1.0,-0.0,-0.0,-1.0,1.0,12.630031,3.522288,5.5307555
25773,25773,3.0,1498741200.0,-0.0,-0.0,0.0,-1.0,0.0,4.871576,6.2901726,5.8230314
32952,32952,3.0,1628028000.0,1.0,-0.0,-0.0,1.0,0.0,4.316445,5.072929,7.7597594
14264,14264,2.0,1436360400.0,-1.0,0.0,1.0,-1.0,0.0,11.481548,9.696519,6.0509996
25547,25547,3.0,1497866400.0,-1.0,-0.0,0.0,-1.0,-2.0,1.551487,1.6777271,12.760238
10133,10133,1.0,1471374000.0,2.0,-0.0,1.0,0.0,1.0,0.47508922,5.8501186,9.441348
22642,22642,3.0,1465912800.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9959391,3.3662148,11.4938345
8720,8720,1.0,1465747200.0,-1.0,-0.0,0.0,0.0,-0.0,3.075961,8.923743,8.286624
19384,19384,3.0,1406430000.0,-0.0,-0.0,-1.0,1.0,-0.0,4.2747374,-4.078845,1.3660787
27389,27389,3.0,1504749600.0,-0.0,0.0,0.0,-1.0,-0.0,-0.67738557,5.92812,9.661176
16460,16460,2.0,1467208800.0,1.0,-0.0,1.0,0.0,-1.0,3.4860282,2.4019618,11.4709425
2810,2810,0.0,1439456400.0,1.0,-0.0,-1.0,0.0,-2.0,4.7632885,1.4688808,4.7042637
21601,21601,3.0,1439434800.0,1.0,-0.0,-1.0,1.0,-0.0,-0.085577846,10.070716,8.869787
3717,3717,1.0,1402516800.0,-0.0,-0.0,-0.0,0.0,0.0,-1.7672001,1.2944244,8.982928
24014,24014,3.0,1471507200.0,1.0,-0.0,-0.0,-1.0,-1.0,7.0645676,1.8871821,9.486401
37567,37567,5.0,1403996400.0,-0.0,-0.0,-1.0,3.0,-1.0,-3.6159964,0.053182427,1.3316706
4865,4865,1.0,1406811600.0,0.0,-0.0,-1.0,-1.0,0.0,7.263758,-5.6013036,2.7187576
23183,23183,3.0,1468260000.0,1.0,-0.0,-0.0,-1.0,1.0,10.351709,0.11996326,10.022018
88,88,0.0,1402887600.0,-1.0,-0.0,-1.0,1.0,1.0,-6.0938306,1.210381,6.5089474
448,448,0.0,1404201600.0,-1.0,-0.0,-1.0,0.0,-0.0,-4.0992007,9.549017,8.719316
38688,38688,5.0,1436162400.0,-0.0,-0.0,-1.0,-1.0,-0.0,5.650916,5.5662274,0.13780287
24359,24359,3.0,1472904000.0,1.0,-0.0,0.0,0.0,0.0,-0.4960736,-0.15212992,4.1429095
25520,25520,3.0,1497769200.0,-1.0,-0.0,0.0,-1.0,-2.0,2.9867501,1.9906431,12.316042
37158,37158,4.0,1441728000.0,-2.0,-0.0,-0.0,-1.0,1.0,-3.6667368,5.7403398,3.1295745
39609,39609,5.0,1441634400.0,-1.0,-0.0,0.0,0.0,1.0,-3.5094934,-0.0027329805,0.61953396
36936,36936,4.0,1440705600.0,-1.0,-0.0,-1.0,-1.0,-0.0,6.7990384,-1.3633343,-6.519982
37000,37000,4.0,1440939600.0,-2.0,-0.0,1.0,-1.0,-1.0,11.666547,-1.9671482,9.267878
23234,23234,3.0,1468522800.0,1.0,-0.0,-0.0,-1.0,0.0,3.4691262,3.0805697,8.6468525
4218,4218,1.0,1404349200.0,-1.0,-0.0,-0.0,-1.0,-1.0,5.9638605,-5.5497556,10.154286
1683,1683,0.0,1434459600.0,-1.0,-0.0,2.0,0.0,-1.0,4.7697754,14.283209,2.387466
2695,2695,0.0,1438959600.0,1.0,-0.0,-1.0,-1.0,-1.0,0.80165774,-4.12072,5.47295
11483,11483,2.0,1403222400.0,-1.0,-0.0,1.0,-1.0,-0.0,9.374231,-0.4358809,6.281163
23144,23144,3.0,1468119600.0,1.0,0.0,0.0,1.0,1.0,11.305785,9.299061,-0.31126338
30889,30889,3.0,1563944400.0,1.0,-0.0,0.0,0.0,-1.0,3.9300427,10.480825,0.32618734
26024,26024,3.0,1499659200.0,1.0,-0.0,0.0,-1.0,-0.0,2.0245688,5.0747375,4.4816647
9107,9107,1.0,1467172800.0,0.0,-0.0,1.0,2.0,-2.0,-2.5286798,4.049345,7.632094
34357,34357,4.0,1406973600.0,-0.0,-0.0,-1.0,-1.0,-0.0,-6.866356,5.03347,8.957772
32475,32475,3.0,1624669200.0,0.0,-0.0,-1.0,2.0,1.0,2.065723,0.35145986,5.2149515
2645,2645,0.0,1438743600.0,1.0,-0.0,-0.0,1.0,-1.0,4.295658,-1.5433751,10.461055
33336,33336,4.0,1403146800.0,-1.0,-0.0,1.0,-1.0,1.0,10.710082,10.526243,-0.08613738
8848,8848,1.0,1466211600.0,0.0,-0.0,-1.0,0.0,-0.0,1.1989441,5.821988,-0.7072888
20797,20797,3.0,1436259600.0,-0.0,0.0,2.0,1.0,-0.0,6.0851345,0.19373828,14.634668
9203,9203,1.0,1467637200.0,1.0,-0.0,0.0,-1.0,1.0,12.161373,0.58975923,8.339389
9921,9921,1.0,1470434400.0,2.0,-0.0,1.0,-1.0,-1.0,-0.18040164,-2.1775417,2.5793006
32842,32842,3.0,1627624800.0,1.0,0.0,5.0,1.0,1.0,2.562473,5.2373886,5.514849
28915,28915,3.0,1533308400.0,2.0,-0.0,1.0,1.0,1.0,5.0568757,6.2348237,1.9439344
23368,23368,3.0,1469008800.0,0.0,-0.0,-1.0,0.0,-0.0,1.44244,3.128836,8.498493
29609,29609,3.0,1559206800.0,-1.0,-0.0,-0.0,-1.0,0.0,8.286724,-1.6047038,2.241263
22223,22223,3.0,1464289200.0,-1.0,-0.0,-0.0,-1.0,2.0,8.94839,-0.41773444,8.721843
5751,5751,1.0,1433070000.0,-2.0,0.0,2.0,0.0,-0.0,10.084773,10.208993,5.139269
20278,20278,3.0,1434250800.0,-1.0,-0.0,-1.0,0.0,1.0,15.322977,9.002942,0.29745758
25808,25808,3.0,1498867200.0,-0.0,-0.0,0.0,-1.0,0.0,8.65161,4.518041,2.6573622
21537,21537,3.0,1439200800.0,1.0,-0.0,-1.0,1.0,0.0,13.508559,5.2422514,10.097731
33469,33469,4.0,1403640000.0,0.0,-0.0,-1.0,-1.0,0.0,4.2269726,4.82602,-6.1204057
39206,39206,5.0,1439899200.0,-0.0,-0.0,-1.0,3.0,-0.0,13.332758,5.2439575,7.337952
